Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
We show that the prototypical pro - inflammatory molecule, bacterial lipopolysaccharide, activates multiple protein kinases such as p38, JNK, IKK - beta, and PKB / Akt via transforming growth factor beta - activated kinase - 1 ( TAK1).	p38,132,135,Gene_or_gene_product	JNK,137,140,Gene_or_gene_product	IKK - beta,142,152,Gene_or_gene_product	PKB,158,161,Gene_or_gene_product	Akt,164,167,Gene_or_gene_product	transforming growth factor beta - activated kinase - 1,172,226,Gene_or_gene_product	TAK1,229,233,Gene_or_gene_product	"[{""token"": ""p38"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK - beta"", ""start_span"": 142, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""transforming growth factor beta - activated kinase - 1"", ""start_span"": 172, ""end_span"": 226, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAK1"", ""start_span"": 229, ""end_span"": 233, ""type"": ""Gene_or_gene_product""}]"	test
The binding of TIP41 to TAP42 is stimulated upon rapamycin treatment via SIT4 - dependent dephosphorylation of TIP41, suggesting that TIP41 is part of a feedback loop that rapidly amplifies SIT4 phosphatase activity under TOR - inactivating conditions.	TIP41,15,20,Gene_or_gene_product	TAP42,24,29,Gene_or_gene_product	SIT4,73,77,Gene_or_gene_product	TIP41,111,116,Gene_or_gene_product	TIP41,134,139,Gene_or_gene_product	SIT4,190,194,Gene_or_gene_product	TOR,222,225,Gene_or_gene_product	"[{""token"": ""TIP41"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAP42"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""SIT4"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIP41"", ""start_span"": 111, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIP41"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""SIT4"", ""start_span"": 190, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}, {""token"": ""TOR"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Gene_or_gene_product""}]"	test
Frizzled proteins and lipoprotein - receptor - related proteins 5 and 6 ( LRP5 / 6) bind Wnts and transmit their signal by stabilizing intracellular beta - catenin.	Frizzled,0,8,Gene_or_gene_product	lipoprotein - receptor - related proteins 5,22,65,Gene_or_gene_product	6,70,71,Gene_or_gene_product	LRP5,74,78,Gene_or_gene_product	6,81,82,Gene_or_gene_product	Wnts,89,93,Gene_or_gene_product	beta - catenin,149,163,Gene_or_gene_product	"[{""token"": ""Frizzled"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""lipoprotein - receptor - related proteins 5"", ""start_span"": 22, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 70, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP5"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 81, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnts"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 149, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}]"	test
Wnt signaling induces the stabilization of cytosolic beta - catenin, which then associates with lymphoid enhancer factor and T - cell factor ( LEF - 1 / TCF) to form a transcription complex that activates Wnt target genes.	Wnt,0,3,Gene_or_gene_product	beta - catenin,53,67,Gene_or_gene_product	lymphoid enhancer factor,96,120,Gene_or_gene_product	T - cell factor,125,140,Gene_or_gene_product	LEF - 1,143,150,Gene_or_gene_product	TCF,153,156,Gene_or_gene_product	Wnt,205,208,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 53, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymphoid enhancer factor"", ""start_span"": 96, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""T - cell factor"", ""start_span"": 125, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""LEF - 1"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""TCF"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	test
Cross - talk between pRb / E2F and Wnt / beta - catenin pathways: E2F1 induces axin2 leading to repression of Wnt signalling and to increased cell death.	pRb,21,24,Gene_or_gene_product	E2F,27,30,Gene_or_gene_product	Wnt,35,38,Gene_or_gene_product	beta - catenin,41,55,Gene_or_gene_product	E2F1,66,70,Gene_or_gene_product	axin2,79,84,Gene_or_gene_product	Wnt,110,113,Gene_or_gene_product	"[{""token"": ""pRb"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 41, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""axin2"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}]"	test
GPI - MT - I ( PIG - M), GPI - MT - III ( PIG - B), and GPI - MT - IV ( SMP3) were previously reported, but GPI - MT - II remains to be identified.	GPI - MT - I,0,12,Gene_or_gene_product	PIG - M,15,22,Gene_or_gene_product	GPI - MT - III,25,39,Gene_or_gene_product	PIG - B,42,49,Gene_or_gene_product	GPI - MT - IV,56,69,Gene_or_gene_product	SMP3,72,76,Gene_or_gene_product	GPI - MT - II,108,121,Gene_or_gene_product	"[{""token"": ""GPI - MT - I"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIG - M"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""GPI - MT - III"", ""start_span"": 25, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIG - B"", ""start_span"": 42, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""GPI - MT - IV"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""SMP3"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""GPI - MT - II"", ""start_span"": 108, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}]"	test
RNA Pol I is regulated through PI3 kinase / Akt / mammalian target of rapamycin / S6 kinase, and the expression of constitutively activated S6 kinase is able to abrogate transcription repression by PTEN.	RNA Pol I,0,9,Gene_or_gene_product	PI3 kinase,31,41,Gene_or_gene_product	Akt,44,47,Gene_or_gene_product	mammalian target of rapamycin,50,79,Gene_or_gene_product	S6 kinase,82,91,Gene_or_gene_product	S6 kinase,140,149,Gene_or_gene_product	PTEN,198,202,Gene_or_gene_product	"[{""token"": ""RNA Pol I"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3 kinase"", ""start_span"": 31, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""mammalian target of rapamycin"", ""start_span"": 50, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6 kinase"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6 kinase"", ""start_span"": 140, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""PTEN"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"	test
In addition, the overexpression of Gip3 and Gip4 from the galactose promoter restored Dam1 phosphorylation in ipl1 - 321 mutant cells and caused wild - type cells to arrest in metaphase with unsegregated chromosomes, suggesting that Gip3 and Gip4 overexpression impairs Glc7 ' s mitotic functions.	Gip3,35,39,Gene_or_gene_product	Gip4,44,48,Gene_or_gene_product	Dam1,86,90,Gene_or_gene_product	ipl1 - 321,110,120,Gene_or_gene_product	Gip3,233,237,Gene_or_gene_product	Gip4,242,246,Gene_or_gene_product	Glc7,270,274,Gene_or_gene_product	"[{""token"": ""Gip3"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gip4"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dam1"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""ipl1 - 321"", ""start_span"": 110, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gip3"", ""start_span"": 233, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gip4"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Gene_or_gene_product""}, {""token"": ""Glc7"", ""start_span"": 270, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}]"	test
DNA binding of the NF - kappaB subunit Rel A was significantly increased and strongly correlated with changes in transcription of CD38, CD49d, BCL2, MCL1, and BCLXL, effects that were reversed by a peptide inhibitor of Rel A.	Rel A,39,44,Gene_or_gene_product	CD38,130,134,Gene_or_gene_product	CD49d,136,141,Gene_or_gene_product	BCL2,143,147,Gene_or_gene_product	MCL1,149,153,Gene_or_gene_product	BCLXL,159,164,Gene_or_gene_product	Rel A,219,224,Gene_or_gene_product	"[{""token"": ""Rel A"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD38"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD49d"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCL2"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCL1"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCLXL"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rel A"", ""start_span"": 219, ""end_span"": 224, ""type"": ""Gene_or_gene_product""}]"	test
The transcription factors estrogen - related receptor - alpha ( ERRalpha) and peroxisome proliferator - activated receptor ( PPAR) regulate PDK4 expression through the potent transcriptional coactivator PPARgamma coactivator - 1alpha ( PGC - 1alpha).	estrogen - related receptor - alpha,26,61,Gene_or_gene_product	ERRalpha,64,72,Gene_or_gene_product	peroxisome proliferator - activated receptor,78,122,Gene_or_gene_product	PPAR,125,129,Gene_or_gene_product	PDK4,140,144,Gene_or_gene_product	PPARgamma coactivator - 1alpha,203,233,Gene_or_gene_product	PGC - 1alpha,236,248,Gene_or_gene_product	"[{""token"": ""estrogen - related receptor - alpha"", ""start_span"": 26, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERRalpha"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""peroxisome proliferator - activated receptor"", ""start_span"": 78, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""PPAR"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""PDK4"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}, {""token"": ""PPARgamma coactivator - 1alpha"", ""start_span"": 203, ""end_span"": 233, ""type"": ""Gene_or_gene_product""}, {""token"": ""PGC - 1alpha"", ""start_span"": 236, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}]"	test
Although TIP60 binds with RelA / p65 using its histone acetyltransferase domain, TIP60 does not directly acetylate RelA / p65.	TIP60,9,14,Gene_or_gene_product	RelA,26,30,Gene_or_gene_product	p65,33,36,Gene_or_gene_product	histone acetyltransferase,47,72,Gene_or_gene_product	TIP60,81,86,Gene_or_gene_product	RelA,115,119,Gene_or_gene_product	p65,122,125,Gene_or_gene_product	"[{""token"": ""TIP60"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""RelA"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone acetyltransferase"", ""start_span"": 47, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIP60"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""RelA"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}]"	test
Growth suppression by p18, a p16INK4 / MTS1 - and p14INK4B / MTS2 - related CDK6 inhibitor, correlates with wild - type pRb function.	p18,22,25,Gene_or_gene_product	p16INK4,29,36,Gene_or_gene_product	MTS1,39,43,Gene_or_gene_product	p14INK4B,50,58,Gene_or_gene_product	MTS2,61,65,Gene_or_gene_product	CDK6,76,80,Gene_or_gene_product	pRb,120,123,Gene_or_gene_product	"[{""token"": ""p18"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""p16INK4"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""MTS1"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""p14INK4B"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""MTS2"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK6"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"	test
Just like other p53 - regulated genes, ionizing radiation induction of KILLER / DR5 occurs in p53 wild - type cells, whereas methyl methanesulfonate regulation of KILLER / DR5 occurs in a p53 - dependent and - independent manner.	p53,16,19,Gene_or_gene_product	KILLER,71,77,Gene_or_gene_product	DR5,80,83,Gene_or_gene_product	p53,94,97,Gene_or_gene_product	KILLER,163,169,Gene_or_gene_product	DR5,172,175,Gene_or_gene_product	p53,188,191,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""KILLER"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""KILLER"", ""start_span"": 163, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}]"	test
A null mutation of the S. cerevisiae UAP1 ( ScUAP1) gene was lethal, and when expressed under the control of ScUAP1 promoter, both C. albicans and Homo sapiens UAP1 ( CaUAP1 and HsUAP1) rescued the ScUAP1 - deficient S. cerevisiae cells.	UAP1,37,41,Gene_or_gene_product	ScUAP1,44,50,Gene_or_gene_product	ScUAP1,109,115,Gene_or_gene_product	UAP1,160,164,Gene_or_gene_product	CaUAP1,167,173,Gene_or_gene_product	HsUAP1,178,184,Gene_or_gene_product	ScUAP1,198,204,Gene_or_gene_product	"[{""token"": ""UAP1"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""ScUAP1"", ""start_span"": 44, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""ScUAP1"", ""start_span"": 109, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""UAP1"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""CaUAP1"", ""start_span"": 167, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}, {""token"": ""HsUAP1"", ""start_span"": 178, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""ScUAP1"", ""start_span"": 198, ""end_span"": 204, ""type"": ""Gene_or_gene_product""}]"	test
