Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
By screening a diverse synthetic chemical library, we have discovered two new classes of small molecules that disrupt Wnt pathway responses; whereas one class inhibits the activity of Porcupine, a membrane - bound acyltransferase that is essential to the production of Wnt proteins, the other abrogates destruction of Axin proteins, which are suppressors of Wnt / beta - catenin pathway activity.	Wnt,118,121,Gene_or_gene_product	Porcupine,184,193,Gene_or_gene_product	Wnt,269,272,Gene_or_gene_product	Axin,318,322,Gene_or_gene_product	Wnt,358,361,Gene_or_gene_product	beta - catenin,364,378,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""Porcupine"", ""start_span"": 184, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 269, ""end_span"": 272, ""type"": ""Gene_or_gene_product""}, {""token"": ""Axin"", ""start_span"": 318, ""end_span"": 322, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 358, ""end_span"": 361, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 364, ""end_span"": 378, ""type"": ""Gene_or_gene_product""}]"	train
SDF - 1alpha up - regulates interleukin - 6 through CXCR4, PI3K / Akt, ERK, and NF - kappaB - dependent pathway in microglia.	SDF - 1alpha,0,12,Gene_or_gene_product	interleukin - 6,28,43,Gene_or_gene_product	CXCR4,52,57,Gene_or_gene_product	PI3K,59,63,Gene_or_gene_product	Akt,66,69,Gene_or_gene_product	ERK,71,74,Gene_or_gene_product	"[{""token"": ""SDF - 1alpha"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 6"", ""start_span"": 28, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""CXCR4"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}]"	train
Increase of IKK alpha / beta phosphorylation and binding of p65 and p50 to the NF - kappaB element were both antagonized by PI3K and ERK inhibitors.	IKK alpha,12,21,Gene_or_gene_product	beta,24,28,Gene_or_gene_product	p65,60,63,Gene_or_gene_product	p50,68,71,Gene_or_gene_product	PI3K,124,128,Gene_or_gene_product	ERK,133,136,Gene_or_gene_product	"[{""token"": ""IKK alpha"", ""start_span"": 12, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""p50"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}]"	train
Inhibition of the Akt / Hdm2 pathway by Notch1 signaling was responsible for the suppression of p53 proteasomal degradation, thus contributing to the Notch1 signaling - mediated up - regulation of p53 expression.	Akt,18,21,Gene_or_gene_product	Hdm2,24,28,Gene_or_gene_product	Notch1,40,46,Gene_or_gene_product	p53,96,99,Gene_or_gene_product	Notch1,150,156,Gene_or_gene_product	p53,197,200,Gene_or_gene_product	"[{""token"": ""Akt"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hdm2"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch1"", ""start_span"": 40, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch1"", ""start_span"": 150, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 197, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}]"	train
Accordingly, Notch1 signaling could make HCC cells more sensitive to TRAIL - induced apoptosis, whereas Notch1 signaling lost the synergistic promotion of TRAIL - induced apoptosis in p53 - silenced HepG2 HCC cells and p53 - defective Hep3B HCC cells.	Notch1,13,19,Gene_or_gene_product	TRAIL,69,74,Gene_or_gene_product	Notch1,104,110,Gene_or_gene_product	TRAIL,155,160,Gene_or_gene_product	p53,184,187,Gene_or_gene_product	p53,219,222,Gene_or_gene_product	"[{""token"": ""Notch1"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAIL"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch1"", ""start_span"": 104, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAIL"", ""start_span"": 155, ""end_span"": 160, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Gene_or_gene_product""}]"	train
The level of MMP - 1 and MMP - 13 increased in response to PDTC in time - and dose - dependent manners in IL - 1beta - stimulated FLSs; the expressions of IL - 6 and vascular endothelial growth factor ( VEGF) decreased in a PDTC concentration - dependent manner.	MMP - 1,13,20,Gene_or_gene_product	MMP - 13,25,33,Gene_or_gene_product	IL - 1beta,106,116,Gene_or_gene_product	IL - 6,155,161,Gene_or_gene_product	vascular endothelial growth factor,166,200,Gene_or_gene_product	VEGF,203,207,Gene_or_gene_product	"[{""token"": ""MMP - 1"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 13"", ""start_span"": 25, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1beta"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 166, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}]"	train
Knockdown of GSK - 3beta mimicked TGF - beta1 and inhibited RANTES induction, whereas overexpression of GSK - 3beta abolished the inhibitory effect of TGF - beta1 and completely restored RANTES expression.	GSK - 3beta,13,24,Gene_or_gene_product	TGF - beta1,34,45,Gene_or_gene_product	RANTES,60,66,Gene_or_gene_product	GSK - 3beta,104,115,Gene_or_gene_product	TGF - beta1,151,162,Gene_or_gene_product	RANTES,187,193,Gene_or_gene_product	"[{""token"": ""GSK - 3beta"", ""start_span"": 13, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta1"", ""start_span"": 34, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""RANTES"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3beta"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta1"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""RANTES"", ""start_span"": 187, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}]"	train
ChIP analysis showed that C / EBPalpha diminishes the occupation of histone deacetylase 1 ( HDAC1) or HDAC3 on the endogenous FLIP promoter but not in mice lacking p50.	C / EBPalpha,26,38,Gene_or_gene_product	histone deacetylase 1,68,89,Gene_or_gene_product	HDAC1,92,97,Gene_or_gene_product	HDAC3,102,107,Gene_or_gene_product	FLIP,126,130,Gene_or_gene_product	p50,164,167,Gene_or_gene_product	"[{""token"": ""C / EBPalpha"", ""start_span"": 26, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone deacetylase 1"", ""start_span"": 68, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""HDAC1"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""HDAC3"", ""start_span"": 102, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""FLIP"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""p50"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}]"	train
Coimmunoprecipitation experiments in cells overexpressing IL - 33 or endogenously expressing IL - 33 revealed rhIL - 1beta - stimulated association between IL - 33 and p65, whereas binding to the p50 subunit was constitutive.	IL - 33,58,65,Gene_or_gene_product	IL - 33,93,100,Gene_or_gene_product	rhIL - 1beta,110,122,Gene_or_gene_product	IL - 33,156,163,Gene_or_gene_product	p65,168,171,Gene_or_gene_product	p50,196,199,Gene_or_gene_product	"[{""token"": ""IL - 33"", ""start_span"": 58, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 33"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""rhIL - 1beta"", ""start_span"": 110, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 33"", ""start_span"": 156, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""p50"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}]"	train
hBVR and ERK2 were phosphorylated by PKCdelta; however, the PKC was not a substrate for either ERK2 or hBVR.	hBVR,0,4,Gene_or_gene_product	ERK2,9,13,Gene_or_gene_product	PKCdelta,37,45,Gene_or_gene_product	PKC,60,63,Gene_or_gene_product	ERK2,95,99,Gene_or_gene_product	hBVR,103,107,Gene_or_gene_product	"[{""token"": ""hBVR"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKCdelta"", ""start_span"": 37, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}]"	train
IGF - 1 and phorbol ester increased hBVR / PKCdelta binding; hBVR was required for the activation of PKCdelta and its interaction with ERK2.	IGF - 1,0,7,Gene_or_gene_product	hBVR,36,40,Gene_or_gene_product	PKCdelta,43,51,Gene_or_gene_product	hBVR,61,65,Gene_or_gene_product	PKCdelta,101,109,Gene_or_gene_product	ERK2,135,139,Gene_or_gene_product	"[{""token"": ""IGF - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKCdelta"", ""start_span"": 43, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKCdelta"", ""start_span"": 101, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}]"	train
Phorbol ester - and TNF - alpha - dependent activation of the ERK - regulated transcription factors Elk1 and NF - kappaB and expression of the iNOS gene were suppressed by hBVR siRNA; those activities were rescued by hBVR.	TNF - alpha,20,31,Gene_or_gene_product	ERK,62,65,Gene_or_gene_product	Elk1,100,104,Gene_or_gene_product	iNOS,143,147,Gene_or_gene_product	hBVR,172,176,Gene_or_gene_product	hBVR,217,221,Gene_or_gene_product	"[{""token"": ""TNF - alpha"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""Elk1"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""iNOS"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""hBVR"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Gene_or_gene_product""}]"	train
Infection studies support this Tir - TRAF relationship but reveal that Tir, like NleC and NleH, has a non - essential contribution in EPEC ' s NF - kappaB inhibitory capacity linked to Tir ' s activity being suppressed by undefined EPEC factors.	Tir,31,34,Gene_or_gene_product	TRAF,37,41,Gene_or_gene_product	Tir,71,74,Gene_or_gene_product	NleC,81,85,Gene_or_gene_product	NleH,90,94,Gene_or_gene_product	Tir,185,188,Gene_or_gene_product	"[{""token"": ""Tir"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tir"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""NleC"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""NleH"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tir"", ""start_span"": 185, ""end_span"": 188, ""type"": ""Gene_or_gene_product""}]"	train
In mammalian cells expressing natural or recombinant Type I IL - 1R and IL - 1R AcP, the accessory protein forms a complex with the Type I IL - 1R and either IL - 1 alpha or IL - 1 beta but not IL - 1ra.	Type I IL - 1R,53,67,Gene_or_gene_product	IL - 1R AcP,72,83,Gene_or_gene_product	Type I IL - 1R,132,146,Gene_or_gene_product	IL - 1 alpha,158,170,Gene_or_gene_product	IL - 1 beta,174,185,Gene_or_gene_product	IL - 1ra,194,202,Gene_or_gene_product	"[{""token"": ""Type I IL - 1R"", ""start_span"": 53, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1R AcP"", ""start_span"": 72, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""Type I IL - 1R"", ""start_span"": 132, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1 alpha"", ""start_span"": 158, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1 beta"", ""start_span"": 174, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1ra"", ""start_span"": 194, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"	train
We have characterized three novel CD39 - like transcripts, CD39L2, CD39L3, and CD39L4, which share extensive amino acid homology with other nucleotide triphosphatases in vertebrates, invertebrates, and plants, suggesting that these genes also encode proteins with ecto - nucleotidase activity.	CD39,34,38,Gene_or_gene_product	CD39L2,59,65,Gene_or_gene_product	CD39L3,67,73,Gene_or_gene_product	CD39L4,79,85,Gene_or_gene_product	nucleotide triphosphatases,140,166,Gene_or_gene_product	ecto - nucleotidase,264,283,Gene_or_gene_product	"[{""token"": ""CD39"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD39L2"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD39L3"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD39L4"", ""start_span"": 79, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleotide triphosphatases"", ""start_span"": 140, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""ecto - nucleotidase"", ""start_span"": 264, ""end_span"": 283, ""type"": ""Gene_or_gene_product""}]"	train
Both Swe1 and a segment of the C terminus of Hsl1 ( which has no sequence counterpart in two Hsl1 - related protein kinases, Gin4 and Kcc4) were identified as gene products that interact with Hsl7 in a two - hybrid screen of a random S. cerevisiae cDNA library.	Swe1,5,9,Gene_or_gene_product	Hsl1,45,49,Gene_or_gene_product	Hsl1,93,97,Gene_or_gene_product	Gin4,125,129,Gene_or_gene_product	Kcc4,134,138,Gene_or_gene_product	Hsl7,192,196,Gene_or_gene_product	"[{""token"": ""Swe1"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gin4"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kcc4"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Gene_or_gene_product""}]"	valid
SUV39H1 cooperates with Rb to repress the cyclin E promoter, and in fibroblasts that are disrupted for SUV39, the activity of the cyclin E and cyclin A2 genes are specifically elevated.	SUV39H1,0,7,Gene_or_gene_product	Rb,24,26,Gene_or_gene_product	cyclin E,42,50,Gene_or_gene_product	SUV39,103,108,Gene_or_gene_product	cyclin E,130,138,Gene_or_gene_product	cyclin A2,143,152,Gene_or_gene_product	"[{""token"": ""SUV39H1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 24, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 42, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""SUV39"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin A2"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}]"	valid
Here we show that Sld2 ( ref. 4) ( also known as Drc1; ref. 5), one of the replication proteins of budding yeast ( Saccharomyces cerevisiae), is phosphorylated in S phase in an S - Cdk - dependent manner, and mutant Sld2 lacking all the preferred Cdk phosphorylation sites ( All - A) is defective in chromosomal DNA replication.	Sld2,18,22,Gene_or_gene_product	Drc1,49,53,Gene_or_gene_product	S - Cdk,177,184,Gene_or_gene_product	Sld2,216,220,Gene_or_gene_product	Cdk,247,250,Gene_or_gene_product	All - A,275,282,Gene_or_gene_product	"[{""token"": ""Sld2"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""Drc1"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""S - Cdk"", ""start_span"": 177, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sld2"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk"", ""start_span"": 247, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""All - A"", ""start_span"": 275, ""end_span"": 282, ""type"": ""Gene_or_gene_product""}]"	valid
Transcriptional silencing at the budding yeast silent mating type ( HM) loci and telomeric DNA regions requires Sir2, a conserved NAD - dependent histone deacetylase, Sir3, Sir4, histones H3 and H4, and several DNA - binding proteins.	Sir2,112,116,Gene_or_gene_product	histone deacetylase,146,165,Gene_or_gene_product	Sir3,167,171,Gene_or_gene_product	Sir4,173,177,Gene_or_gene_product	histones H3,179,190,Gene_or_gene_product	H4,195,197,Gene_or_gene_product	"[{""token"": ""Sir2"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone deacetylase"", ""start_span"": 146, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sir3"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sir4"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}, {""token"": ""histones H3"", ""start_span"": 179, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""H4"", ""start_span"": 195, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"	valid
The TIR domain serves as a scaffold for a series of protein - protein interactions which result in the activation of a unique signaling module consisting of MyD88, interleukin - 1 receptor associated kinase ( IRAK) family members and Tollip, which is used exclusively by TIR family members.	TIR,4,7,Gene_or_gene_product	MyD88,157,162,Gene_or_gene_product	interleukin - 1 receptor associated kinase,164,206,Gene_or_gene_product	IRAK,209,213,Gene_or_gene_product	Tollip,234,240,Gene_or_gene_product	TIR,271,274,Gene_or_gene_product	"[{""token"": ""TIR"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 1 receptor associated kinase"", ""start_span"": 164, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK"", ""start_span"": 209, ""end_span"": 213, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tollip"", ""start_span"": 234, ""end_span"": 240, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIR"", ""start_span"": 271, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}]"	valid
We show that the mitogen - activated protein kinase inhibitors SB203580 and PD98059 or U0126, as well as a potent mitogen - and stress - activated protein kinase - 1 ( MSK1) inhibitor H89, counteract tumor necrosis factor ( TNF) - mediated stimulation of p65 transactivation capacity.	mitogen - activated protein kinase,17,51,Gene_or_gene_product	mitogen - and stress - activated protein kinase - 1,114,165,Gene_or_gene_product	MSK1,168,172,Gene_or_gene_product	tumor necrosis factor,200,221,Gene_or_gene_product	TNF,224,227,Gene_or_gene_product	p65,255,258,Gene_or_gene_product	"[{""token"": ""mitogen - activated protein kinase"", ""start_span"": 17, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - and stress - activated protein kinase - 1"", ""start_span"": 114, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor necrosis factor"", ""start_span"": 200, ""end_span"": 221, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 224, ""end_span"": 227, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 255, ""end_span"": 258, ""type"": ""Gene_or_gene_product""}]"	valid
Image analysis following BCR cross - linking showed sustained polarization of the BCRs into large signaling - active caps associated with phosphorylated Syk in Cbl - b - deficient B cells in contrast to the BCRs in Cbl - b - expressing B cells that rapidly proceeded to form small, condensed, signaling inactive caps.	BCR,25,28,Gene_or_gene_product	BCRs,82,86,Gene_or_gene_product	Syk,153,156,Gene_or_gene_product	Cbl - b,160,167,Gene_or_gene_product	BCRs,207,211,Gene_or_gene_product	Cbl - b,215,222,Gene_or_gene_product	"[{""token"": ""BCR"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCRs"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""Syk"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCRs"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 215, ""end_span"": 222, ""type"": ""Gene_or_gene_product""}]"	valid
We can also explain the importance of axin degradation in amplifying and sharpening the Wnt signal, and we show that the dependence of axin degradation on APC is an essential part of an unappreciated regulatory loop that prevents the accumulation of beta - catenin at decreased APC concentrations.	axin,38,42,Gene_or_gene_product	Wnt,88,91,Gene_or_gene_product	axin,135,139,Gene_or_gene_product	APC,155,158,Gene_or_gene_product	beta - catenin,250,264,Gene_or_gene_product	APC,278,281,Gene_or_gene_product	"[{""token"": ""axin"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""axin"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 250, ""end_span"": 264, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 278, ""end_span"": 281, ""type"": ""Gene_or_gene_product""}]"	valid
In this study, we showed that the transcription of human MCM10 and TopBP1 is activated by transcription factors E2F1 - 3, but not by factors E2F4 - 7.	MCM10,57,62,Gene_or_gene_product	TopBP1,67,73,Gene_or_gene_product	E2F1,112,116,Gene_or_gene_product	3,119,120,Gene_or_gene_product	E2F4,141,145,Gene_or_gene_product	7,148,149,Gene_or_gene_product	"[{""token"": ""MCM10"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""TopBP1"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""3"", ""start_span"": 119, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F4"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""7"", ""start_span"": 148, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}]"	valid
Overexpression of Rb inhibited ASK1 - induced apoptosis; in addition, an ASK1 mutant incapable of binding Rb could not induce apoptosis, indicating that ASK1 has to overcome the antiapoptotic properties of Rb to kill cells.	Rb,18,20,Gene_or_gene_product	ASK1,31,35,Gene_or_gene_product	ASK1,73,77,Gene_or_gene_product	Rb,106,108,Gene_or_gene_product	ASK1,153,157,Gene_or_gene_product	Rb,206,208,Gene_or_gene_product	"[{""token"": ""Rb"", ""start_span"": 18, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASK1"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASK1"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 106, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASK1"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 206, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	valid
