Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Inhibition of the endothelial cell autocrine angiotensin system, with either the angiotensin - converting enzyme inhibitor lisinopril or the angiotensin II receptor antagonist sar1, ile8 - angiotensin II, leads to increased endothelial cell migration and urokinase - like plasminogen activator ( u - PA) activity ( Bell, L., and J. A. Madri. 1990. Am. J. Pathol. 137: 7 - 12).	angiotensin,45,56,Gene_or_gene_product	angiotensin - converting enzyme,81,112,Gene_or_gene_product	angiotensin II receptor,141,164,Gene_or_gene_product	sar1,176,180,Gene_or_gene_product	urokinase - like plasminogen activator,255,293,Gene_or_gene_product	u - PA,296,302,Gene_or_gene_product	"[{""token"": ""angiotensin"", ""start_span"": 45, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensin - converting enzyme"", ""start_span"": 81, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensin II receptor"", ""start_span"": 141, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""sar1"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}, {""token"": ""urokinase - like plasminogen activator"", ""start_span"": 255, ""end_span"": 293, ""type"": ""Gene_or_gene_product""}, {""token"": ""u - PA"", ""start_span"": 296, ""end_span"": 302, ""type"": ""Gene_or_gene_product""}]"	test
In this study we demonstrate that exposure of primary cultures of cardiac and vascular cells to hypoxia or AdCA5, an adenovirus encoding a constitutively active form of HIF - 1alpha, modulates the expression of genes encoding the angiogenic factors angiopoietin - 1 ( ANGPT1), ANGPT2, placental growth factor, and platelet - derived growth factor - B.	HIF - 1alpha,169,181,Gene_or_gene_product	angiopoietin - 1,249,265,Gene_or_gene_product	ANGPT1,268,274,Gene_or_gene_product	ANGPT2,277,283,Gene_or_gene_product	placental growth factor,285,308,Gene_or_gene_product	platelet - derived growth factor - B,314,350,Gene_or_gene_product	"[{""token"": ""HIF - 1alpha"", ""start_span"": 169, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiopoietin - 1"", ""start_span"": 249, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}, {""token"": ""ANGPT1"", ""start_span"": 268, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}, {""token"": ""ANGPT2"", ""start_span"": 277, ""end_span"": 283, ""type"": ""Gene_or_gene_product""}, {""token"": ""placental growth factor"", ""start_span"": 285, ""end_span"": 308, ""type"": ""Gene_or_gene_product""}, {""token"": ""platelet - derived growth factor - B"", ""start_span"": 314, ""end_span"": 350, ""type"": ""Gene_or_gene_product""}]"	test
We demonstrate that a decrease in the amount of circulating ANG II by the angiotensin - converting enzyme ( ACE) inhibitor enalapril or the AT1 receptor antagonist losartan induced a stimulation of in vivo angiogenesis implying an inhibitory function of ANG II through the AT1 receptor.	ANG II,60,66,Gene_or_gene_product	angiotensin - converting enzyme,74,105,Gene_or_gene_product	ACE,108,111,Gene_or_gene_product	AT1 receptor,140,152,Gene_or_gene_product	ANG II,254,260,Gene_or_gene_product	AT1 receptor,273,285,Gene_or_gene_product	"[{""token"": ""ANG II"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensin - converting enzyme"", ""start_span"": 74, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""ACE"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""AT1 receptor"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""ANG II"", ""start_span"": 254, ""end_span"": 260, ""type"": ""Gene_or_gene_product""}, {""token"": ""AT1 receptor"", ""start_span"": 273, ""end_span"": 285, ""type"": ""Gene_or_gene_product""}]"	test
Colon cancer overexpresses insulin - like growth factor 1 ( IGF1) and insulin - like growth factor 1 receptor ( IGF1 - R), as compared with normal or adenomatous mucosa, and it has been postulated that colorectal cancer cells depend on the IGF1 / IGF1 - R pathway for their growth and progression.	insulin - like growth factor 1,27,57,Gene_or_gene_product	IGF1,60,64,Gene_or_gene_product	insulin - like growth factor 1 receptor,70,109,Gene_or_gene_product	IGF1 - R,112,120,Gene_or_gene_product	IGF1,240,244,Gene_or_gene_product	IGF1 - R,247,255,Gene_or_gene_product	"[{""token"": ""insulin - like growth factor 1"", ""start_span"": 27, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin - like growth factor 1 receptor"", ""start_span"": 70, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1 - R"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1"", ""start_span"": 240, ""end_span"": 244, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1 - R"", ""start_span"": 247, ""end_span"": 255, ""type"": ""Gene_or_gene_product""}]"	test
Furthermore, induction of MKP - 1 correlated with the inhibition of extracellular signal - regulated kinase ( ERK1 / 2) and c - Jun N - terminal kinase ( JNK) activity, whereas p38 activity was minimally affected.	MKP - 1,26,33,Gene_or_gene_product	extracellular signal - regulated kinase,68,107,Gene_or_gene_product	ERK1 / 2,110,118,Gene_or_gene_product	c - Jun N - terminal kinase,124,151,Gene_or_gene_product	JNK,154,157,Gene_or_gene_product	p38,177,180,Gene_or_gene_product	"[{""token"": ""MKP - 1"", ""start_span"": 26, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular signal - regulated kinase"", ""start_span"": 68, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK1 / 2"", ""start_span"": 110, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - Jun N - terminal kinase"", ""start_span"": 124, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}]"	test
Preventing VEGFR1 function using antibodies or by the removal of VEGFR1 ( +) cells from the bone marrow of wild - type mice abrogates the formation of these pre - metastatic clusters and prevents tumour metastasis, whereas reconstitution with selected Id3 ( inhibitor of differentiation 3) - competent VEGFR1 + cells establishes cluster formation and tumour metastasis in Id3 knockout mice.	VEGFR1,11,17,Gene_or_gene_product	VEGFR1,65,71,Gene_or_gene_product	Id3,252,255,Gene_or_gene_product	inhibitor of differentiation 3,258,288,Gene_or_gene_product	VEGFR1,302,308,Gene_or_gene_product	Id3,372,375,Gene_or_gene_product	"[{""token"": ""VEGFR1"", ""start_span"": 11, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR1"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Id3"", ""start_span"": 252, ""end_span"": 255, ""type"": ""Gene_or_gene_product""}, {""token"": ""inhibitor of differentiation 3"", ""start_span"": 258, ""end_span"": 288, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR1"", ""start_span"": 302, ""end_span"": 308, ""type"": ""Gene_or_gene_product""}, {""token"": ""Id3"", ""start_span"": 372, ""end_span"": 375, ""type"": ""Gene_or_gene_product""}]"	test
G ( i) protein, phosphatidylinositol - 3 kinase ( PI3K), p38 mitogen - activated protein kinase ( MAPK), cytosolic phospholipase A ( 2) and urokinase type plasminogen activator ( uPA) are required for LPA - induced cells invasion.	phosphatidylinositol - 3 kinase,16,47,Gene_or_gene_product	PI3K,50,54,Gene_or_gene_product	p38 mitogen - activated protein kinase,57,95,Gene_or_gene_product	MAPK,98,102,Gene_or_gene_product	urokinase type plasminogen activator,140,176,Gene_or_gene_product	uPA,179,182,Gene_or_gene_product	"[{""token"": ""phosphatidylinositol - 3 kinase"", ""start_span"": 16, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38 mitogen - activated protein kinase"", ""start_span"": 57, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""urokinase type plasminogen activator"", ""start_span"": 140, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}]"	test
After SCC transformation, the absence of G45 domain in DeltaG45 cells was associated with deficient extracellular signal - regulated kinase and phosphotidylinositol 3 - kinase ( PI3K) pathway activation, impaired invasion, deficient metalloproteinase activity, and absent tumorgenicity in vivo.	G45,41,44,Gene_or_gene_product	DeltaG45,55,63,Gene_or_gene_product	extracellular signal - regulated kinase,100,139,Gene_or_gene_product	phosphotidylinositol 3 - kinase,144,175,Gene_or_gene_product	PI3K,178,182,Gene_or_gene_product	metalloproteinase,233,250,Gene_or_gene_product	"[{""token"": ""G45"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""DeltaG45"", ""start_span"": 55, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular signal - regulated kinase"", ""start_span"": 100, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphotidylinositol 3 - kinase"", ""start_span"": 144, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""metalloproteinase"", ""start_span"": 233, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}]"	test
We have found out that docetaxel - ATRA combination significantly downregulates survivin ( BIRC5), myeloid cell leukemia - 1 ( MCL - 1) and lymphotoxin beta - receptor ( LTbetaR) genes, which all three have pivotal roles in regulation of apoptosis and cell cycle progression.	survivin,80,88,Gene_or_gene_product	BIRC5,91,96,Gene_or_gene_product	myeloid cell leukemia - 1,99,124,Gene_or_gene_product	MCL - 1,127,134,Gene_or_gene_product	lymphotoxin beta - receptor,140,167,Gene_or_gene_product	LTbetaR,170,177,Gene_or_gene_product	"[{""token"": ""survivin"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""BIRC5"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""myeloid cell leukemia - 1"", ""start_span"": 99, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCL - 1"", ""start_span"": 127, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymphotoxin beta - receptor"", ""start_span"": 140, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""LTbetaR"", ""start_span"": 170, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}]"	test
Robo1 and Robo4 interact and share molecules such as Slit2, Mena and Vilse, a Cdc42 - GAP.	Robo1,0,5,Gene_or_gene_product	Robo4,10,15,Gene_or_gene_product	Slit2,53,58,Gene_or_gene_product	Mena,60,64,Gene_or_gene_product	Vilse,69,74,Gene_or_gene_product	Cdc42 - GAP,78,89,Gene_or_gene_product	"[{""token"": ""Robo1"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""Robo4"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""Slit2"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mena"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""Vilse"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42 - GAP"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}]"	test
To verify that P18 acts in the same manner as PEDF, we used immunohistochemistry to measure PEDF targets, vascular endothelial growth factor receptor 2, and CD95 ligand expression in P18 - treated vasculature.	P18,15,18,Gene_or_gene_product	PEDF,46,50,Gene_or_gene_product	PEDF targets,92,104,Gene_or_gene_product	vascular endothelial growth factor receptor 2,106,151,Gene_or_gene_product	CD95 ligand,157,168,Gene_or_gene_product	P18,183,186,Gene_or_gene_product	"[{""token"": ""P18"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""PEDF"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""PEDF targets"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""vascular endothelial growth factor receptor 2"", ""start_span"": 106, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD95 ligand"", ""start_span"": 157, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""P18"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}]"	test
TSC2 and PTEN are two key inhibitors of the Akt / mammalian target of rapamycin ( mTOR) pathway and the specific inhibition of mTOR with rapamycin or RAD001 inhibited cell proliferation of PET cell lines.	TSC2,0,4,Gene_or_gene_product	PTEN,9,13,Gene_or_gene_product	Akt,44,47,Gene_or_gene_product	mammalian target of rapamycin,50,79,Gene_or_gene_product	mTOR,82,86,Gene_or_gene_product	mTOR,127,131,Gene_or_gene_product	"[{""token"": ""TSC2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""PTEN"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""mammalian target of rapamycin"", ""start_span"": 50, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"	test
Ectopic expression of TLX in the U87MG glioma cell line and Ink4a / Arf - deficient mouse astrocytes ( Ink4a / Arf ( - / -) astrocytes) induced cell proliferation with a concomitant increase in cyclin D expression, and accelerated foci formation in soft agar and tumor formation in in vivo transplantation assays.	TLX,22,25,Gene_or_gene_product	Ink4a,60,65,Gene_or_gene_product	Arf,68,71,Gene_or_gene_product	Ink4a,103,108,Gene_or_gene_product	Arf,111,114,Gene_or_gene_product	cyclin D,194,202,Gene_or_gene_product	"[{""token"": ""TLX"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ink4a"", ""start_span"": 60, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""Arf"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ink4a"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""Arf"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D"", ""start_span"": 194, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"	test
Because AR - ARD1 interaction facilitated the AR binding to its targeted promoters for gene transcription, we propose that ARD1 functions as a unique AR regulator and forms a positive feedback loop for AR - dependent prostate tumorigenesis.	AR,8,10,Gene_or_gene_product	ARD1,13,17,Gene_or_gene_product	AR,46,48,Gene_or_gene_product	ARD1,123,127,Gene_or_gene_product	AR,150,152,Gene_or_gene_product	AR,202,204,Gene_or_gene_product	"[{""token"": ""AR"", ""start_span"": 8, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""ARD1"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""AR"", ""start_span"": 46, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""ARD1"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""AR"", ""start_span"": 150, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""AR"", ""start_span"": 202, ""end_span"": 204, ""type"": ""Gene_or_gene_product""}]"	test
However, E mu - directed coexpression of cyclin D1 and N - MYC or L - MYC in double transgenic mice reveals a strong cooperative effect between MYC and cyclin D1 provoking the rapid development of clonal pre - B and B - cell lymphomas.	E mu,9,13,Gene_or_gene_product	cyclin D1,41,50,Gene_or_gene_product	N - MYC,55,62,Gene_or_gene_product	L - MYC,66,73,Gene_or_gene_product	MYC,144,147,Gene_or_gene_product	cyclin D1,152,161,Gene_or_gene_product	"[{""token"": ""E mu"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 41, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""N - MYC"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""L - MYC"", ""start_span"": 66, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""MYC"", ""start_span"": 144, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}]"	test
