Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The p65 sequence revealed four potential GSK - 3 phosphorylation sites within its COOH - terminal transactivation domains and recombinant GSK - 3beta phosphorylated glutathione S - transferase ( GST) - p65 ( 354 - 551), but not GST - p65 ( 1 - 305) in vitro.	p65,4,7,Gene_or_gene_product	GSK - 3,41,48,Gene_or_gene_product	GSK - 3beta,138,149,Gene_or_gene_product	glutathione S - transferase,165,192,Gene_or_gene_product	GST,195,198,Gene_or_gene_product	p65,202,205,Gene_or_gene_product	GST,228,231,Gene_or_gene_product	p65,234,237,Gene_or_gene_product	"[{""token"": ""p65"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3beta"", ""start_span"": 138, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""glutathione S - transferase"", ""start_span"": 165, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 195, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 202, ""end_span"": 205, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 228, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}]"	valid
N - acetylglutamate synthase ( NAGS, E. C. 2. 3. 1. 1) is a mitochondrial enzyme catalyzing the formation of N - acetylglutamate ( NAG), an essential allosteric activator of carbamylphosphate synthase I ( CPSI), the first enzyme of the urea cycle.	N - acetylglutamate synthase,0,28,Gene_or_gene_product	NAGS,31,35,Gene_or_gene_product	mitochondrial,60,73,Cellular_component	N - acetylglutamate,109,128,Chemical	NAG,131,134,Chemical	carbamylphosphate synthase I,174,202,Gene_or_gene_product	CPSI,205,209,Gene_or_gene_product	urea,236,240,Chemical	"[{""token"": ""N - acetylglutamate synthase"", ""start_span"": 0, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""NAGS"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitochondrial"", ""start_span"": 60, ""end_span"": 73, ""type"": ""Cellular_component""}, {""token"": ""N - acetylglutamate"", ""start_span"": 109, ""end_span"": 128, ""type"": ""Chemical""}, {""token"": ""NAG"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""carbamylphosphate synthase I"", ""start_span"": 174, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}, {""token"": ""CPSI"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}, {""token"": ""urea"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Chemical""}]"	valid
IkappaB kinase ( IKK) phosphorylates IkappaBalpha at the residues 32 and 36 followed by polyubiquitination at lysine 21 and 22 and subsequent degradation of the molecules by 26S proteasome.	IkappaB kinase,0,14,Complex	IKK,17,20,Complex	IkappaBalpha,37,49,Gene_or_gene_product	residues 32,57,68,Chemical	36,73,75,Chemical	lysine 21,110,119,Chemical	22,124,126,Chemical	26S proteasome,174,188,Cellular_component	"[{""token"": ""IkappaB kinase"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Complex""}, {""token"": ""IKK"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Complex""}, {""token"": ""IkappaBalpha"", ""start_span"": 37, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""residues 32"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Chemical""}, {""token"": ""36"", ""start_span"": 73, ""end_span"": 75, ""type"": ""Chemical""}, {""token"": ""lysine 21"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""22"", ""start_span"": 124, ""end_span"": 126, ""type"": ""Chemical""}, {""token"": ""26S proteasome"", ""start_span"": 174, ""end_span"": 188, ""type"": ""Cellular_component""}]"	valid
Overexpressed PRAS40 suppressed the phosphorylation of S6K1 and 4E - BP1 at their rapamycin - sensitive phosphorylation sites, and reciprocally, overexpression of S6K1 or 4E - BP1 suppressed phosphorylation of PRAS40 ( Ser ( 183)) and its binding to raptor.	PRAS40,14,20,Gene_or_gene_product	S6K1,55,59,Gene_or_gene_product	4E - BP1,64,72,Gene_or_gene_product	rapamycin,82,91,Chemical	S6K1,163,167,Gene_or_gene_product	4E - BP1,171,179,Gene_or_gene_product	PRAS40,210,216,Gene_or_gene_product	raptor,250,256,Gene_or_gene_product	"[{""token"": ""PRAS40"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""rapamycin"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""S6K1"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 171, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""PRAS40"", ""start_span"": 210, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 250, ""end_span"": 256, ""type"": ""Gene_or_gene_product""}]"	valid
This limonoid abrogated the expression of proteins associated with cell survival ( Bcl - 2, Bcl - xL, IAP - 1, and IAP - 2), proliferation ( cyclin D1), invasion ( MMP - 9), and angiogenesis ( VEGF), all regulated by nuclear factor ( NF) - kappaB.	limonoid,5,13,Chemical	Bcl - 2,83,90,Gene_or_gene_product	Bcl - xL,92,100,Gene_or_gene_product	IAP - 1,102,109,Gene_or_gene_product	IAP - 2,115,122,Gene_or_gene_product	cyclin D1,141,150,Gene_or_gene_product	MMP - 9,164,171,Gene_or_gene_product	VEGF,193,197,Gene_or_gene_product	"[{""token"": ""limonoid"", ""start_span"": 5, ""end_span"": 13, ""type"": ""Chemical""}, {""token"": ""Bcl - 2"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - xL"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""IAP - 1"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""IAP - 2"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 141, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"	valid
Mutation of serine 20 completely eliminated phosphorylation of p50 NF - kappaB by DNA - PK, suggesting that serine 20 is the only site in p50 NF - kappaB for phosphorylation by DNA - PK.	serine 20,12,21,Chemical	p50,63,66,Gene_or_gene_product	NF - kappaB,67,78,Complex	DNA - PK,82,90,Complex	serine 20,108,117,Chemical	p50,138,141,Gene_or_gene_product	NF - kappaB,142,153,Complex	DNA - PK,177,185,Complex	"[{""token"": ""serine 20"", ""start_span"": 12, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""p50"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 67, ""end_span"": 78, ""type"": ""Complex""}, {""token"": ""DNA - PK"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Complex""}, {""token"": ""serine 20"", ""start_span"": 108, ""end_span"": 117, ""type"": ""Chemical""}, {""token"": ""p50"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 142, ""end_span"": 153, ""type"": ""Complex""}, {""token"": ""DNA - PK"", ""start_span"": 177, ""end_span"": 185, ""type"": ""Complex""}]"	valid
Using sensitive 293FT reporter cell clones that had integrated a SWI / SNF - dependent NF - kappaB reporter gene, we find in this study that the overexpression of DPF1, DPF2, DPF3a, DPF3b, and PHF10 significantly potentiates the transactivating activity of typical NF - kappaB dimers.	SWI / SNF,65,74,Complex	NF - kappaB,87,98,Complex	DPF1,163,167,Gene_or_gene_product	DPF2,169,173,Gene_or_gene_product	DPF3a,175,180,Gene_or_gene_product	DPF3b,182,187,Gene_or_gene_product	PHF10,193,198,Gene_or_gene_product	NF - kappaB,265,276,Complex	"[{""token"": ""SWI / SNF"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Complex""}, {""token"": ""NF - kappaB"", ""start_span"": 87, ""end_span"": 98, ""type"": ""Complex""}, {""token"": ""DPF1"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPF2"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPF3a"", ""start_span"": 175, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPF3b"", ""start_span"": 182, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""PHF10"", ""start_span"": 193, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 265, ""end_span"": 276, ""type"": ""Complex""}]"	valid
P - glycoproteins ( P - gps) encoded by the mouse mdr2 and mdr3 genes were expressed in secretory vesicles ( SVs) from the yeast mutant sec6 - 4, and their capacity to function as a lipid translocase / flippase was tested.	P - glycoproteins,0,17,Gene_or_gene_product	P - gps,20,27,Gene_or_gene_product	mdr2,50,54,Gene_or_gene_product	mdr3,59,63,Gene_or_gene_product	secretory vesicles,88,106,Cellular_component	SVs,109,112,Cellular_component	lipid translocase,182,199,Gene_or_gene_product	flippase,202,210,Gene_or_gene_product	"[{""token"": ""P - glycoproteins"", ""start_span"": 0, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""P - gps"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""mdr2"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""mdr3"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""secretory vesicles"", ""start_span"": 88, ""end_span"": 106, ""type"": ""Cellular_component""}, {""token"": ""SVs"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Cellular_component""}, {""token"": ""lipid translocase"", ""start_span"": 182, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""flippase"", ""start_span"": 202, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}]"	valid
We have identified a new subfamily of murine serine / threonine kinases, whose members, MAP kinase - interacting kinase 1 ( Mnk1) and Mnk2, bind tightly to the growth factor - regulated MAP kinases, Erk1 and Erk2.	serine,45,51,Chemical	threonine,54,63,Chemical	MAP kinase - interacting kinase 1,88,121,Gene_or_gene_product	Mnk1,124,128,Gene_or_gene_product	Mnk2,134,138,Gene_or_gene_product	MAP kinases,186,197,Gene_or_gene_product	Erk1,199,203,Gene_or_gene_product	Erk2,208,212,Gene_or_gene_product	"[{""token"": ""serine"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""threonine"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""MAP kinase - interacting kinase 1"", ""start_span"": 88, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mnk1"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mnk2"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAP kinases"", ""start_span"": 186, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""Erk1"", ""start_span"": 199, ""end_span"": 203, ""type"": ""Gene_or_gene_product""}, {""token"": ""Erk2"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Gene_or_gene_product""}]"	valid
Upon binding of a Wnt to its receptor, GSK3beta is inhibited through an unknown mechanism involving Dishevelled ( Dsh), resulting in the dephosphorylation and stabilization of beta - catenin, which translocates to the nucleus and interacts with Lef / Tcf transcription factors to activate target gene expression.	Wnt,18,21,Gene_or_gene_product	GSK3beta,39,47,Gene_or_gene_product	Dishevelled,100,111,Gene_or_gene_product	Dsh,114,117,Gene_or_gene_product	beta - catenin,176,190,Gene_or_gene_product	nucleus,218,225,Cellular_component	Lef,245,248,Gene_or_gene_product	Tcf,251,254,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK3beta"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dishevelled"", ""start_span"": 100, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""Dsh"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 176, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 218, ""end_span"": 225, ""type"": ""Cellular_component""}, {""token"": ""Lef"", ""start_span"": 245, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tcf"", ""start_span"": 251, ""end_span"": 254, ""type"": ""Gene_or_gene_product""}]"	test
The p21 - activated kinases ( PAKs), stimulated by binding with GTP - liganded forms of Cdc42 or Rac, modulate cytoskeletal actin assembly and activate MAP - kinase pathways.	p21 - activated kinases,4,27,Gene_or_gene_product	PAKs,30,34,Gene_or_gene_product	GTP,64,67,Chemical	Cdc42,88,93,Gene_or_gene_product	Rac,97,100,Gene_or_gene_product	cytoskeletal,111,123,Cellular_component	actin,124,129,Gene_or_gene_product	MAP - kinase,152,164,Gene_or_gene_product	"[{""token"": ""p21 - activated kinases"", ""start_span"": 4, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""PAKs"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""GTP"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""Cdc42"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rac"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytoskeletal"", ""start_span"": 111, ""end_span"": 123, ""type"": ""Cellular_component""}, {""token"": ""actin"", ""start_span"": 124, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAP - kinase"", ""start_span"": 152, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}]"	test
We show that the prototypical pro - inflammatory molecule, bacterial lipopolysaccharide, activates multiple protein kinases such as p38, JNK, IKK - beta, and PKB / Akt via transforming growth factor beta - activated kinase - 1 ( TAK1).	lipopolysaccharide,69,87,Chemical	p38,132,135,Gene_or_gene_product	JNK,137,140,Gene_or_gene_product	IKK - beta,142,152,Gene_or_gene_product	PKB,158,161,Gene_or_gene_product	Akt,164,167,Gene_or_gene_product	transforming growth factor beta - activated kinase - 1,172,226,Gene_or_gene_product	TAK1,229,233,Gene_or_gene_product	"[{""token"": ""lipopolysaccharide"", ""start_span"": 69, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""p38"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK - beta"", ""start_span"": 142, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""transforming growth factor beta - activated kinase - 1"", ""start_span"": 172, ""end_span"": 226, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAK1"", ""start_span"": 229, ""end_span"": 233, ""type"": ""Gene_or_gene_product""}]"	test
On the contrary, two inhibitors of nuclear factor kappaB activation, N - tosyl - ( L) - phenylalanine chloromethyl ketone ( 10 microM) and SN50 ( 25 microM), markedly prevented the reduction of forskolin - evoked cAMP accumulation by Tat, suggesting a possible role for this nuclear transcriptional factor in the regulation of adenylyl cyclase by Tat in microglia.	nuclear factor kappaB,35,56,Complex	SN50,139,143,Chemical	forskolin,194,203,Chemical	cAMP,213,217,Chemical	Tat,234,237,Gene_or_gene_product	nuclear,275,282,Cellular_component	adenylyl cyclase,327,343,Gene_or_gene_product	Tat,347,350,Gene_or_gene_product	"[{""token"": ""nuclear factor kappaB"", ""start_span"": 35, ""end_span"": 56, ""type"": ""Complex""}, {""token"": ""SN50"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Chemical""}, {""token"": ""forskolin"", ""start_span"": 194, ""end_span"": 203, ""type"": ""Chemical""}, {""token"": ""cAMP"", ""start_span"": 213, ""end_span"": 217, ""type"": ""Chemical""}, {""token"": ""Tat"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 275, ""end_span"": 282, ""type"": ""Cellular_component""}, {""token"": ""adenylyl cyclase"", ""start_span"": 327, ""end_span"": 343, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tat"", ""start_span"": 347, ""end_span"": 350, ""type"": ""Gene_or_gene_product""}]"	test
The binding of TIP41 to TAP42 is stimulated upon rapamycin treatment via SIT4 - dependent dephosphorylation of TIP41, suggesting that TIP41 is part of a feedback loop that rapidly amplifies SIT4 phosphatase activity under TOR - inactivating conditions.	TIP41,15,20,Gene_or_gene_product	TAP42,24,29,Gene_or_gene_product	rapamycin,49,58,Chemical	SIT4,73,77,Gene_or_gene_product	TIP41,111,116,Gene_or_gene_product	TIP41,134,139,Gene_or_gene_product	SIT4,190,194,Gene_or_gene_product	TOR,222,225,Gene_or_gene_product	"[{""token"": ""TIP41"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""TAP42"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""rapamycin"", ""start_span"": 49, ""end_span"": 58, ""type"": ""Chemical""}, {""token"": ""SIT4"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIP41"", ""start_span"": 111, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIP41"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""SIT4"", ""start_span"": 190, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}, {""token"": ""TOR"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Gene_or_gene_product""}]"	test
Frizzled proteins and lipoprotein - receptor - related proteins 5 and 6 ( LRP5 / 6) bind Wnts and transmit their signal by stabilizing intracellular beta - catenin.	Frizzled,0,8,Gene_or_gene_product	lipoprotein - receptor - related proteins 5,22,65,Gene_or_gene_product	6,70,71,Gene_or_gene_product	LRP5,74,78,Gene_or_gene_product	6,81,82,Gene_or_gene_product	Wnts,89,93,Gene_or_gene_product	intracellular,135,148,Cellular_component	beta - catenin,149,163,Gene_or_gene_product	"[{""token"": ""Frizzled"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""lipoprotein - receptor - related proteins 5"", ""start_span"": 22, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 70, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""LRP5"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 81, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnts"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""intracellular"", ""start_span"": 135, ""end_span"": 148, ""type"": ""Cellular_component""}, {""token"": ""beta - catenin"", ""start_span"": 149, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}]"	test
Our data support the notion that IKK gamma - associated PP2A is responsible for the rapid deactivation of IKK, and inhibition of PP2A by Tax in the context of IKK x PP2A x Tax ternary complex leads to constitutive IKK and NF - kappa B activation.	IKK gamma,33,42,Gene_or_gene_product	PP2A,56,60,Gene_or_gene_product	IKK,106,109,Complex	PP2A,129,133,Gene_or_gene_product	Tax,137,140,Gene_or_gene_product	IKK x PP2A x Tax,159,175,Complex	IKK,214,217,Complex	NF - kappa B,222,234,Complex	"[{""token"": ""IKK gamma"", ""start_span"": 33, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""PP2A"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Complex""}, {""token"": ""PP2A"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tax"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK x PP2A x Tax"", ""start_span"": 159, ""end_span"": 175, ""type"": ""Complex""}, {""token"": ""IKK"", ""start_span"": 214, ""end_span"": 217, ""type"": ""Complex""}, {""token"": ""NF - kappa B"", ""start_span"": 222, ""end_span"": 234, ""type"": ""Complex""}]"	test
Serine 927 resides in a conserved motif ( Asp - Ser ( 927) - Gly - Val - Glu - Thr - Ser ( 932)) homologous to the IKK target sequence in IkappaBalpha.	Serine 927,0,10,Chemical	Asp,42,45,Chemical	Gly,61,64,Chemical	Val,67,70,Chemical	Glu,73,76,Chemical	Thr,79,82,Chemical	IKK,115,118,Complex	IkappaBalpha,138,150,Gene_or_gene_product	"[{""token"": ""Serine 927"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Chemical""}, {""token"": ""Asp"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Chemical""}, {""token"": ""Gly"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""Val"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Chemical""}, {""token"": ""Glu"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""Thr"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Chemical""}, {""token"": ""IKK"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Complex""}, {""token"": ""IkappaBalpha"", ""start_span"": 138, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}]"	test
Wnt signaling induces the stabilization of cytosolic beta - catenin, which then associates with lymphoid enhancer factor and T - cell factor ( LEF - 1 / TCF) to form a transcription complex that activates Wnt target genes.	Wnt,0,3,Gene_or_gene_product	cytosolic,43,52,Cellular_component	beta - catenin,53,67,Gene_or_gene_product	lymphoid enhancer factor,96,120,Gene_or_gene_product	T - cell factor,125,140,Gene_or_gene_product	LEF - 1,143,150,Gene_or_gene_product	TCF,153,156,Gene_or_gene_product	Wnt,205,208,Gene_or_gene_product	"[{""token"": ""Wnt"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytosolic"", ""start_span"": 43, ""end_span"": 52, ""type"": ""Cellular_component""}, {""token"": ""beta - catenin"", ""start_span"": 53, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymphoid enhancer factor"", ""start_span"": 96, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""T - cell factor"", ""start_span"": 125, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""LEF - 1"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""TCF"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"	test
Upon cytokine treatment, Pin1 binds to the pThr254 - Pro motif in p65 and inhibits p65 binding to IkappaBalpha, resulting in increased nuclear accumulation and protein stability of p65 and enhanced NF - kappaB activity.	Pin1,25,29,Gene_or_gene_product	pThr254,43,50,Chemical	p65,66,69,Gene_or_gene_product	p65,83,86,Gene_or_gene_product	IkappaBalpha,98,110,Gene_or_gene_product	nuclear,135,142,Cellular_component	p65,181,184,Gene_or_gene_product	NF - kappaB,198,209,Complex	"[{""token"": ""Pin1"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""pThr254"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""p65"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaBalpha"", ""start_span"": 98, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Cellular_component""}, {""token"": ""p65"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 198, ""end_span"": 209, ""type"": ""Complex""}]"	test
In fact Btk is activated by LPS and has been shown to directly bind TLR4 and the key proximal signalling proteins involved in LPS - induced NFkappaB activation, MyD88, Mal and IRAK - 1.	Btk,8,11,Gene_or_gene_product	LPS,28,31,Chemical	TLR4,68,72,Gene_or_gene_product	LPS,126,129,Chemical	NFkappaB,140,148,Complex	MyD88,161,166,Gene_or_gene_product	Mal,168,171,Gene_or_gene_product	IRAK - 1,176,184,Gene_or_gene_product	"[{""token"": ""Btk"", ""start_span"": 8, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""LPS"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""TLR4"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""LPS"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Chemical""}, {""token"": ""NFkappaB"", ""start_span"": 140, ""end_span"": 148, ""type"": ""Complex""}, {""token"": ""MyD88"", ""start_span"": 161, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mal"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK - 1"", ""start_span"": 176, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}]"	test
