Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Two types of structures have been considered: a carbene structure where an intact CH2 fragment is bound to the metal ( M + - CH2) and a carbyne ( hydrido - methylidyne) structure with both a CH and a hydrogen bound to the metal separately ( H - M + - CH).	carbene,48,55,Chemical/Drug	CH2,82,85,Chemical/Drug	CH2,125,128,Chemical/Drug	carbyne,136,143,Chemical/Drug	hydrido - methylidyne,146,167,Chemical/Drug	CH,191,193,Chemical/Drug	hydrogen,200,208,Chemical/Drug	H,241,242,Chemical/Drug	CH,251,253,Chemical/Drug	"[{""token"": ""carbene"", ""start_span"": 48, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""CH2"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""CH2"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""carbyne"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Chemical/Drug""}, {""token"": ""hydrido - methylidyne"", ""start_span"": 146, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""CH"", ""start_span"": 191, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 200, ""end_span"": 208, ""type"": ""Chemical/Drug""}, {""token"": ""H"", ""start_span"": 241, ""end_span"": 242, ""type"": ""Chemical/Drug""}, {""token"": ""CH"", ""start_span"": 251, ""end_span"": 253, ""type"": ""Chemical/Drug""}]"	train
Using recombinant UGT2B10, we found that it catalyzes the N - glucuronidation of amitriptyline, imipramine, ketotifen, pizotifen, olanzapine, diphenhydramine, tamoxifen, ketoconazole and midazolam.	amitriptyline,81,94,Chemical/Drug	imipramine,96,106,Chemical/Drug	ketotifen,108,117,Chemical/Drug	pizotifen,119,128,Chemical/Drug	olanzapine,130,140,Chemical/Drug	diphenhydramine,142,157,Chemical/Drug	tamoxifen,159,168,Chemical/Drug	ketoconazole,170,182,Chemical/Drug	midazolam,187,196,Chemical/Drug	"[{""token"": ""amitriptyline"", ""start_span"": 81, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""imipramine"", ""start_span"": 96, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""ketotifen"", ""start_span"": 108, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""pizotifen"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 130, ""end_span"": 140, ""type"": ""Chemical/Drug""}, {""token"": ""diphenhydramine"", ""start_span"": 142, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""tamoxifen"", ""start_span"": 159, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""ketoconazole"", ""start_span"": 170, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""midazolam"", ""start_span"": 187, ""end_span"": 196, ""type"": ""Chemical/Drug""}]"	train
A new chromone, 5, 7 - dihydroxy - 2 - ( hydroxymethyl) - 6, 8 - dimethyl - chromen - 4 - one, named melachromone, together with 12 known compounds, including chromones, anthraquinone, flavonoids, flavonoid glycosides, benzene derivatives, ellagic acids and terpenes, were isolated from the leaves of Melaleuca cajuputi Powell.	chromone,6,14,Chemical/Drug	melachromone,101,113,Chemical/Drug	chromones,159,168,Chemical/Drug	anthraquinone,170,183,Chemical/Drug	flavonoids,185,195,Chemical/Drug	flavonoid glycosides,197,217,Chemical/Drug	benzene,219,226,Chemical/Drug	ellagic acids,240,253,Chemical/Drug	terpenes,258,266,Chemical/Drug	"[{""token"": ""chromone"", ""start_span"": 6, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""melachromone"", ""start_span"": 101, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""chromones"", ""start_span"": 159, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""anthraquinone"", ""start_span"": 170, ""end_span"": 183, ""type"": ""Chemical/Drug""}, {""token"": ""flavonoids"", ""start_span"": 185, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""flavonoid glycosides"", ""start_span"": 197, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""benzene"", ""start_span"": 219, ""end_span"": 226, ""type"": ""Chemical/Drug""}, {""token"": ""ellagic acids"", ""start_span"": 240, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""terpenes"", ""start_span"": 258, ""end_span"": 266, ""type"": ""Chemical/Drug""}]"	train
Chemical functionalization of a single - walled carbon nanotube ( CNT) with different carboxylic derivatives including - COOX ( X = H, CH3, CH2NH2, CH3Ph, CH2NO2, and CH2CN) has been theoretically investigated in terms of geometric, energetic, and electronic properties.	carbon,48,54,Chemical/Drug	carboxylic,86,96,Chemical/Drug	COOX,121,125,Chemical/Drug	H,132,133,Chemical/Drug	CH3,135,138,Chemical/Drug	CH2NH2,140,146,Chemical/Drug	CH3Ph,148,153,Chemical/Drug	CH2NO2,155,161,Chemical/Drug	CH2CN,167,172,Chemical/Drug	"[{""token"": ""carbon"", ""start_span"": 48, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""carboxylic"", ""start_span"": 86, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""COOX"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""H"", ""start_span"": 132, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""CH3"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""CH2NH2"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""CH3Ph"", ""start_span"": 148, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""CH2NO2"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""CH2CN"", ""start_span"": 167, ""end_span"": 172, ""type"": ""Chemical/Drug""}]"	train
Results from phase - solubility studies showed that rutin formed 1: 1 stoichiometric inclusion complexes with HP - alpha - CD, beta - CD, HP - beta - CD and HP - gamma - CD; the complexes formed with HP - gamma - CD and HP - beta - CD had the greatest stability constants, followed by beta - CD and HP - alpha - CD.	rutin,52,57,Chemical/Drug	HP - alpha - CD,110,125,Chemical/Drug	beta - CD,127,136,Chemical/Drug	HP - beta - CD,138,152,Chemical/Drug	HP - gamma - CD,157,172,Chemical/Drug	HP - gamma - CD,200,215,Chemical/Drug	HP - beta - CD,220,234,Chemical/Drug	beta - CD,285,294,Chemical/Drug	HP - alpha - CD,299,314,Chemical/Drug	"[{""token"": ""rutin"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""HP - alpha - CD"", ""start_span"": 110, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""beta - CD"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta - CD"", ""start_span"": 138, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""HP - gamma - CD"", ""start_span"": 157, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""HP - gamma - CD"", ""start_span"": 200, ""end_span"": 215, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta - CD"", ""start_span"": 220, ""end_span"": 234, ""type"": ""Chemical/Drug""}, {""token"": ""beta - CD"", ""start_span"": 285, ""end_span"": 294, ""type"": ""Chemical/Drug""}, {""token"": ""HP - alpha - CD"", ""start_span"": 299, ""end_span"": 314, ""type"": ""Chemical/Drug""}]"	train
The new Al / Pd Janus microspheres - prepared by depositing a Pd layer on one side of Al microparticles - are propelled efficiently by the thrust of hydrogen bubbles generated from different reactions of Al in strong acidic and alkaline environments, and by an oxygen bubble thrust produced at their partial Pd coating in hydrogen peroxide media.	Al,8,10,Chemical/Drug	Pd,13,15,Chemical/Drug	Pd,62,64,Chemical/Drug	Al,86,88,Chemical/Drug	hydrogen,149,157,Chemical/Drug	Al,204,206,Chemical/Drug	oxygen,261,267,Chemical/Drug	Pd,308,310,Chemical/Drug	hydrogen peroxide,322,339,Chemical/Drug	"[{""token"": ""Al"", ""start_span"": 8, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 13, ""end_span"": 15, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 62, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""Al"", ""start_span"": 86, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 149, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""Al"", ""start_span"": 204, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 261, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 308, ""end_span"": 310, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen peroxide"", ""start_span"": 322, ""end_span"": 339, ""type"": ""Chemical/Drug""}]"	train
Adenosine levels and receptor - mediated effects of adenosine are regulated by intracellular ATP consumption, cellular release of ATP, metabolism of extracellular ATP ( and other adenine nucleotides), adenosine influx, adenosine efflux and adenosine metabolism.	Adenosine,0,9,Chemical/Drug	adenosine,52,61,Chemical/Drug	ATP,93,96,Chemical/Drug	ATP,130,133,Chemical/Drug	ATP,163,166,Chemical/Drug	adenine nucleotides,179,198,Chemical/Drug	adenosine,201,210,Chemical/Drug	adenosine,219,228,Chemical/Drug	adenosine,240,249,Chemical/Drug	"[{""token"": ""Adenosine"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 52, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""adenine nucleotides"", ""start_span"": 179, ""end_span"": 198, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 219, ""end_span"": 228, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 240, ""end_span"": 249, ""type"": ""Chemical/Drug""}]"	train
LPV ( 50 micro M), RTV ( 5 micro M), and LPV / r ( 5 and 50 micro M / 5 micro M) significantly decreased the accumulation of total measured endogenous bile acids ( TCA, glycocholic acid, taurochenodeoxycholi acid, glycochenodeoxycholi acid, and alpha / beta - tauromuricholic acid) in SCRH.	LPV,0,3,Chemical/Drug	RTV,19,22,Chemical/Drug	LPV,41,44,Chemical/Drug	bile acids,151,161,Chemical/Drug	TCA,164,167,Chemical/Drug	glycocholic acid,169,185,Chemical/Drug	taurochenodeoxycholi acid,187,212,Chemical/Drug	glycochenodeoxycholi acid,214,239,Chemical/Drug	alpha / beta - tauromuricholic acid,245,280,Chemical/Drug	"[{""token"": ""LPV"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical/Drug""}, {""token"": ""RTV"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""LPV"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""bile acids"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""TCA"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""glycocholic acid"", ""start_span"": 169, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""taurochenodeoxycholi acid"", ""start_span"": 187, ""end_span"": 212, ""type"": ""Chemical/Drug""}, {""token"": ""glycochenodeoxycholi acid"", ""start_span"": 214, ""end_span"": 239, ""type"": ""Chemical/Drug""}, {""token"": ""alpha / beta - tauromuricholic acid"", ""start_span"": 245, ""end_span"": 280, ""type"": ""Chemical/Drug""}]"	train
Dithiolethione and its NSAID and other chimeras such as, L - DOPA, sildenafil, aspirin, diclofenac, naproxen, ibuprofen, indomethacin, and mesalamine have also been reviewed in detail.	Dithiolethione,0,14,Chemical/Drug	L - DOPA,57,65,Chemical/Drug	sildenafil,67,77,Chemical/Drug	aspirin,79,86,Chemical/Drug	diclofenac,88,98,Chemical/Drug	naproxen,100,108,Chemical/Drug	ibuprofen,110,119,Chemical/Drug	indomethacin,121,133,Chemical/Drug	mesalamine,139,149,Chemical/Drug	"[{""token"": ""Dithiolethione"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""L - DOPA"", ""start_span"": 57, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""sildenafil"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""aspirin"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""diclofenac"", ""start_span"": 88, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""naproxen"", ""start_span"": 100, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""ibuprofen"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""indomethacin"", ""start_span"": 121, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""mesalamine"", ""start_span"": 139, ""end_span"": 149, ""type"": ""Chemical/Drug""}]"	train
Several brain metabolites can be measured by the means of ( 1) H MRS: N - acetylaspartate ( NAA), choline containing compounds ( Cho), myo - inositol ( mI) and glutamate ( Glu), glutamine ( Gln) and GABA ( together as Glx complex or separately).	N - acetylaspartate,70,89,Chemical/Drug	NAA,92,95,Chemical/Drug	choline,98,105,Chemical/Drug	myo - inositol,135,149,Chemical/Drug	glutamate,160,169,Chemical/Drug	Glu,172,175,Chemical/Drug	glutamine,178,187,Chemical/Drug	Gln,190,193,Chemical/Drug	GABA,199,203,Chemical/Drug	"[{""token"": ""N - acetylaspartate"", ""start_span"": 70, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""NAA"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""choline"", ""start_span"": 98, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""myo - inositol"", ""start_span"": 135, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 160, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""Glu"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""glutamine"", ""start_span"": 178, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""Gln"", ""start_span"": 190, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 199, ""end_span"": 203, ""type"": ""Chemical/Drug""}]"	train
The content of eight biogenic amines ( putrescine, cadaverine, spermidine, spermine, histamine, tyramine, tryptamine and phenylethylamine) were determined.	amines,30,36,Chemical/Drug	putrescine,39,49,Chemical/Drug	cadaverine,51,61,Chemical/Drug	spermidine,63,73,Chemical/Drug	spermine,75,83,Chemical/Drug	histamine,85,94,Chemical/Drug	tyramine,96,104,Chemical/Drug	tryptamine,106,116,Chemical/Drug	phenylethylamine,121,137,Chemical/Drug	"[{""token"": ""amines"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""putrescine"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""cadaverine"", ""start_span"": 51, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""spermidine"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""spermine"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""histamine"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""tyramine"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""tryptamine"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""phenylethylamine"", ""start_span"": 121, ""end_span"": 137, ""type"": ""Chemical/Drug""}]"	train
The major difference among the new CO - RMs tested was that three compounds ( CORM - 307, CORM - 308 and CORM - 314) were soluble in dimethylsulfoxide ( DMSO), whereas a fourth one ( CORM - 319) was rendered water - soluble by reacting the iron - carbonyl with hydrogen tetrafluoroborate.	CO,35,37,Chemical/Drug	CORM - 307,78,88,Chemical/Drug	CORM - 308,90,100,Chemical/Drug	CORM - 314,105,115,Chemical/Drug	dimethylsulfoxide,133,150,Chemical/Drug	DMSO,153,157,Chemical/Drug	CORM - 319,183,193,Chemical/Drug	iron - carbonyl,240,255,Chemical/Drug	hydrogen tetrafluoroborate,261,287,Chemical/Drug	"[{""token"": ""CO"", ""start_span"": 35, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 307"", ""start_span"": 78, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 308"", ""start_span"": 90, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 314"", ""start_span"": 105, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""dimethylsulfoxide"", ""start_span"": 133, ""end_span"": 150, ""type"": ""Chemical/Drug""}, {""token"": ""DMSO"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 319"", ""start_span"": 183, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""iron - carbonyl"", ""start_span"": 240, ""end_span"": 255, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen tetrafluoroborate"", ""start_span"": 261, ""end_span"": 287, ""type"": ""Chemical/Drug""}]"	train
The masau fruit is therefore a good potential source of carbohydrates, proteins and micronutrients, such as calcium, potassium, sodium, phosphorous, copper, iron, Vitamin C and zinc.	carbohydrates,56,69,Chemical/Drug	calcium,108,115,Chemical/Drug	potassium,117,126,Chemical/Drug	sodium,128,134,Chemical/Drug	phosphorous,136,147,Chemical/Drug	copper,149,155,Chemical/Drug	iron,157,161,Chemical/Drug	Vitamin C,163,172,Chemical/Drug	zinc,177,181,Chemical/Drug	"[{""token"": ""carbohydrates"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""calcium"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 117, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""sodium"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""phosphorous"", ""start_span"": 136, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""copper"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""iron"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""Vitamin C"", ""start_span"": 163, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""zinc"", ""start_span"": 177, ""end_span"": 181, ""type"": ""Chemical/Drug""}]"	train
Examination of three retinoid X receptor ( RXR) agonists [ Targretin ( TRG), UAB30, and 4 - methyl - UAB30 ( 4 - Me - UAB30)] showed that all inhibited mammary cancer in rodents and two ( TRG and 4 - Me - UAB30) strikingly increased serum triglyceride levels.	retinoid,21,29,Chemical/Drug	Targretin,59,68,Chemical/Drug	TRG,71,74,Chemical/Drug	UAB30,77,82,Chemical/Drug	4 - methyl - UAB30,88,106,Chemical/Drug	4 - Me - UAB30,109,123,Chemical/Drug	TRG,188,191,Chemical/Drug	4 - Me - UAB30,196,210,Chemical/Drug	triglyceride,239,251,Chemical/Drug	"[{""token"": ""retinoid"", ""start_span"": 21, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""Targretin"", ""start_span"": 59, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""TRG"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""UAB30"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""4 - methyl - UAB30"", ""start_span"": 88, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""4 - Me - UAB30"", ""start_span"": 109, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""TRG"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""4 - Me - UAB30"", ""start_span"": 196, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""triglyceride"", ""start_span"": 239, ""end_span"": 251, ""type"": ""Chemical/Drug""}]"	train
Cells were exposed for 24h to various concentrations ( from 0. 1 pM to 1 mM) of atrazine ( ATR), diethylstilbestrol ( DES), para - nonylphenol ( p - NP), resveratrol ( RES) and 17 beta - estradiol ( E2) and assayed for cell viability and human beta - Chorionic Gonadotropin ( beta - hCG) secretion.	atrazine,80,88,Chemical/Drug	ATR,91,94,Chemical/Drug	diethylstilbestrol,97,115,Chemical/Drug	DES,118,121,Chemical/Drug	para - nonylphenol,124,142,Chemical/Drug	p - NP,145,151,Chemical/Drug	resveratrol,154,165,Chemical/Drug	RES,168,171,Chemical/Drug	17 beta - estradiol,177,196,Chemical/Drug	"[{""token"": ""atrazine"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""ATR"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""diethylstilbestrol"", ""start_span"": 97, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""DES"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""para - nonylphenol"", ""start_span"": 124, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""p - NP"", ""start_span"": 145, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""resveratrol"", ""start_span"": 154, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""RES"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""17 beta - estradiol"", ""start_span"": 177, ""end_span"": 196, ""type"": ""Chemical/Drug""}]"	train
The synthesis and reversible addition - fragmentation chain transfer ( RAFT) polymerization of amino acid - based chiral monomers, namely Boc - L - leucine methacryloyloxyethyl ester ( Boc - L - Leu - HEMA, 1a), Boc - L - leucine acryloyloxyethyl ester ( Boc - L - Leu - HEA, 1b), Boc - L - isoleucine methacryloyloxyethyl ester ( Boc - L - Ile - HEMA, 1c), and Boc - L - isoleucine acryloyloxyethyl ester ( Boc - L - Ile - HEA, 1d), are reported.	amino acid,95,105,Chemical/Drug	Boc - L - leucine methacryloyloxyethyl ester,138,182,Chemical/Drug	Boc - L - Leu - HEMA,185,205,Chemical/Drug	Boc - L - leucine acryloyloxyethyl ester,212,252,Chemical/Drug	Boc - L - Leu - HEA,255,274,Chemical/Drug	Boc - L - isoleucine methacryloyloxyethyl ester,281,328,Chemical/Drug	Boc - L - Ile - HEMA,331,351,Chemical/Drug	Boc - L - isoleucine acryloyloxyethyl ester,362,405,Chemical/Drug	Boc - L - Ile - HEA,408,427,Chemical/Drug	"[{""token"": ""amino acid"", ""start_span"": 95, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - leucine methacryloyloxyethyl ester"", ""start_span"": 138, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Leu - HEMA"", ""start_span"": 185, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - leucine acryloyloxyethyl ester"", ""start_span"": 212, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Leu - HEA"", ""start_span"": 255, ""end_span"": 274, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - isoleucine methacryloyloxyethyl ester"", ""start_span"": 281, ""end_span"": 328, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Ile - HEMA"", ""start_span"": 331, ""end_span"": 351, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - isoleucine acryloyloxyethyl ester"", ""start_span"": 362, ""end_span"": 405, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Ile - HEA"", ""start_span"": 408, ""end_span"": 427, ""type"": ""Chemical/Drug""}]"	train
We found that three out of the twelve stemofoline derivatives including OH - A1, NH - B6 and NH - D6 showed commitment efficiency to increase sensitivity to doxorubicin, vinblastine and paclitaxel in KB - V1 cells and increase sensitivity to doxorubicin, and paclitaxel in K562 / Adr cells whereas the effects have not been seen in their parental sensitive cancer cell lines ( KB - 3 - 1 and K562).	stemofoline,38,49,Chemical/Drug	OH - A1,72,79,Chemical/Drug	NH - B6,81,88,Chemical/Drug	NH - D6,93,100,Chemical/Drug	doxorubicin,157,168,Chemical/Drug	vinblastine,170,181,Chemical/Drug	paclitaxel,186,196,Chemical/Drug	doxorubicin,242,253,Chemical/Drug	paclitaxel,259,269,Chemical/Drug	"[{""token"": ""stemofoline"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""OH - A1"", ""start_span"": 72, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""NH - B6"", ""start_span"": 81, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""NH - D6"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 157, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""vinblastine"", ""start_span"": 170, ""end_span"": 181, ""type"": ""Chemical/Drug""}, {""token"": ""paclitaxel"", ""start_span"": 186, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 242, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""paclitaxel"", ""start_span"": 259, ""end_span"": 269, ""type"": ""Chemical/Drug""}]"	train
