Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Nuclear extracts were incubated with a 32P - labeled NFAT, NFkappaB, NFIL - 6 or NFkappaB - IL - 8 oligonucleotide probe corresponding to the IFNgamma, TNFalpha, IL - 6 and IL - 8 gene promoters ( Table 1).	NFAT,53,57,Protein	NFIL - 6,69,77,Protein	IL - 8,92,98,Protein	IFNgamma,142,150,Protein	TNFalpha,152,160,Protein	IL - 6,162,168,Protein	IL - 8,173,179,Protein	"[{""token"": ""NFAT"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""NFIL - 6"", ""start_span"": 69, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 92, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""TNFalpha"", ""start_span"": 152, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 162, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 173, ""end_span"": 179, ""type"": ""Protein""}]"	test
The IKK complex is comprised of the two catalytic subunits IKK1 and IKK2 ( also known as IKKalpha and IKKbeta) and the regulatory subunit NF - kappaB essential modulator ( NEMO - also known as IKKgamma) ( Figure 1).	IKK1,59,63,Protein	IKK2,68,72,Protein	IKKalpha,89,97,Protein	IKKbeta,102,109,Protein	NF - kappaB essential modulator,138,169,Protein	NEMO,172,176,Protein	IKKgamma,193,201,Protein	"[{""token"": ""IKK1"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""IKK2"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""IKKalpha"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""IKKbeta"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""NF - kappaB essential modulator"", ""start_span"": 138, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""NEMO"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""IKKgamma"", ""start_span"": 193, ""end_span"": 201, ""type"": ""Protein""}]"	test
TNF stimulation results in the recruitment of TNF receptor - 1 - associated death domain ( TRADD) protein and of receptor interacting protein 1 ( RIP1), which function as adaptor proteins for the E3 ubiquitin ligases TNF receptor - associated factor ( TRAF) 2 and TRAF5, which in turn bind the E3 ubiquitin ligases cellular inhibitor of apoptosis ( cIAP) 1 and cIAP2 ( Figure 1).	TNF,0,3,Protein	TNF receptor - 1 - associated death domain,46,88,Protein	TRADD,91,96,Protein	receptor interacting protein 1,113,143,Protein	RIP1,146,150,Protein	TRAF5,264,269,Protein	cIAP2,361,366,Protein	"[{""token"": ""TNF"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""TNF receptor - 1 - associated death domain"", ""start_span"": 46, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""receptor interacting protein 1"", ""start_span"": 113, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""RIP1"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""TRAF5"", ""start_span"": 264, ""end_span"": 269, ""type"": ""Protein""}, {""token"": ""cIAP2"", ""start_span"": 361, ""end_span"": 366, ""type"": ""Protein""}]"	test
Recently, the disruption of interactions between E2 ubiquitin conjugating enzymes ( Ubc13 and Ubc5hc) and E3 ubiquitin ligases ( TRAF6, TRAF2 and cIAP1 / 2) were described as another important mechanism used by A20 to downregulate NF - kappaB signalling [ 42].	Ubc13,84,89,Protein	Ubc5hc,94,100,Protein	TRAF6,129,134,Protein	TRAF2,136,141,Protein	cIAP1,146,151,Protein	2,154,155,Protein	A20,211,214,Protein	"[{""token"": ""Ubc13"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""Ubc5hc"", ""start_span"": 94, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""TRAF6"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""TRAF2"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""cIAP1"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 154, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""A20"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Protein""}]"	test
A20 expression in synovial tissue was associated with inhibition of NF - kappaB activity and decreased levels of TNF, IL - 1beta, IL - 6, soluble RANKL, monocyte chemo - attractant protein 1, and IL - 17, suggesting that A20 induces a protective effect in collagen - induced arthritis mice through suppression of NF - kappaB activation and NF - kappaB - dependent gene expression [ 51].	A20,0,3,Protein	TNF,113,116,Protein	IL - 1beta,118,128,Protein	IL - 6,130,136,Protein	RANKL,146,151,Protein	monocyte chemo - attractant protein 1,153,190,Protein	A20,221,224,Protein	"[{""token"": ""A20"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""TNF"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 118, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 130, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""RANKL"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""monocyte chemo - attractant protein 1"", ""start_span"": 153, ""end_span"": 190, ""type"": ""Protein""}, {""token"": ""A20"", ""start_span"": 221, ""end_span"": 224, ""type"": ""Protein""}]"	test
Single - immunoglobulin IL - 1 receptor - related ( SIGIRR) protein, also known as TIR - 8, is a member of the TLR / IL - 1R family that has been extensively characterised as an inhibitor of IL - 1R and TLR signalling, probably through direct interaction with these receptors, MyD88, IRAK1 or TRAF6 [ 67] ( Figure 1).	Single - immunoglobulin IL - 1 receptor - related,0,49,Protein	SIGIRR,52,58,Protein	TIR - 8,83,90,Protein	IL - 1R,117,124,Protein	MyD88,277,282,Protein	IRAK1,284,289,Protein	TRAF6,293,298,Protein	"[{""token"": ""Single - immunoglobulin IL - 1 receptor - related"", ""start_span"": 0, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""SIGIRR"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""TIR - 8"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""IL - 1R"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""MyD88"", ""start_span"": 277, ""end_span"": 282, ""type"": ""Protein""}, {""token"": ""IRAK1"", ""start_span"": 284, ""end_span"": 289, ""type"": ""Protein""}, {""token"": ""TRAF6"", ""start_span"": 293, ""end_span"": 298, ""type"": ""Protein""}]"	test
In unstimulated cells NIK forms a cytosolic complex with the ubiquitin ligases TRAF2, TRAF3 and cIAP1 / 2, which facilitates the K48 - linked polyubiquitination and proteasomal degradation of NIK, keeping NIK levels low.	NIK,22,25,Protein	TRAF2,79,84,Protein	TRAF3,86,91,Protein	cIAP1,96,101,Protein	2,104,105,Protein	NIK,192,195,Protein	NIK,205,208,Protein	"[{""token"": ""NIK"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""TRAF2"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""TRAF3"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""cIAP1"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 104, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""NIK"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Protein""}, {""token"": ""NIK"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Protein""}]"	test
Cells were stained with monoclonal antibodies directed against MHC - II ( I - A / I - E) FITC ( M5 / 114. 15. 2), CD11c PerCP - Cy5. 5 ( N418), F4 / 80 APC ( BM8), CD62L PE ( MEL - 14), Granzyme B FITC ( NGZB) from eBiosciences and CD3 Molecular Complex Horizon v450 ( 17A2), Ly6C Horizon v450 ( AL - 21), Ly6G PE ( 1A8), CD11b APC - Cy7 ( M1 / 70), CD8alpha PerCP ( 53 - 6. 7), IFNgamma Alexa 647 ( XMG1. 2) and CD16 / 32 ( 2. 4G2) from BD Pharmingen.	CD62L,164,169,Protein	Granzyme B,186,196,Protein	CD3,232,235,Protein	Ly6G,306,310,Protein	CD8alpha,350,358,Protein	IFNgamma,379,387,Protein	CD16,413,417,Protein	"[{""token"": ""CD62L"", ""start_span"": 164, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""Granzyme B"", ""start_span"": 186, ""end_span"": 196, ""type"": ""Protein""}, {""token"": ""CD3"", ""start_span"": 232, ""end_span"": 235, ""type"": ""Protein""}, {""token"": ""Ly6G"", ""start_span"": 306, ""end_span"": 310, ""type"": ""Protein""}, {""token"": ""CD8alpha"", ""start_span"": 350, ""end_span"": 358, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 379, ""end_span"": 387, ""type"": ""Protein""}, {""token"": ""CD16"", ""start_span"": 413, ""end_span"": 417, ""type"": ""Protein""}]"	test
TNF - alpha shows various effects on brain function depending on its local tissue concentration, the type of target cells, and especially the specific receptor subtype: TNF receptor I, or p55 receptor ( TNFp55R); and TNF receptor II, or p75 receptor ( TNFp75R) [ 19].	TNF - alpha,0,11,Protein	TNF receptor I,169,183,Protein	p55 receptor,188,200,Protein	TNFp55R,203,210,Protein	TNF receptor II,217,232,Protein	p75 receptor,237,249,Protein	TNFp75R,252,259,Protein	"[{""token"": ""TNF - alpha"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""TNF receptor I"", ""start_span"": 169, ""end_span"": 183, ""type"": ""Protein""}, {""token"": ""p55 receptor"", ""start_span"": 188, ""end_span"": 200, ""type"": ""Protein""}, {""token"": ""TNFp55R"", ""start_span"": 203, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""TNF receptor II"", ""start_span"": 217, ""end_span"": 232, ""type"": ""Protein""}, {""token"": ""p75 receptor"", ""start_span"": 237, ""end_span"": 249, ""type"": ""Protein""}, {""token"": ""TNFp75R"", ""start_span"": 252, ""end_span"": 259, ""type"": ""Protein""}]"	test
To determine the specificity of these substitutions upon NFAT5 and NF - kappaB p50 / p65 binding to the LTR, we performed a quantitative DNase I footprinting analysis using the wild - type LTR or mutant LTRs in combination with increasing concentrations of recombinant NFAT5 or NF - kappaB p50 / p65 proteins.	NFAT5,57,62,Protein	p50,79,82,Protein	p65,85,88,Protein	DNase I,137,144,Protein	NFAT5,269,274,Protein	p50,290,293,Protein	p65,296,299,Protein	"[{""token"": ""NFAT5"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""DNase I"", ""start_span"": 137, ""end_span"": 144, ""type"": ""Protein""}, {""token"": ""NFAT5"", ""start_span"": 269, ""end_span"": 274, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 290, ""end_span"": 293, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 296, ""end_span"": 299, ""type"": ""Protein""}]"	test
Quantitative DNaseI footprinting analysis is shown of nucleotides - 262 to + 4 from HIV - 1Lai / Bal - env - WT, HIV - 1Lai / Bal - env - kappaB I - Mut, HIV - 1Lai / Bal - env - kappaB II - Mut, and HIV - 1Lai / Bal - env - kappaB I + II - Mut and increasing concentrations of recombinant NF - kappaB ( p50 / p65) ( 25 ng, 100 ng, and 500 ng).	DNaseI,13,19,Protein	env,103,106,Protein	env,132,135,Protein	env,173,176,Protein	env,219,222,Protein	p50,304,307,Protein	p65,310,313,Protein	"[{""token"": ""DNaseI"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""env"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""env"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""env"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""env"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 304, ""end_span"": 307, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 310, ""end_span"": 313, ""type"": ""Protein""}]"	test
Expression of the C / EBP - beta phospho - acceptor mutant, C / EBPbetaT217A, in Cebpb - / - MEFs did not significantly increase SerpinB2 promoter activity above that of wild - type C / EBP - beta ( Fig. 8C, right); confirming that phosphorylation of C / EBP - beta at T217 is not a major factor in the regulation of SerpinB2 promoter activity in response to LPS.	C / EBP - beta phospho - acceptor mutant,18,58,Protein	C / EBPbetaT217A,60,76,Protein	Cebpb,81,86,Protein	SerpinB2,129,137,Protein	C / EBP - beta,182,196,Protein	C / EBP - beta,251,265,Protein	SerpinB2,317,325,Protein	"[{""token"": ""C / EBP - beta phospho - acceptor mutant"", ""start_span"": 18, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""C / EBPbetaT217A"", ""start_span"": 60, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""Cebpb"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""SerpinB2"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""C / EBP - beta"", ""start_span"": 182, ""end_span"": 196, ""type"": ""Protein""}, {""token"": ""C / EBP - beta"", ""start_span"": 251, ""end_span"": 265, ""type"": ""Protein""}, {""token"": ""SerpinB2"", ""start_span"": 317, ""end_span"": 325, ""type"": ""Protein""}]"	test
