Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Fas has been shown to require ICE ( interleukin - 1 beta - converting enzyme) family proteases to induce apoptosis from studies utilizing the cowpox ICE inhibitor protein CrmA, the synthetic tetrapeptide ICE inhibitor YVAD - CMK, and the tripeptide pan - ICE inhibitor Z - VAD - FMK.	Fas,0,3,Gene/Protein	ICE,30,33,Gene/Protein	interleukin - 1 beta - converting enzyme,36,76,Gene/Protein	ICE inhibitor protein,149,170,Gene/Protein	CrmA,171,175,Gene/Protein	ICE,204,207,Gene/Protein	YVAD - CMK,218,228,Gene/Protein	ICE,255,258,Gene/Protein	Z - VAD - FMK,269,282,Gene/Protein	"[{""token"": ""Fas"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""ICE"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 1 beta - converting enzyme"", ""start_span"": 36, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""ICE inhibitor protein"", ""start_span"": 149, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""CrmA"", ""start_span"": 171, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""ICE"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""YVAD - CMK"", ""start_span"": 218, ""end_span"": 228, ""type"": ""Gene/Protein""}, {""token"": ""ICE"", ""start_span"": 255, ""end_span"": 258, ""type"": ""Gene/Protein""}, {""token"": ""Z - VAD - FMK"", ""start_span"": 269, ""end_span"": 282, ""type"": ""Gene/Protein""}]"	train
Accumulated evidence indicates that, upon stimulation with interferon - gamma ( IFN - gamma), three beta - type subunits, designated LMP2, LMP7, and PSMB10, are incorporated into the 20S proteasome by displacing the housekeeping beta - type subunits designated PSMB6, PSMB5, and PSMB7, respectively.	interferon - gamma,59,77,Gene/Protein	IFN - gamma,80,91,Gene/Protein	LMP2,133,137,Gene/Protein	LMP7,139,143,Gene/Protein	PSMB10,149,155,Gene/Protein	20S proteasome,183,197,Gene/Protein	PSMB6,261,266,Gene/Protein	PSMB5,268,273,Gene/Protein	PSMB7,279,284,Gene/Protein	"[{""token"": ""interferon - gamma"", ""start_span"": 59, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 80, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""LMP2"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""LMP7"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""PSMB10"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""20S proteasome"", ""start_span"": 183, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""PSMB6"", ""start_span"": 261, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""PSMB5"", ""start_span"": 268, ""end_span"": 273, ""type"": ""Gene/Protein""}, {""token"": ""PSMB7"", ""start_span"": 279, ""end_span"": 284, ""type"": ""Gene/Protein""}]"	train
Furthermore, we showed that the IL - 6 / interferon gamma ( IFN gamma) response element in the IRF - 1 promoter ( IR / IRF - 1), which contains a Stat - binding site and an adjacent CRE - like site, also makes IL - 6 - induced binding complexes similar to JRE - IL6 - BCs.	IL - 6,32,38,Gene/Protein	interferon gamma,41,57,Gene/Protein	IFN gamma,60,69,Gene/Protein	IRF - 1 promoter,95,111,Gene/Protein	IR,114,116,Gene/Protein	IRF - 1,119,126,Gene/Protein	Stat - binding site,146,165,Gene/Protein	IL - 6,210,216,Gene/Protein	IL6,262,265,Gene/Protein	"[{""token"": ""IL - 6"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""interferon gamma"", ""start_span"": 41, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""IFN gamma"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 1 promoter"", ""start_span"": 95, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""IR"", ""start_span"": 114, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 1"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""Stat - binding site"", ""start_span"": 146, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 210, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""IL6"", ""start_span"": 262, ""end_span"": 265, ""type"": ""Gene/Protein""}]"	train
Much evidence indicates that p38 is an activator of MyoD: ( i) p38 kinase activity is required for the expression of MyoD - responsive genes, ( ii) enforced induction of p38 stimulates the transcriptional activity of a Gal4 - MyoD fusion protein and allows efficient activation of chromatin - integrated reporters by MyoD, and ( iii) MyoD - dependent myogenic conversion is reduced in mouse embryonic fibroblasts derived from p38alpha ( - / -) embryos.	p38,29,32,Gene/Protein	MyoD,52,56,Gene/Protein	p38 kinase,63,73,Gene/Protein	MyoD,117,121,Gene/Protein	p38,170,173,Gene/Protein	Gal4,219,223,Gene/Protein	MyoD,226,230,Gene/Protein	MyoD,317,321,Gene/Protein	MyoD,334,338,Gene/Protein	"[{""token"": ""p38"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""MyoD"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""p38 kinase"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""MyoD"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""p38"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Gene/Protein""}, {""token"": ""Gal4"", ""start_span"": 219, ""end_span"": 223, ""type"": ""Gene/Protein""}, {""token"": ""MyoD"", ""start_span"": 226, ""end_span"": 230, ""type"": ""Gene/Protein""}, {""token"": ""MyoD"", ""start_span"": 317, ""end_span"": 321, ""type"": ""Gene/Protein""}, {""token"": ""MyoD"", ""start_span"": 334, ""end_span"": 338, ""type"": ""Gene/Protein""}]"	train
Members of the MAPK family include the extracellular response kinases ( ERKs or p42 / 44 ( MAPK)), the c - Jun amino - terminal kinases ( JNKs), and the p38 / Hog 1 protein kinases.	MAPK family,15,26,Gene/Protein	extracellular response kinases,39,69,Gene/Protein	ERKs,72,76,Gene/Protein	p42 / 44,80,88,Gene/Protein	MAPK,91,95,Gene/Protein	c - Jun amino - terminal kinases,103,135,Gene/Protein	JNKs,138,142,Gene/Protein	p38,153,156,Gene/Protein	Hog 1,159,164,Gene/Protein	"[{""token"": ""MAPK family"", ""start_span"": 15, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""extracellular response kinases"", ""start_span"": 39, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""ERKs"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""p42 / 44"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun amino - terminal kinases"", ""start_span"": 103, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""JNKs"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""p38"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""Hog 1"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Gene/Protein""}]"	train
FZD4 is homologous to FZD9 and FZD10, and overall amino acid identity is as follows: FZD4 vs FZD9, 51. 6%; FZD4 vs FZD10, 51. 2%; FZD9 vs FZD10, 65. 7%.	FZD4,0,4,Gene/Protein	FZD9,22,26,Gene/Protein	FZD10,31,36,Gene/Protein	FZD4,85,89,Gene/Protein	FZD9,93,97,Gene/Protein	FZD4,107,111,Gene/Protein	FZD10,115,120,Gene/Protein	FZD9,130,134,Gene/Protein	FZD10,138,143,Gene/Protein	"[{""token"": ""FZD4"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""FZD9"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""FZD10"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""FZD4"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""FZD9"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""FZD4"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""FZD10"", ""start_span"": 115, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""FZD9"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""FZD10"", ""start_span"": 138, ""end_span"": 143, ""type"": ""Gene/Protein""}]"	train
Studying intracellular signaling pathways, which may be involved in malignant transformation of Ret - 9bp expressing NIH3T3 cells, we could demonstrate Ret - 9bp dependent phosphorylation of insulin receptor substrate - 2 ( IRS - 2) with consecutive activation of phosphatidylinositol 3 - kinase ( PI 3 - kinase) and protein kinase B ( PKB / AKT).	Ret - 9bp,96,105,Gene/Protein	Ret - 9bp,152,161,Gene/Protein	insulin receptor substrate - 2,191,221,Gene/Protein	IRS - 2,224,231,Gene/Protein	phosphatidylinositol 3 - kinase,264,295,Gene/Protein	PI 3 - kinase,298,311,Gene/Protein	protein kinase B,317,333,Gene/Protein	PKB,336,339,Gene/Protein	AKT,342,345,Gene/Protein	"[{""token"": ""Ret - 9bp"", ""start_span"": 96, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""Ret - 9bp"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""insulin receptor substrate - 2"", ""start_span"": 191, ""end_span"": 221, ""type"": ""Gene/Protein""}, {""token"": ""IRS - 2"", ""start_span"": 224, ""end_span"": 231, ""type"": ""Gene/Protein""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 264, ""end_span"": 295, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 298, ""end_span"": 311, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase B"", ""start_span"": 317, ""end_span"": 333, ""type"": ""Gene/Protein""}, {""token"": ""PKB"", ""start_span"": 336, ""end_span"": 339, ""type"": ""Gene/Protein""}, {""token"": ""AKT"", ""start_span"": 342, ""end_span"": 345, ""type"": ""Gene/Protein""}]"	train
Hierarchy of protein tyrosine kinases in interleukin - 2 ( IL - 2) signaling: activation of syk depends on Jak3; however, neither Syk nor Lck is required for IL - 2 - mediated STAT activation.	protein tyrosine kinases,13,37,Gene/Protein	interleukin - 2,41,56,Gene/Protein	IL - 2,59,65,Gene/Protein	syk,92,95,Gene/Protein	Jak3,107,111,Gene/Protein	Syk,130,133,Gene/Protein	Lck,138,141,Gene/Protein	IL - 2,158,164,Gene/Protein	STAT,176,180,Gene/Protein	"[{""token"": ""protein tyrosine kinases"", ""start_span"": 13, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 2"", ""start_span"": 41, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""syk"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""Jak3"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""Syk"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""Lck"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 158, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""STAT"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Gene/Protein""}]"	train
Rev - erbAalpha / beta), Mxi - 1 and Mad bHLH - zip proteins and the oncoproteins PLZF and LAZ3 / BCL6 is mediated by the corepressors N - CoR and SMRT.	Rev,0,3,Gene/Protein	erbAalpha / beta,6,22,Gene/Protein	Mxi - 1,25,32,Gene/Protein	Mad,37,40,Gene/Protein	PLZF,82,86,Gene/Protein	LAZ3,91,95,Gene/Protein	BCL6,98,102,Gene/Protein	N - CoR,135,142,Gene/Protein	SMRT,147,151,Gene/Protein	"[{""token"": ""Rev"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""erbAalpha / beta"", ""start_span"": 6, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""Mxi - 1"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""Mad"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""PLZF"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""LAZ3"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""BCL6"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""N - CoR"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""SMRT"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene/Protein""}]"	train
In budding yeast, the protein Skp1p, the cullin - family member Cdc53p, and the F - box / WD - repeat protein Cdc4p form the SCFCdc4p ubiquitin ligase complex, which targets the cyclin - dependent kinase ( Cdk) inhibitor Sic1p for proteolysis [ 3] [ 4] [ 5] [ 6] [ 7] [ 8].	Skp1p,30,35,Gene/Protein	cullin - family member,41,63,Gene/Protein	Cdc53p,64,70,Gene/Protein	Cdc4p,110,115,Gene/Protein	SCFCdc4p,125,133,Gene/Protein	ubiquitin ligase,134,150,Gene/Protein	cyclin - dependent kinase,178,203,Gene/Protein	Cdk,206,209,Gene/Protein	Sic1p,221,226,Gene/Protein	"[{""token"": ""Skp1p"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""cullin - family member"", ""start_span"": 41, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""Cdc53p"", ""start_span"": 64, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""Cdc4p"", ""start_span"": 110, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""SCFCdc4p"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin ligase"", ""start_span"": 134, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinase"", ""start_span"": 178, ""end_span"": 203, ""type"": ""Gene/Protein""}, {""token"": ""Cdk"", ""start_span"": 206, ""end_span"": 209, ""type"": ""Gene/Protein""}, {""token"": ""Sic1p"", ""start_span"": 221, ""end_span"": 226, ""type"": ""Gene/Protein""}]"	train
Surprisingly, double mutants of the shy2 - 1D mutant with the phytochrome - deficient mutants hy2, hy3 ( phyB - 1) and fre1 - 1 ( phyA - 201) showed reduced photomorphogenic response in darkness with a longer hypocotyl, a longer inflorescence stem, and a lower level expression of the CAB gene than the shy2 - 1D single mutant.	shy2 - 1D mutant,36,52,Gene/Protein	phytochrome,62,73,Gene/Protein	hy2,94,97,Gene/Protein	hy3,99,102,Gene/Protein	phyB - 1,105,113,Gene/Protein	fre1 - 1,119,127,Gene/Protein	phyA - 201,130,140,Gene/Protein	CAB gene,285,293,Gene/Protein	shy2 - 1D single mutant,303,326,Gene/Protein	"[{""token"": ""shy2 - 1D mutant"", ""start_span"": 36, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""phytochrome"", ""start_span"": 62, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""hy2"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""hy3"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""phyB - 1"", ""start_span"": 105, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""fre1 - 1"", ""start_span"": 119, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""phyA - 201"", ""start_span"": 130, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""CAB gene"", ""start_span"": 285, ""end_span"": 293, ""type"": ""Gene/Protein""}, {""token"": ""shy2 - 1D single mutant"", ""start_span"": 303, ""end_span"": 326, ""type"": ""Gene/Protein""}]"	train
To further define the structural requirements for ZAP - 70 interaction with the TCR, we developed a binding assay using immobilized glutathione S - transferase fusion proteins containing the NH2 - and / or COOH - terminal SH2 domains of ZAP - 70, and soluble synthetic peptides with the sequence of the cytoplasmic region of the TCR zeta chain ( TCR zeta cyt) or individual TCR zeta and CD3 epsilon TAM motifs.	ZAP - 70,50,58,Gene/Protein	TCR,80,83,Gene/Protein	glutathione S - transferase fusion proteins,132,175,Gene/Protein	COOH - terminal SH2 domains,206,233,Gene/Protein	ZAP - 70,237,245,Gene/Protein	TCR zeta chain,329,343,Gene/Protein	TCR zeta cyt,346,358,Gene/Protein	TCR zeta,374,382,Gene/Protein	CD3 epsilon TAM motifs,387,409,Gene/Protein	"[{""token"": ""ZAP - 70"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""glutathione S - transferase fusion proteins"", ""start_span"": 132, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""COOH - terminal SH2 domains"", ""start_span"": 206, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""ZAP - 70"", ""start_span"": 237, ""end_span"": 245, ""type"": ""Gene/Protein""}, {""token"": ""TCR zeta chain"", ""start_span"": 329, ""end_span"": 343, ""type"": ""Gene/Protein""}, {""token"": ""TCR zeta cyt"", ""start_span"": 346, ""end_span"": 358, ""type"": ""Gene/Protein""}, {""token"": ""TCR zeta"", ""start_span"": 374, ""end_span"": 382, ""type"": ""Gene/Protein""}, {""token"": ""CD3 epsilon TAM motifs"", ""start_span"": 387, ""end_span"": 409, ""type"": ""Gene/Protein""}]"	train
In HeLa cells, the JNKK2 - JNK1 fusion protein showed significant JNK activity, which was comparable with that of JNK1 activated by many stimuli and activators, including EGF, TNF - alpha, anisomycin, UV irradiation, MEKK1, and small GTP binding proteins Rac1 and Cdc42Hs.	JNKK2,19,24,Gene/Protein	JNK1,27,31,Gene/Protein	JNK,66,69,Gene/Protein	JNK1,114,118,Gene/Protein	EGF,171,174,Gene/Protein	TNF - alpha,176,187,Gene/Protein	MEKK1,217,222,Gene/Protein	small GTP binding proteins Rac1,228,259,Gene/Protein	Cdc42Hs,264,271,Gene/Protein	"[{""token"": ""JNKK2"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""JNK1"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""JNK1"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""EGF"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 176, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""MEKK1"", ""start_span"": 217, ""end_span"": 222, ""type"": ""Gene/Protein""}, {""token"": ""small GTP binding proteins Rac1"", ""start_span"": 228, ""end_span"": 259, ""type"": ""Gene/Protein""}, {""token"": ""Cdc42Hs"", ""start_span"": 264, ""end_span"": 271, ""type"": ""Gene/Protein""}]"	train
The structural similarity between Vav and other guanine nucleotide exchange factors for small GTP - binding proteins, together with the recent identification of biochemical routes specific for members of the Ras and Rho family of GTPases, prompted us to explore whether MAPK or JNK are downstream components of the Vav signaling pathways.	Vav,34,37,Gene/Protein	guanine nucleotide exchange factors,48,83,Gene/Protein	small GTP - binding proteins,88,116,Gene/Protein	Ras,208,211,Gene/Protein	Rho family,216,226,Gene/Protein	GTPases,230,237,Gene/Protein	MAPK,270,274,Gene/Protein	JNK,278,281,Gene/Protein	Vav,315,318,Gene/Protein	"[{""token"": ""Vav"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""guanine nucleotide exchange factors"", ""start_span"": 48, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""small GTP - binding proteins"", ""start_span"": 88, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 208, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""Rho family"", ""start_span"": 216, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""GTPases"", ""start_span"": 230, ""end_span"": 237, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 270, ""end_span"": 274, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 278, ""end_span"": 281, ""type"": ""Gene/Protein""}, {""token"": ""Vav"", ""start_span"": 315, ""end_span"": 318, ""type"": ""Gene/Protein""}]"	train
Cyclin A expression is repressed in quiescent cells by E2F acting in conjunction with its pocket protein partners Rb, p107, and p130; however, v - Jun overrides this control, causing phosphorylated Rb and proliferation - specific E2F - p107 complexes to persist after mitogen withdrawal.	Cyclin A,0,8,Gene/Protein	E2F,55,58,Gene/Protein	Rb,114,116,Gene/Protein	p107,118,122,Gene/Protein	p130,128,132,Gene/Protein	v - Jun,143,150,Gene/Protein	Rb,198,200,Gene/Protein	E2F,230,233,Gene/Protein	p107,236,240,Gene/Protein	"[{""token"": ""Cyclin A"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""E2F"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""Rb"", ""start_span"": 114, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""p107"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""p130"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""v - Jun"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Rb"", ""start_span"": 198, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""E2F"", ""start_span"": 230, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""p107"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Gene/Protein""}]"	train
We show that CBF - A and CBF - C interact with each other to form a CBF - A - CBF - C complex and that CBF - B does not interact with CBF - A or CBF - C individually but that it associates with the CBF - A - CBF - C complex.	CBF - A,13,20,Gene/Protein	CBF - C,25,32,Gene/Protein	CBF - A,68,75,Gene/Protein	CBF - C,78,85,Gene/Protein	CBF - B,103,110,Gene/Protein	CBF - A,134,141,Gene/Protein	CBF - C,145,152,Gene/Protein	CBF - A,198,205,Gene/Protein	CBF - C,208,215,Gene/Protein	"[{""token"": ""CBF - A"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""CBF - C"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""CBF - A"", ""start_span"": 68, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""CBF - C"", ""start_span"": 78, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""CBF - B"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""CBF - A"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""CBF - C"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""CBF - A"", ""start_span"": 198, ""end_span"": 205, ""type"": ""Gene/Protein""}, {""token"": ""CBF - C"", ""start_span"": 208, ""end_span"": 215, ""type"": ""Gene/Protein""}]"	train
This protein, designated p532 based on its predicted molecular weight ( EMBO J 15: 5738, 1996), contains multiple structural domains including two regions of seven internal repeats highly related to the cell cycle regulator RCC1, a guanine nucleotide exchange factor for the small GTP - binding protein Ran, seven beta - repeat domains characteristic of the beta subunit of heterotrimeric G proteins, three putative SH3 binding sites, a putative leucine - zipper and a carboxy - terminal HECT domain characteristic of E3 ubiquitin - protein ligases.	p532,25,29,Gene/Protein	RCC1,224,228,Gene/Protein	guanine nucleotide exchange factor,232,266,Gene/Protein	small GTP - binding protein,275,302,Gene/Protein	Ran,303,306,Gene/Protein	heterotrimeric G proteins,374,399,Gene/Protein	SH3 binding sites,416,433,Gene/Protein	carboxy - terminal HECT domain,469,499,Gene/Protein	E3 ubiquitin - protein ligases,518,548,Gene/Protein	"[{""token"": ""p532"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""RCC1"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Gene/Protein""}, {""token"": ""guanine nucleotide exchange factor"", ""start_span"": 232, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""small GTP - binding protein"", ""start_span"": 275, ""end_span"": 302, ""type"": ""Gene/Protein""}, {""token"": ""Ran"", ""start_span"": 303, ""end_span"": 306, ""type"": ""Gene/Protein""}, {""token"": ""heterotrimeric G proteins"", ""start_span"": 374, ""end_span"": 399, ""type"": ""Gene/Protein""}, {""token"": ""SH3 binding sites"", ""start_span"": 416, ""end_span"": 433, ""type"": ""Gene/Protein""}, {""token"": ""carboxy - terminal HECT domain"", ""start_span"": 469, ""end_span"": 499, ""type"": ""Gene/Protein""}, {""token"": ""E3 ubiquitin - protein ligases"", ""start_span"": 518, ""end_span"": 548, ""type"": ""Gene/Protein""}]"	train
To investigate the effects of isotretinoin on HDL, we measured HDL - C, HDL phospholipids ( HDL - PL), apoprotein A1 ( apo A - 1), and HDL - C subfractions ( HDL2 - C and HDL3 - C) in 24 healthy, male patients receiving a 16 - week course of isotretinoin ( 1. 0 mg / kg / day) for treatment of severe acne vulgaris.	HDL,46,49,Gene/Protein	HDL - C,63,70,Gene/Protein	HDL,72,75,Gene/Protein	HDL - PL,92,100,Gene/Protein	apoprotein A1,103,116,Gene/Protein	apo A - 1,119,128,Gene/Protein	HDL - C,135,142,Gene/Protein	HDL2 - C,158,166,Gene/Protein	HDL3 - C,171,179,Gene/Protein	"[{""token"": ""HDL"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""HDL - C"", ""start_span"": 63, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""HDL"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""HDL - PL"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""apoprotein A1"", ""start_span"": 103, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""apo A - 1"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""HDL - C"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""HDL2 - C"", ""start_span"": 158, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""HDL3 - C"", ""start_span"": 171, ""end_span"": 179, ""type"": ""Gene/Protein""}]"	train
