Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Mammalian Ras GTPase - activating protein ( GAP), p120 Ras - GAP, has been implicated as both a downregulator and effector of Ras proteins, but its precise role in Ras - mediated signal transduction pathways is unclear.	Ras,10,13,Gene/Protein	GTPase - activating protein,14,41,Gene/Protein	GAP,44,47,Gene/Protein	p120,50,54,Gene/Protein	Ras,55,58,Gene/Protein	GAP,61,64,Gene/Protein	Ras proteins,126,138,Gene/Protein	Ras,164,167,Gene/Protein	"[{""token"": ""Ras"", ""start_span"": 10, ""end_span"": 13, ""type"": ""Gene/Protein""}, {""token"": ""GTPase - activating protein"", ""start_span"": 14, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""GAP"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""p120"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""GAP"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""Ras proteins"", ""start_span"": 126, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Gene/Protein""}]"	train
RXR - gamma expression produced significant reduction in levels of RA - responsive genes including the cyclin - dependent kinase inhibitors p21Cip1 / WAF1 and p27Kip1, resulting in increased cdc2 and cdk2 kinase activity and RB phosphorylation.	RXR - gamma,0,11,Gene/Protein	cyclin - dependent kinase,103,128,Gene/Protein	p21Cip1,140,147,Gene/Protein	WAF1,150,154,Gene/Protein	p27Kip1,159,166,Gene/Protein	cdc2,191,195,Gene/Protein	cdk2 kinase,200,211,Gene/Protein	RB,225,227,Gene/Protein	"[{""token"": ""RXR - gamma"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinase"", ""start_span"": 103, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""p21Cip1"", ""start_span"": 140, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""WAF1"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""p27Kip1"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""cdc2"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""cdk2 kinase"", ""start_span"": 200, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""RB"", ""start_span"": 225, ""end_span"": 227, ""type"": ""Gene/Protein""}]"	train
Nevertheless, they are functionally distinct in that FcalphaRI binds human IgA ( hIgA) but not bovine IgG2 ( bIgG2), whereas bFcgamma2R binds bIgG2 but not hIgA.	FcalphaRI,53,62,Gene/Protein	human IgA,69,78,Gene/Protein	hIgA,81,85,Gene/Protein	bovine IgG2,95,106,Gene/Protein	bIgG2,109,114,Gene/Protein	bFcgamma2R,125,135,Gene/Protein	bIgG2,142,147,Gene/Protein	hIgA,156,160,Gene/Protein	"[{""token"": ""FcalphaRI"", ""start_span"": 53, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""human IgA"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""hIgA"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""bovine IgG2"", ""start_span"": 95, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""bIgG2"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""bFcgamma2R"", ""start_span"": 125, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""bIgG2"", ""start_span"": 142, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""hIgA"", ""start_span"": 156, ""end_span"": 160, ""type"": ""Gene/Protein""}]"	train
The C terminus of TRBP binds to CBP / p300 and DRIP130, a component of the DRIP / TRAP / ARC complex, which suggests that TRBP may activate transcription by means of such interactions.	TRBP,18,22,Gene/Protein	CBP,32,35,Gene/Protein	p300,38,42,Gene/Protein	DRIP130,47,54,Gene/Protein	DRIP,75,79,Gene/Protein	TRAP,82,86,Gene/Protein	ARC,89,92,Gene/Protein	TRBP,122,126,Gene/Protein	"[{""token"": ""TRBP"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""CBP"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""p300"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""DRIP130"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""DRIP"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""TRAP"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""ARC"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""TRBP"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Gene/Protein""}]"	train
Six putative MDV genome products, including one Rep and five non - Rep proteins, show high ( 70. 4 - 90. 9%) amino acid identity to the corresponding six FBNYV proteins, whereas two other Rep proteins encoded by MDV - C2 and C3 are 82. 3% and 73. 0% identical to those encoded by SCSV - C2 and C6, respectively.	Rep,48,51,Gene/Protein	Rep,67,70,Gene/Protein	FBNYV proteins,154,168,Gene/Protein	Rep proteins,188,200,Gene/Protein	MDV - C2,212,220,Gene/Protein	C3,225,227,Gene/Protein	SCSV - C2,280,289,Gene/Protein	C6,294,296,Gene/Protein	"[{""token"": ""Rep"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""Rep"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""FBNYV proteins"", ""start_span"": 154, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""Rep proteins"", ""start_span"": 188, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""MDV - C2"", ""start_span"": 212, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""C3"", ""start_span"": 225, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""SCSV - C2"", ""start_span"": 280, ""end_span"": 289, ""type"": ""Gene/Protein""}, {""token"": ""C6"", ""start_span"": 294, ""end_span"": 296, ""type"": ""Gene/Protein""}]"	train
Consistent with this finding, beta - catenin interacted directly with the RA receptor ( RAR) in a retinoid - dependent manner, but not with the retinoid X receptor ( RXR), and RAR competed with TCF for beta - catenin binding.	beta - catenin,30,44,Gene/Protein	RA receptor,74,85,Gene/Protein	RAR,88,91,Gene/Protein	retinoid X receptor,144,163,Gene/Protein	RXR,166,169,Gene/Protein	RAR,176,179,Gene/Protein	TCF,194,197,Gene/Protein	beta - catenin,202,216,Gene/Protein	"[{""token"": ""beta - catenin"", ""start_span"": 30, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""RA receptor"", ""start_span"": 74, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""RAR"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""retinoid X receptor"", ""start_span"": 144, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""RXR"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""RAR"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""TCF"", ""start_span"": 194, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""beta - catenin"", ""start_span"": 202, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
Ras - GRF1 transiently expressed with v - Src was tyrosine - phosphorylated and showed significant GEF activity toward Rac, but not Rho and Cdc42, which was comparable with that induced by Gbetagamma.	Ras,0,3,Gene/Protein	GRF1,6,10,Gene/Protein	v - Src,38,45,Gene/Protein	GEF,99,102,Gene/Protein	Rac,119,122,Gene/Protein	Rho,132,135,Gene/Protein	Cdc42,140,145,Gene/Protein	Gbetagamma,189,199,Gene/Protein	"[{""token"": ""Ras"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""GRF1"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""v - Src"", ""start_span"": 38, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""GEF"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""Rac"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""Rho"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""Cdc42"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""Gbetagamma"", ""start_span"": 189, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	train
In co - transfection studies, an AP - 2 but not an Egr - 1 expression vector activated VPF / VEGF transcription, thus indicating that AP - 2 protein is functionally important in TGF alpha - induced VPF / VEGF gene expression.	AP - 2,33,39,Gene/Protein	Egr - 1,51,58,Gene/Protein	VPF,87,90,Gene/Protein	VEGF,93,97,Gene/Protein	AP - 2 protein,134,148,Gene/Protein	TGF alpha,178,187,Gene/Protein	VPF,198,201,Gene/Protein	VEGF,204,208,Gene/Protein	"[{""token"": ""AP - 2"", ""start_span"": 33, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""Egr - 1"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""VPF"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""VEGF"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""AP - 2 protein"", ""start_span"": 134, ""end_span"": 148, ""type"": ""Gene/Protein""}, {""token"": ""TGF alpha"", ""start_span"": 178, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""VPF"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""VEGF"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Gene/Protein""}]"	valid
The results indicate that hrpRS and hrpL are part of a regulatory cascade in which HrpR and HrpS activate expression of hrpL and HrpL, a putative sigma factor, induces expression of HrpL - responsive genes.	hrpRS,26,31,Gene/Protein	hrpL,36,40,Gene/Protein	HrpR,83,87,Gene/Protein	HrpS,92,96,Gene/Protein	hrpL,120,124,Gene/Protein	HrpL,129,133,Gene/Protein	sigma factor,146,158,Gene/Protein	HrpL - responsive genes,182,205,Gene/Protein	"[{""token"": ""hrpRS"", ""start_span"": 26, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""hrpL"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""HrpR"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""HrpS"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""hrpL"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""HrpL"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""sigma factor"", ""start_span"": 146, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""HrpL - responsive genes"", ""start_span"": 182, ""end_span"": 205, ""type"": ""Gene/Protein""}]"	valid
In these constructs, GUS expression was driven by promoter regions derived from the Arabidopsis alcohol dehydrogenase ( Adh1), maize ubiquitin ( Ubi1), rice actin ( Act1) and CaMV 35S genes.	GUS,21,24,Gene/Protein	Arabidopsis alcohol dehydrogenase,84,117,Gene/Protein	Adh1,120,124,Gene/Protein	maize ubiquitin,127,142,Gene/Protein	Ubi1,145,149,Gene/Protein	rice actin,152,162,Gene/Protein	Act1,165,169,Gene/Protein	CaMV 35S genes,175,189,Gene/Protein	"[{""token"": ""GUS"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""Arabidopsis alcohol dehydrogenase"", ""start_span"": 84, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""Adh1"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""maize ubiquitin"", ""start_span"": 127, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""Ubi1"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""rice actin"", ""start_span"": 152, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""Act1"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""CaMV 35S genes"", ""start_span"": 175, ""end_span"": 189, ""type"": ""Gene/Protein""}]"	valid
Although IL - 2 and IFN - alpha activated STAT1 alpha and STAT5, IL - 2 predominantly activated STAT5, while IFN - alpha predominantly activated STAT1 alpha.	IL - 2,9,15,Gene/Protein	IFN - alpha,20,31,Gene/Protein	STAT1 alpha,42,53,Gene/Protein	STAT5,58,63,Gene/Protein	IL - 2,65,71,Gene/Protein	STAT5,96,101,Gene/Protein	IFN - alpha,109,120,Gene/Protein	STAT1 alpha,145,156,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 9, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 42, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Gene/Protein""}]"	valid
Extracellular - regulated kinase ( ERK) activation and molecular coupling of the adaptor proteins p130 Crk - associated substrate ( CAS) and c - CrkII ( Crk) represent two distinct pathways that induce cell invasion and protect cells from apoptosis in a three - dimensional collagen matrix.	Extracellular - regulated kinase,0,32,Gene/Protein	ERK,35,38,Gene/Protein	p130,98,102,Gene/Protein	Crk - associated substrate,103,129,Gene/Protein	CAS,132,135,Gene/Protein	c - CrkII,141,150,Gene/Protein	Crk,153,156,Gene/Protein	collagen,274,282,Gene/Protein	"[{""token"": ""Extracellular - regulated kinase"", ""start_span"": 0, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""p130"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""Crk - associated substrate"", ""start_span"": 103, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""CAS"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""c - CrkII"", ""start_span"": 141, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""Crk"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""collagen"", ""start_span"": 274, ""end_span"": 282, ""type"": ""Gene/Protein""}]"	valid
Since RCC1p acts as GNRP for Ran, a small nuclear GTPase of the ras superfamily, we have identified two homologs of Ran in S. cerevisiae ( CNR1 and CNR2).	RCC1p,6,11,Gene/Protein	GNRP,20,24,Gene/Protein	Ran,29,32,Gene/Protein	small nuclear GTPase,36,56,Gene/Protein	ras superfamily,64,79,Gene/Protein	Ran,116,119,Gene/Protein	CNR1,139,143,Gene/Protein	CNR2,148,152,Gene/Protein	"[{""token"": ""RCC1p"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""GNRP"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""Ran"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""small nuclear GTPase"", ""start_span"": 36, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""ras superfamily"", ""start_span"": 64, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""Ran"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""CNR1"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""CNR2"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Gene/Protein""}]"	valid
Finally, some point mutations in the Gag - Pol PR domain inhibited activation of RT in trans by a wild - type PR, suggesting that the correct conformation of the PR domain in Gag - Pol is prerequisite for activation of RT.	Gag,37,40,Gene/Protein	Pol,43,46,Gene/Protein	RT,81,83,Gene/Protein	PR,110,112,Gene/Protein	PR,162,164,Gene/Protein	Gag,175,178,Gene/Protein	Pol,181,184,Gene/Protein	RT,219,221,Gene/Protein	"[{""token"": ""Gag"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""Pol"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""RT"", ""start_span"": 81, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""PR"", ""start_span"": 110, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""PR"", ""start_span"": 162, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""Gag"", ""start_span"": 175, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""Pol"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Gene/Protein""}, {""token"": ""RT"", ""start_span"": 219, ""end_span"": 221, ""type"": ""Gene/Protein""}]"	valid
The git1, git3, git5, git7, git8 and git10 genes act upstream of adenylate cyclase, presumably encoding an adenylate cyclase activation pathway.	git1,4,8,Gene/Protein	git3,10,14,Gene/Protein	git5,16,20,Gene/Protein	git7,22,26,Gene/Protein	git8,28,32,Gene/Protein	git10 genes,37,48,Gene/Protein	adenylate cyclase,65,82,Gene/Protein	adenylate cyclase,107,124,Gene/Protein	"[{""token"": ""git1"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""git3"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene/Protein""}, {""token"": ""git5"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""git7"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""git8"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""git10 genes"", ""start_span"": 37, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""adenylate cyclase"", ""start_span"": 65, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""adenylate cyclase"", ""start_span"": 107, ""end_span"": 124, ""type"": ""Gene/Protein""}]"	valid
The p130 and p62 tyrosine - phosphorylated proteins that complexed v - Src SH2 in vitro also associated with v - Src in v - src - transformed Rat - 2 cells; this in vivo binding was dependent on the v - Src SH2 domain.	p130,4,8,Gene/Protein	p62,13,16,Gene/Protein	v - Src,67,74,Gene/Protein	SH2,75,78,Gene/Protein	v - Src,109,116,Gene/Protein	v - src,120,127,Gene/Protein	v - Src,199,206,Gene/Protein	SH2,207,210,Gene/Protein	"[{""token"": ""p130"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene/Protein""}, {""token"": ""p62"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""v - Src"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""v - Src"", ""start_span"": 109, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""v - src"", ""start_span"": 120, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""v - Src"", ""start_span"": 199, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""SH2"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Gene/Protein""}]"	valid
In vitro death assays with transient overexpression of deletion constructs of both isoforms using beta - galactosidase as a reporter gene in MCF7 cells suggest the following: 1) the nucleotide binding domain may act as a negative regulator of the killing activity of DEFCAP; 2) the LRR / CARD represents a putative constitutively active inducer of apoptosis; 3) the killing activity of LRR / CARD is inhibitable by benzyloxycarbonyl - Val - Ala - Asp ( OMe) - fluoromethyl ketone and to a lesser extent by Asp - Glu - Val - Asp ( OMe) - fluoromethyl ketone; and 4) the CARD is critical for killing activity of DEFCAP.	beta - galactosidase,98,118,Gene/Protein	DEFCAP,267,273,Gene/Protein	LRR,282,285,Gene/Protein	CARD,288,292,Gene/Protein	LRR,386,389,Gene/Protein	CARD,392,396,Gene/Protein	CARD,569,573,Gene/Protein	DEFCAP,610,616,Gene/Protein	"[{""token"": ""beta - galactosidase"", ""start_span"": 98, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""DEFCAP"", ""start_span"": 267, ""end_span"": 273, ""type"": ""Gene/Protein""}, {""token"": ""LRR"", ""start_span"": 282, ""end_span"": 285, ""type"": ""Gene/Protein""}, {""token"": ""CARD"", ""start_span"": 288, ""end_span"": 292, ""type"": ""Gene/Protein""}, {""token"": ""LRR"", ""start_span"": 386, ""end_span"": 389, ""type"": ""Gene/Protein""}, {""token"": ""CARD"", ""start_span"": 392, ""end_span"": 396, ""type"": ""Gene/Protein""}, {""token"": ""CARD"", ""start_span"": 569, ""end_span"": 573, ""type"": ""Gene/Protein""}, {""token"": ""DEFCAP"", ""start_span"": 610, ""end_span"": 616, ""type"": ""Gene/Protein""}]"	test
Cbl is a signaling molecule with multiple functional domains: an SH2 domain which binds phosphotyrosine residues, a RING finger domain which acts as a ubiquitin ligase, a proline - rich region which serves as a docking site for SH3 - containing proteins, phosphotyrosine residues which serve as docking sites for SH2 - containing proteins such a CrkL and the p85 subunit of PI 3 - kinase, and a nuclear localization signal.	Cbl,0,3,Gene/Protein	SH2 domain,65,75,Gene/Protein	ubiquitin ligase,151,167,Gene/Protein	SH3 - containing proteins,228,253,Gene/Protein	SH2 - containing proteins,313,338,Gene/Protein	CrkL,346,350,Gene/Protein	p85 subunit,359,370,Gene/Protein	PI 3 - kinase,374,387,Gene/Protein	"[{""token"": ""Cbl"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domain"", ""start_span"": 65, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin ligase"", ""start_span"": 151, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""SH3 - containing proteins"", ""start_span"": 228, ""end_span"": 253, ""type"": ""Gene/Protein""}, {""token"": ""SH2 - containing proteins"", ""start_span"": 313, ""end_span"": 338, ""type"": ""Gene/Protein""}, {""token"": ""CrkL"", ""start_span"": 346, ""end_span"": 350, ""type"": ""Gene/Protein""}, {""token"": ""p85 subunit"", ""start_span"": 359, ""end_span"": 370, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 374, ""end_span"": 387, ""type"": ""Gene/Protein""}]"	test
A third GEF, GRP3 ( KIAA0846), activated both Ras and Rap1 and shared significant sequence homology with the calcium - and diacylglycerol - activated GEFs, GRP1 and GRP2.	GEF,8,11,Gene/Protein	GRP3,13,17,Gene/Protein	KIAA0846,20,28,Gene/Protein	Ras,46,49,Gene/Protein	Rap1,54,58,Gene/Protein	GEFs,150,154,Gene/Protein	GRP1,156,160,Gene/Protein	GRP2,165,169,Gene/Protein	"[{""token"": ""GEF"", ""start_span"": 8, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""GRP3"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""KIAA0846"", ""start_span"": 20, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""Ras"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""Rap1"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""GEFs"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""GRP1"", ""start_span"": 156, ""end_span"": 160, ""type"": ""Gene/Protein""}, {""token"": ""GRP2"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Gene/Protein""}]"	test
80 v - ets - encoded amino - acids located immediately after the v - myb / v - ets junction are not found in P54 / 56c - ets, the translation product of the c - ets proto - oncogene, nor in a set of cellular proteins of 64, 62, and 60 kDa related to but distinct from P54 / 56c - ets.	v - ets,3,10,Gene/Protein	v - myb,65,72,Gene/Protein	v - ets,75,82,Gene/Protein	P54,109,112,Gene/Protein	56c - ets,115,124,Gene/Protein	c - ets proto - oncogene,157,181,Gene/Protein	P54,268,271,Gene/Protein	56c - ets,274,283,Gene/Protein	"[{""token"": ""v - ets"", ""start_span"": 3, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""v - myb"", ""start_span"": 65, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""v - ets"", ""start_span"": 75, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""P54"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""56c - ets"", ""start_span"": 115, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""c - ets proto - oncogene"", ""start_span"": 157, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""P54"", ""start_span"": 268, ""end_span"": 271, ""type"": ""Gene/Protein""}, {""token"": ""56c - ets"", ""start_span"": 274, ""end_span"": 283, ""type"": ""Gene/Protein""}]"	test
Taken together, these results demonstrate that the BSMV coat protein is the sole translation product of the genomic RNA beta, whereas sgRNA beta 1 serves as a messenger for translation of the beta b protein, and sgRNA beta 2 functions as a messenger for translation of beta c and beta d and the newly discovered beta d ' protein.	BSMV coat protein,51,68,Gene/Protein	genomic RNA beta,108,124,Gene/Protein	sgRNA beta 1,134,146,Gene/Protein	beta b protein,192,206,Gene/Protein	sgRNA beta 2,212,224,Gene/Protein	beta c,269,275,Gene/Protein	beta d,280,286,Gene/Protein	beta d ' protein,312,328,Gene/Protein	"[{""token"": ""BSMV coat protein"", ""start_span"": 51, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""genomic RNA beta"", ""start_span"": 108, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""sgRNA beta 1"", ""start_span"": 134, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""beta b protein"", ""start_span"": 192, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""sgRNA beta 2"", ""start_span"": 212, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""beta c"", ""start_span"": 269, ""end_span"": 275, ""type"": ""Gene/Protein""}, {""token"": ""beta d"", ""start_span"": 280, ""end_span"": 286, ""type"": ""Gene/Protein""}, {""token"": ""beta d ' protein"", ""start_span"": 312, ""end_span"": 328, ""type"": ""Gene/Protein""}]"	test
