Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
We observed that PER2 binds in a time - of - day dependent manner to both the Bmal1 and Fgf21 promoters in wild - type mice, however, only to the Bmal1 promoter in Rev - erbα −/− animals ( Fig. 3C ).	PER2,17,21,Gene/Protein	Bmal1,78,83,Gene/Protein	Fgf21,88,93,Gene/Protein	mice,119,123,Organism/Species	Bmal1,146,151,Gene/Protein	Rev - erbα,164,174,Gene/Protein	animals,179,186,Organism/Species	"[{""token"": ""PER2"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""Bmal1"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""Fgf21"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""mice"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Organism/Species""}, {""token"": ""Bmal1"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""Rev - erb\u03b1"", ""start_span"": 164, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""animals"", ""start_span"": 179, ""end_span"": 186, ""type"": ""Organism/Species""}]"	train
DNA fragments precipitated with anti - REV - ERBα antibody ( 1: 50 dilution; SAB2101632; Sigma - Aldrich ), with anti - HNF6 ( G - 10) ( 1: 30 dilution; sc - 376167, Santa Cruz Biotechnology ), with anti - PPARα ( 1: 25 dilution; 101710; Cayman Chemical Company, USA) or with anti - PER2 ( 1: 25 dilution; No. 611138; BD Transduction Laboratories) were detected with the reverse transcription PCR primers and probes enlisted in Table S2.	REV - ERBα,39,49,Gene/Protein	antibody,50,58,Gene/Protein	SAB2101632,77,87,Chemical/Drug	HNF6,120,124,Gene/Protein	sc - 376167,153,164,Chemical/Drug	PPARα,206,211,Gene/Protein	PER2,283,287,Gene/Protein	"[{""token"": ""REV - ERB\u03b1"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""antibody"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""SAB2101632"", ""start_span"": 77, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""HNF6"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""sc - 376167"", ""start_span"": 153, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""PPAR\u03b1"", ""start_span"": 206, ""end_span"": 211, ""type"": ""Gene/Protein""}, {""token"": ""PER2"", ""start_span"": 283, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	train
For instance, a difference of 20 genes within a single family may be remarkable between human and chimpanzee, but not between human and mouse, or human and dog.	human,88,93,Organism/Species	chimpanzee,98,108,Organism/Species	human,126,131,Organism/Species	mouse,136,141,Organism/Species	or,143,145,Gene/Protein	human,146,151,Organism/Species	dog,156,159,Organism/Species	"[{""token"": ""human"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Organism/Species""}, {""token"": ""chimpanzee"", ""start_span"": 98, ""end_span"": 108, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Organism/Species""}, {""token"": ""or"", ""start_span"": 143, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""human"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Organism/Species""}, {""token"": ""dog"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Organism/Species""}]"	train
Chimp, human, mouse, rat, and dog are observed values; whereas, Primate, Rodent, Ingroup, and MRCA values are inferred from our analysis.	Chimp,0,5,Organism/Species	human,7,12,Organism/Species	mouse,14,19,Organism/Species	rat,21,24,Organism/Species	dog,30,33,Organism/Species	Primate,64,71,Organism/Species	Rodent,73,79,Organism/Species	"[{""token"": ""Chimp"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 7, ""end_span"": 12, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Organism/Species""}, {""token"": ""rat"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Organism/Species""}, {""token"": ""dog"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Organism/Species""}, {""token"": ""Primate"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Organism/Species""}, {""token"": ""Rodent"", ""start_span"": 73, ""end_span"": 79, ""type"": ""Organism/Species""}]"	train
However, the largest family in the mammalian MRCA to eventually go extinct in any lineage ( 11 genes) is a V2R vomeronasal receptor gene family that has > 100 genes in each rodent lineage but is absent from the dog, human, and chimpanzee genomes ( it is, however, present in the preliminary assembly of the rhesus macaque genome; see Materials and Methods ).	V2R,107,110,Gene/Protein	vomeronasal receptor,111,131,Gene/Protein	rodent,173,179,Organism/Species	dog,211,214,Organism/Species	human,216,221,Organism/Species	chimpanzee,227,237,Organism/Species	rhesus macaque,307,321,Organism/Species	"[{""token"": ""V2R"", ""start_span"": 107, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""vomeronasal receptor"", ""start_span"": 111, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""rodent"", ""start_span"": 173, ""end_span"": 179, ""type"": ""Organism/Species""}, {""token"": ""dog"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 216, ""end_span"": 221, ""type"": ""Organism/Species""}, {""token"": ""chimpanzee"", ""start_span"": 227, ""end_span"": 237, ""type"": ""Organism/Species""}, {""token"": ""rhesus macaque"", ""start_span"": 307, ""end_span"": 321, ""type"": ""Organism/Species""}]"	train
Ingroup creations are those that are present in 3 or 4 of the mouse, rat, human, chimpanzee group, but absent in dog and the other 14 eukaryotes.	or,50,52,Gene/Protein	mouse,62,67,Organism/Species	rat,69,72,Organism/Species	human,74,79,Organism/Species	chimpanzee,81,91,Organism/Species	dog,113,116,Organism/Species	eukaryotes,134,144,Organism/Species	"[{""token"": ""or"", ""start_span"": 50, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""mouse"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Organism/Species""}, {""token"": ""rat"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Organism/Species""}, {""token"": ""chimpanzee"", ""start_span"": 81, ""end_span"": 91, ""type"": ""Organism/Species""}, {""token"": ""dog"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Organism/Species""}, {""token"": ""eukaryotes"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Organism/Species""}]"	train
To identify GABA - ergic interneurons we utilized GAD 67 GFP + mice, engineered to co - express green fluorescent protein ( GFP) with the GABA - synthesising 67 kDa γ - amino decarboxylase ( GAD 67) enzyme ( Tamamaki et al.	GAD 67,50,56,Gene/Protein	GFP,57,60,Gene/Protein	mice,63,67,Organism/Species	green fluorescent protein,96,121,Gene/Protein	GFP,124,127,Gene/Protein	67 kDa γ - amino decarboxylase,158,188,Gene/Protein	GAD 67,191,197,Gene/Protein	"[{""token"": ""GAD 67"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""mice"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Organism/Species""}, {""token"": ""green fluorescent protein"", ""start_span"": 96, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""67 kDa \u03b3 - amino decarboxylase"", ""start_span"": 158, ""end_span"": 188, ""type"": ""Gene/Protein""}, {""token"": ""GAD 67"", ""start_span"": 191, ""end_span"": 197, ""type"": ""Gene/Protein""}]"	train
Yeast lipids are mostly present in the cells in the form of triacylglycerols; some of these lipids are constituted by monounsaturated and polyunsaturated fatty acids ( PUFA) [ 15 ], whose production might be exploitable due to the ability of these microorganisms to synthesize in high quantities lipids rarely found in the plant or animal kingdom ( i. e ., lipids presenting composition similarities with the cocoa butter or other exotic fats ).	Yeast,0,5,Organism/Species	triacylglycerols,60,76,Chemical/Drug	monounsaturated and polyunsaturated fatty acids,118,165,Chemical/Drug	microorganisms,248,262,Organism/Species	plant,323,328,Organism/Species	animal,332,338,Organism/Species	cocoa,409,414,Organism/Species	"[{""token"": ""Yeast"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Organism/Species""}, {""token"": ""triacylglycerols"", ""start_span"": 60, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""monounsaturated and polyunsaturated fatty acids"", ""start_span"": 118, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""microorganisms"", ""start_span"": 248, ""end_span"": 262, ""type"": ""Organism/Species""}, {""token"": ""plant"", ""start_span"": 323, ""end_span"": 328, ""type"": ""Organism/Species""}, {""token"": ""animal"", ""start_span"": 332, ""end_span"": 338, ""type"": ""Organism/Species""}, {""token"": ""cocoa"", ""start_span"": 409, ""end_span"": 414, ""type"": ""Organism/Species""}]"	train
Another interesting observation is the repeated acquisition of pathways on carbohydrate metabolism among intestinal ( e. g ., Enterobacteria and Bacteroides) and pathogenic ( e. g ., Pseudomonas, Xanthomonas, and Ralstonia) bacteria ( Figure 2, red symbols ).	carbohydrate,75,87,Chemical/Drug	Enterobacteria,126,140,Organism/Species	Bacteroides,145,156,Organism/Species	Pseudomonas,183,194,Organism/Species	Xanthomonas,196,207,Organism/Species	Ralstonia,213,222,Organism/Species	bacteria,224,232,Organism/Species	"[{""token"": ""carbohydrate"", ""start_span"": 75, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""Enterobacteria"", ""start_span"": 126, ""end_span"": 140, ""type"": ""Organism/Species""}, {""token"": ""Bacteroides"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Organism/Species""}, {""token"": ""Pseudomonas"", ""start_span"": 183, ""end_span"": 194, ""type"": ""Organism/Species""}, {""token"": ""Xanthomonas"", ""start_span"": 196, ""end_span"": 207, ""type"": ""Organism/Species""}, {""token"": ""Ralstonia"", ""start_span"": 213, ""end_span"": 222, ""type"": ""Organism/Species""}, {""token"": ""bacteria"", ""start_span"": 224, ""end_span"": 232, ""type"": ""Organism/Species""}]"	train
Breast cancer stem cells are classically defined by CD44 ( Cluster of Differentiation antigen - 44) positive and low or absent levels of CD24 ( Cluster of Differentiation antigen - 24) expression ( CD44 +/ CD24 −/ low ).	Breast cancer,0,13,Disease/Disorder	CD44,52,56,Gene/Protein	Cluster of Differentiation antigen - 44,59,98,Gene/Protein	CD24,137,141,Gene/Protein	Cluster of Differentiation antigen - 24,144,183,Gene/Protein	CD44,198,202,Gene/Protein	CD24,206,210,Gene/Protein	"[{""token"": ""Breast cancer"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Disease/Disorder""}, {""token"": ""CD44"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""Cluster of Differentiation antigen - 44"", ""start_span"": 59, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""CD24"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""Cluster of Differentiation antigen - 24"", ""start_span"": 144, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""CD44"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""CD24"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene/Protein""}]"	train
NIK, a MAP kinase kinase kinase ( MAP3K14) protein, is essential for the activation of the non - canonical NF - κB pathway because it phosphorylates IκB Kinase - α ( IKKα) and participates in the processing of p10010.	NIK,0,3,Gene/Protein	MAP kinase kinase kinase,7,31,Gene/Protein	MAP3K14,34,41,Gene/Protein	NF - κB,107,114,Gene/Protein	IκB Kinase - α,149,163,Gene/Protein	IKKα,166,170,Gene/Protein	p10010,210,216,Gene/Protein	"[{""token"": ""NIK"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""MAP kinase kinase kinase"", ""start_span"": 7, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""MAP3K14"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""NF - \u03baB"", ""start_span"": 107, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""I\u03baB Kinase - \u03b1"", ""start_span"": 149, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""IKK\u03b1"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""p10010"", ""start_span"": 210, ""end_span"": 216, ""type"": ""Gene/Protein""}]"	train
Surprisingly, 89. 4% of those tumors presented a cellular co - localization of both proteins as shown in Fig. 7D. Figure 7E represents tumors that express NIK and ALDH in different cells. Figure 7F – H represents tumors lacking either NIK or ALDH.	tumors,30,36,Disease/Disorder	tumors,135,141,Disease/Disorder	NIK,155,158,Gene/Protein	ALDH,163,167,Gene/Protein	tumors,213,219,Disease/Disorder	NIK,235,238,Gene/Protein	ALDH,242,246,Gene/Protein	"[{""token"": ""tumors"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Disease/Disorder""}, {""token"": ""tumors"", ""start_span"": 135, ""end_span"": 141, ""type"": ""Disease/Disorder""}, {""token"": ""NIK"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""ALDH"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""tumors"", ""start_span"": 213, ""end_span"": 219, ""type"": ""Disease/Disorder""}, {""token"": ""NIK"", ""start_span"": 235, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""ALDH"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Gene/Protein""}]"	train
In this article, we demonstrated that NIK overexpression induces NF - κB activation and enhances the expression of p52, p65, and RelB, suggesting that components of non - canonical and canonical NF - κB pathways are involved in NIK - mediated stem cell phenotype modulation.	NIK,38,41,Gene/Protein	NF - κB,65,72,Gene/Protein	p52,115,118,Gene/Protein	p65,120,123,Gene/Protein	RelB,129,133,Gene/Protein	NF - κB,195,202,Gene/Protein	NIK,228,231,Gene/Protein	"[{""token"": ""NIK"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""NF - \u03baB"", ""start_span"": 65, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""p52"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""RelB"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""NF - \u03baB"", ""start_span"": 195, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""NIK"", ""start_span"": 228, ""end_span"": 231, ""type"": ""Gene/Protein""}]"	train
Immunofluorescence analysis was performed with the following primary antibodies: p52 ( 1: 500, sc848, Santa Cruz ); p65 ( 1: 500, sc372, Santa Cruz Biotechnologies ); RelB ( 1: 500, sc28689, Santa Cruz Biotechnology ); P50 ( 1: 250, sc1190, Santa Cruz Biotechnologies ), NIK ( 1: 1000, 4994, Cell Signaling ), phospho - p52 ( 1: 500, Cell Signaling ), phosphor - p65 ( 1: 500, 3036, Cell Signaling ).	p52,81,84,Gene/Protein	p65,116,119,Gene/Protein	RelB,167,171,Gene/Protein	P50,219,222,Gene/Protein	NIK,271,274,Gene/Protein	p52,320,323,Gene/Protein	p65,363,366,Gene/Protein	"[{""token"": ""p52"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""RelB"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""P50"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Gene/Protein""}, {""token"": ""NIK"", ""start_span"": 271, ""end_span"": 274, ""type"": ""Gene/Protein""}, {""token"": ""p52"", ""start_span"": 320, ""end_span"": 323, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 363, ""end_span"": 366, ""type"": ""Gene/Protein""}]"	train
Cells were washed and blocked with 5% Bovine serum albumin ( BSA) for 1 h and subsequently incubated with primary antibodies for 2 h at RT, followed by incubation with the secondary Cy3 - goat anti - mouse antibody ( Millipore) or Cy3 - goat anti - rabbit antibody ( Millipore) or Cy3 - rabbit - anti - goat ( 811615, Zymed) for 1 h.	albumin,51,58,Gene/Protein	goat,188,192,Organism/Species	mouse,200,205,Organism/Species	goat,237,241,Organism/Species	rabbit,249,255,Organism/Species	rabbit,287,293,Organism/Species	goat,303,307,Organism/Species	"[{""token"": ""albumin"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""goat"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Organism/Species""}, {""token"": ""goat"", ""start_span"": 237, ""end_span"": 241, ""type"": ""Organism/Species""}, {""token"": ""rabbit"", ""start_span"": 249, ""end_span"": 255, ""type"": ""Organism/Species""}, {""token"": ""rabbit"", ""start_span"": 287, ""end_span"": 293, ""type"": ""Organism/Species""}, {""token"": ""goat"", ""start_span"": 303, ""end_span"": 307, ""type"": ""Organism/Species""}]"	train
A recent study on the effects of tadalafil 5mg in men with hypogonadism and LUTS - BPH showed that while tadalafil was effective in both men with and without hypogonadism, IPSS storage subscore and IPSS - QoL was appreciably greater in men without hypogonadism than those with low testosterone levels [ 41 ].	tadalafil,33,42,Chemical/Drug	hypogonadism,59,71,Disease/Disorder	BPH,83,86,Disease/Disorder	tadalafil,105,114,Chemical/Drug	hypogonadism,158,170,Disease/Disorder	hypogonadism,248,260,Disease/Disorder	testosterone,281,293,Chemical/Drug	"[{""token"": ""tadalafil"", ""start_span"": 33, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""hypogonadism"", ""start_span"": 59, ""end_span"": 71, ""type"": ""Disease/Disorder""}, {""token"": ""BPH"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Disease/Disorder""}, {""token"": ""tadalafil"", ""start_span"": 105, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""hypogonadism"", ""start_span"": 158, ""end_span"": 170, ""type"": ""Disease/Disorder""}, {""token"": ""hypogonadism"", ""start_span"": 248, ""end_span"": 260, ""type"": ""Disease/Disorder""}, {""token"": ""testosterone"", ""start_span"": 281, ""end_span"": 293, ""type"": ""Chemical/Drug""}]"	train
NT - pro - BNP, estimated glomerular filtration rate ( eGFR ), urea nitrogen ( BUN) and 6 - minute walk distance of patients with PH were compared in those with AF ( PH - AF) and SR ( PH - SR ). * p < 0. 05.	NT - pro - BNP,0,14,Gene/Protein	urea,63,67,Chemical/Drug	PH,130,132,Disease/Disorder	AF,161,163,Disease/Disorder	PH,166,168,Disease/Disorder	AF,171,173,Disease/Disorder	PH,184,186,Disease/Disorder	"[{""token"": ""NT - pro - BNP"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Gene/Protein""}, {""token"": ""urea"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""PH"", ""start_span"": 130, ""end_span"": 132, ""type"": ""Disease/Disorder""}, {""token"": ""AF"", ""start_span"": 161, ""end_span"": 163, ""type"": ""Disease/Disorder""}, {""token"": ""PH"", ""start_span"": 166, ""end_span"": 168, ""type"": ""Disease/Disorder""}, {""token"": ""AF"", ""start_span"": 171, ""end_span"": 173, ""type"": ""Disease/Disorder""}, {""token"": ""PH"", ""start_span"": 184, ""end_span"": 186, ""type"": ""Disease/Disorder""}]"	train
Given the distinct pathopyhsiology of pre - versus postcapillary PH, in a subanalysis patients with PH due to left heart disease ( PH - HF, group 2) were separated from patients with PH due to any other cause ( PH - nonHF, groups 1, 3, 4, or 5 ).	PH,65,67,Disease/Disorder	PH,100,102,Disease/Disorder	heart disease,115,128,Disease/Disorder	PH,131,133,Disease/Disorder	HF,136,138,Disease/Disorder	PH,183,185,Disease/Disorder	PH,211,213,Disease/Disorder	"[{""token"": ""PH"", ""start_span"": 65, ""end_span"": 67, ""type"": ""Disease/Disorder""}, {""token"": ""PH"", ""start_span"": 100, ""end_span"": 102, ""type"": ""Disease/Disorder""}, {""token"": ""heart disease"", ""start_span"": 115, ""end_span"": 128, ""type"": ""Disease/Disorder""}, {""token"": ""PH"", ""start_span"": 131, ""end_span"": 133, ""type"": ""Disease/Disorder""}, {""token"": ""HF"", ""start_span"": 136, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""PH"", ""start_span"": 183, ""end_span"": 185, ""type"": ""Disease/Disorder""}, {""token"": ""PH"", ""start_span"": 211, ""end_span"": 213, ""type"": ""Disease/Disorder""}]"	train
To determine the correlation of MARCH7 expression with cancer type and cancer stage, all cancer samples were grouped into histologic types ( serous papillary adenocarcinoma, mucinous adenocarcinoma, and endometrioid adenocarcinoma) ( Fig. 1A - H ).	MARCH7,32,38,Gene/Protein	cancer,55,61,Disease/Disorder	cancer,71,77,Disease/Disorder	cancer,89,95,Disease/Disorder	serous papillary adenocarcinoma,141,172,Disease/Disorder	mucinous adenocarcinoma,174,197,Disease/Disorder	endometrioid adenocarcinoma,203,230,Disease/Disorder	"[{""token"": ""MARCH7"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""cancer"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""cancer"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""cancer"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Disease/Disorder""}, {""token"": ""serous papillary adenocarcinoma"", ""start_span"": 141, ""end_span"": 172, ""type"": ""Disease/Disorder""}, {""token"": ""mucinous adenocarcinoma"", ""start_span"": 174, ""end_span"": 197, ""type"": ""Disease/Disorder""}, {""token"": ""endometrioid adenocarcinoma"", ""start_span"": 203, ""end_span"": 230, ""type"": ""Disease/Disorder""}]"	train
IHC revealed that the expression of MARCH7, P50, P65 and β - catenin in tumors from LV5 - MARCH7 infected group was increased than that in the LV5 - GFP infected group ( P < 0. 05) ( Fig. 6F and S2B ).	MARCH7,36,42,Gene/Protein	P50,44,47,Gene/Protein	P65,49,52,Gene/Protein	β - catenin,57,68,Gene/Protein	tumors,72,78,Disease/Disorder	MARCH7,90,96,Gene/Protein	GFP,149,152,Gene/Protein	"[{""token"": ""MARCH7"", ""start_span"": 36, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""P50"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""P65"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""\u03b2 - catenin"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""tumors"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Disease/Disorder""}, {""token"": ""MARCH7"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""GFP"", ""start_span"": 149, ""end_span"": 152, ""type"": ""Gene/Protein""}]"	train
Our data also demonstrates that MARCH7 can regulate nuclear factor kB ( NF - kB) and Wnt / β - catenin pathway, and that MIR - 101 controls MARCH7 by targeting MATCH7 3 ′ UTR region.	MARCH7,32,38,Gene/Protein	nuclear factor kB,52,69,Gene/Protein	NF - kB,72,79,Gene/Protein	Wnt,85,88,Gene/Protein	β - catenin,91,102,Gene/Protein	MARCH7,140,146,Gene/Protein	MATCH7,160,166,Gene/Protein	"[{""token"": ""MARCH7"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor kB"", ""start_span"": 52, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""NF - kB"", ""start_span"": 72, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""Wnt"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""\u03b2 - catenin"", ""start_span"": 91, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""MARCH7"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""MATCH7"", ""start_span"": 160, ""end_span"": 166, ""type"": ""Gene/Protein""}]"	train
In conclusion, this study confirms that MARCH7 is a tumor promoting gene in humans with ovarian cancer, which was involved in NFkB and Wnt / β - catenin pathway ( Fig.	MARCH7,40,46,Gene/Protein	tumor,52,57,Disease/Disorder	humans,76,82,Organism/Species	ovarian cancer,88,102,Disease/Disorder	NFkB,126,130,Gene/Protein	Wnt,135,138,Gene/Protein	β - catenin,141,152,Gene/Protein	"[{""token"": ""MARCH7"", ""start_span"": 40, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""tumor"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Disease/Disorder""}, {""token"": ""humans"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Organism/Species""}, {""token"": ""ovarian cancer"", ""start_span"": 88, ""end_span"": 102, ""type"": ""Disease/Disorder""}, {""token"": ""NFkB"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""Wnt"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""\u03b2 - catenin"", ""start_span"": 141, ""end_span"": 152, ""type"": ""Gene/Protein""}]"	train
Interstitial lung diseases ( ILDs ), also called interstitial lung abnormalities ( ILA) or interstitial pneumonia ( IP ), are characterized by diffuse pulmonary interstitial abnormalities that often lead to fibrosis ( Borchers et al. 2011 ).	Interstitial lung diseases,0,26,Disease/Disorder	ILDs,29,33,Disease/Disorder	interstitial lung abnormalities,49,80,Disease/Disorder	ILA,83,86,Disease/Disorder	interstitial pneumonia,91,113,Disease/Disorder	IP,116,118,Disease/Disorder	diffuse pulmonary interstitial abnormalities,143,187,Disease/Disorder	"[{""token"": ""Interstitial lung diseases"", ""start_span"": 0, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""ILDs"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""interstitial lung abnormalities"", ""start_span"": 49, ""end_span"": 80, ""type"": ""Disease/Disorder""}, {""token"": ""ILA"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Disease/Disorder""}, {""token"": ""interstitial pneumonia"", ""start_span"": 91, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""IP"", ""start_span"": 116, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""diffuse pulmonary interstitial abnormalities"", ""start_span"": 143, ""end_span"": 187, ""type"": ""Disease/Disorder""}]"	train
