Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Altogether, our data demonstrate that: ( a) the ability of B cells to release TNF - alpha after triggering of HLA - DR antigens depends on their stage of differentiation; ( b) levels of released TNF - alpha seem to correlate with the stage of B - cell maturation but do not correlate with the amounts of cell surface HLA - DR antigens; ( c) secreted TNF - alpha regulates the levels of expression of NF - kappa B and AP - 1 by an autocrine loop; and ( d) intracellular signals mediating TNF - alpha release by B cells are distinct from those regulating homotypic aggregation and proliferation.	TNF - alpha,78,89,Gene/Protein	HLA - DR antigens,110,127,Gene/Protein	TNF - alpha,195,206,Gene/Protein	cell surface HLA - DR antigens,304,334,Gene/Protein	TNF - alpha,350,361,Gene/Protein	NF - kappa B,400,412,Gene/Protein	AP - 1,417,423,Gene/Protein	TNF - alpha,487,498,Gene/Protein	"[{""token"": ""TNF - alpha"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""HLA - DR antigens"", ""start_span"": 110, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""cell surface HLA - DR antigens"", ""start_span"": 304, ""end_span"": 334, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 350, ""end_span"": 361, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 400, ""end_span"": 412, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 417, ""end_span"": 423, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 487, ""end_span"": 498, ""type"": ""Gene/Protein""}]"	valid
These results suggest that 1) lipid A myristoyl fatty acid, although it is important for the induction of inflammatory cytokine production by human monocytes, is not necessary for the induction of Mn SOD, 2) endotoxin - mediated induction of Mn SOD and inflammatory cytokines are regulated, at least in part, through different signal transduction pathways, and 3) failure of the mutant endotoxin to induce tumor necrosis factor - alpha production is, at least in part, due to its inability to activate mitogen - activated protein kinase.	inflammatory cytokine,106,127,Gene/Protein	Mn SOD,197,203,Gene/Protein	endotoxin,208,217,Gene/Protein	Mn SOD,242,248,Gene/Protein	cytokines,266,275,Gene/Protein	mutant endotoxin,379,395,Gene/Protein	tumor necrosis factor - alpha,406,435,Gene/Protein	mitogen - activated protein kinase,502,536,Gene/Protein	"[{""token"": ""inflammatory cytokine"", ""start_span"": 106, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""Mn SOD"", ""start_span"": 197, ""end_span"": 203, ""type"": ""Gene/Protein""}, {""token"": ""endotoxin"", ""start_span"": 208, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""Mn SOD"", ""start_span"": 242, ""end_span"": 248, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 266, ""end_span"": 275, ""type"": ""Gene/Protein""}, {""token"": ""mutant endotoxin"", ""start_span"": 379, ""end_span"": 395, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 406, ""end_span"": 435, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 502, ""end_span"": 536, ""type"": ""Gene/Protein""}]"	valid
CL - 01 cells are IgM + IgD + CD30 + and switch to IgG, IgA, and IgE when exposed to CD40L and IL - 4.	IgM,18,21,Gene/Protein	IgD,24,27,Gene/Protein	CD30,30,34,Gene/Protein	IgG,51,54,Gene/Protein	IgA,56,59,Gene/Protein	IgE,65,68,Gene/Protein	CD40L,85,90,Gene/Protein	IL - 4,95,101,Gene/Protein	"[{""token"": ""IgM"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""IgD"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""CD30"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""IgG"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""IgA"", ""start_span"": 56, ""end_span"": 59, ""type"": ""Gene/Protein""}, {""token"": ""IgE"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""CD40L"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 95, ""end_span"": 101, ""type"": ""Gene/Protein""}]"	valid
The induction of IgE by IL - 4 and IL - 13 occurs through the activation of the intracellular signal - transducing protein Stat6, whereas the inhibition of IgE class switching by interferon - y ( IFN - gamma) occurs through the activation of Statl.	IgE,17,20,Gene/Protein	IL - 4,24,30,Gene/Protein	IL - 13,35,42,Gene/Protein	intracellular signal - transducing protein Stat6,80,128,Gene/Protein	IgE,156,159,Gene/Protein	interferon - y,179,193,Gene/Protein	IFN - gamma,196,207,Gene/Protein	Statl,242,247,Gene/Protein	"[{""token"": ""IgE"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""IL - 13"", ""start_span"": 35, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""intracellular signal - transducing protein Stat6"", ""start_span"": 80, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""IgE"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""interferon - y"", ""start_span"": 179, ""end_span"": 193, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 196, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""Statl"", ""start_span"": 242, ""end_span"": 247, ""type"": ""Gene/Protein""}]"	valid
In addition, transcriptional activity of IL - 2 and metallothionein enhancer and promoter regions and transcription factors AP - 1, NF - kappaB, and NF - AT were analyzed by chloramphenicol acetyltransferase ( CAT) and electrophoretic mobility shift assays, respectively.	IL - 2,41,47,Gene/Protein	metallothionein enhancer and promoter regions,52,97,Gene/Protein	transcription factors,102,123,Gene/Protein	AP - 1,124,130,Gene/Protein	NF - kappaB,132,143,Gene/Protein	NF - AT,149,156,Gene/Protein	chloramphenicol acetyltransferase,174,207,Gene/Protein	CAT,210,213,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 41, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""metallothionein enhancer and promoter regions"", ""start_span"": 52, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 102, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 124, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 132, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""NF - AT"", ""start_span"": 149, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""chloramphenicol acetyltransferase"", ""start_span"": 174, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""CAT"", ""start_span"": 210, ""end_span"": 213, ""type"": ""Gene/Protein""}]"	valid
The IL - 2 promoter contains binding sites for nuclear factors including NFAT - 1, Oct, NF - kappa B, and AP - 1, which are all potentially sensitive to activation of PKC.	IL - 2 promoter,4,19,Gene/Protein	binding sites,29,42,Gene/Protein	nuclear factors,47,62,Gene/Protein	NFAT - 1,73,81,Gene/Protein	Oct,83,86,Gene/Protein	NF - kappa B,88,100,Gene/Protein	AP - 1,106,112,Gene/Protein	PKC,167,170,Gene/Protein	"[{""token"": ""IL - 2 promoter"", ""start_span"": 4, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""binding sites"", ""start_span"": 29, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factors"", ""start_span"": 47, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""NFAT - 1"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Gene/Protein""}, {""token"": ""Oct"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 88, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""PKC"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Gene/Protein""}]"	valid
The purified homodimer ( two p50s) of the DNA - binding subunit of NF - kappa B binds the B2 site of proenkephalin relatively better than does the heterotetramer ( two p65s plus two p50s) form of the factor.	homodimer,13,22,Gene/Protein	p50s,29,33,Gene/Protein	DNA - binding subunit,42,63,Gene/Protein	NF - kappa B,67,79,Gene/Protein	B2,90,92,Gene/Protein	heterotetramer,147,161,Gene/Protein	p65s,168,172,Gene/Protein	p50s,182,186,Gene/Protein	"[{""token"": ""homodimer"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""p50s"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""DNA - binding subunit"", ""start_span"": 42, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 67, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""B2"", ""start_span"": 90, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""heterotetramer"", ""start_span"": 147, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""p65s"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""p50s"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Gene/Protein""}]"	valid
Interaction between PC4 and NF - Y was mapped to the C - terminal region of PC4, and the subunit interaction subdomain of the highly conserved DNA binding - subunit interaction domain ( DBD) of NF - YA.	PC4,20,23,Gene/Protein	NF - Y,28,34,Gene/Protein	C - terminal region,53,72,Gene/Protein	PC4,76,79,Gene/Protein	subunit interaction subdomain,89,118,Gene/Protein	highly conserved DNA binding - subunit interaction domain,126,183,Gene/Protein	DBD,186,189,Gene/Protein	NF - YA,194,201,Gene/Protein	"[{""token"": ""PC4"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""NF - Y"", ""start_span"": 28, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""C - terminal region"", ""start_span"": 53, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""PC4"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""subunit interaction subdomain"", ""start_span"": 89, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""highly conserved DNA binding - subunit interaction domain"", ""start_span"": 126, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""DBD"", ""start_span"": 186, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""NF - YA"", ""start_span"": 194, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	test
Matrix metalloproteinase expression in human breast cancer: an immunohistochemical study including correlation with cathepsin D, type IV collagen, laminin, fibronectin, EGFR, c - erbB - 2 oncoprotein, p53, steroid receptors status and proliferative indices.	Matrix metalloproteinase,0,24,Gene/Protein	cathepsin D,116,127,Gene/Protein	type IV collagen,129,145,Gene/Protein	laminin,147,154,Gene/Protein	fibronectin,156,167,Gene/Protein	EGFR,169,173,Gene/Protein	c - erbB - 2 oncoprotein,175,199,Gene/Protein	p53,201,204,Gene/Protein	"[{""token"": ""Matrix metalloproteinase"", ""start_span"": 0, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""cathepsin D"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""type IV collagen"", ""start_span"": 129, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""laminin"", ""start_span"": 147, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""fibronectin"", ""start_span"": 156, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""EGFR"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene/Protein""}, {""token"": ""c - erbB - 2 oncoprotein"", ""start_span"": 175, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""p53"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Gene/Protein""}]"	test
Activation of Jun N - terminal kinase or stress - activated kinase ( JNK or SAPK) and mitogen - activated protein kinase ( MAPK) and the induction of the transcription factor NF - ATc1 and egr - 1 genes was normal.	Jun N - terminal kinase,14,37,Gene/Protein	stress - activated kinase,41,66,Gene/Protein	JNK,69,72,Gene/Protein	SAPK,76,80,Gene/Protein	mitogen - activated protein kinase,86,120,Gene/Protein	MAPK,123,127,Gene/Protein	transcription factor,154,174,Gene/Protein	NF - ATc1 and egr - 1 genes,175,202,Gene/Protein	"[{""token"": ""Jun N - terminal kinase"", ""start_span"": 14, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""stress - activated kinase"", ""start_span"": 41, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""SAPK"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 86, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 154, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""NF - ATc1 and egr - 1 genes"", ""start_span"": 175, ""end_span"": 202, ""type"": ""Gene/Protein""}]"	test
Recent data from mice deficient for phosphatase and tensin homologue deleted from chromosome 10 or src homology 2 domain - containing 5 ' inositol phosphatase, phosphatases that negatively regulate the phosphatidylinositol 3 - kinase ( PI3K) pathway, revealed an increased number of macrophages in these animals, suggesting an essential role for the PI3K pathway for macro - phage survival.	phosphatase,36,47,Gene/Protein	tensin homologue,52,68,Gene/Protein	chromosome 10,82,95,Gene/Protein	src homology 2 domain - containing 5 ' inositol phosphatase,99,158,Gene/Protein	phosphatases,160,172,Gene/Protein	phosphatidylinositol 3 - kinase,202,233,Gene/Protein	PI3K,236,240,Gene/Protein	PI3K,350,354,Gene/Protein	"[{""token"": ""phosphatase"", ""start_span"": 36, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""tensin homologue"", ""start_span"": 52, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""chromosome 10"", ""start_span"": 82, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""src homology 2 domain - containing 5 ' inositol phosphatase"", ""start_span"": 99, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""phosphatases"", ""start_span"": 160, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 202, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""PI3K"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""PI3K"", ""start_span"": 350, ""end_span"": 354, ""type"": ""Gene/Protein""}]"	test
High constitutive expression of the IFNgamma - inducible genes, IFN - stimulated gene factor 3 gamma subunit ( ISGF3gamma), IFN regulatory factor - 1 ( IRF - 1), and the cyclin - dependent kinase inhibitor p21 ( WAF1) was found in FANCC mutant B lymphoblasts, low - density bone marrow cells, and murine embryonic fibroblasts.	IFNgamma - inducible genes,36,62,Gene/Protein	IFN - stimulated gene factor 3 gamma subunit,64,108,Gene/Protein	ISGF3gamma,111,121,Gene/Protein	IFN regulatory factor - 1,124,149,Gene/Protein	IRF - 1,152,159,Gene/Protein	cyclin - dependent kinase inhibitor p21,170,209,Gene/Protein	WAF1,212,216,Gene/Protein	FANCC,231,236,Gene/Protein	"[{""token"": ""IFNgamma - inducible genes"", ""start_span"": 36, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""IFN - stimulated gene factor 3 gamma subunit"", ""start_span"": 64, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""ISGF3gamma"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""IFN regulatory factor - 1"", ""start_span"": 124, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 1"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""cyclin - dependent kinase inhibitor p21"", ""start_span"": 170, ""end_span"": 209, ""type"": ""Gene/Protein""}, {""token"": ""WAF1"", ""start_span"": 212, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""FANCC"", ""start_span"": 231, ""end_span"": 236, ""type"": ""Gene/Protein""}]"	test
Ligation of CD11b and CD11c beta ( 2) integrins by antibodies or soluble CD23 induces macrophage inflammatory protein 1alpha ( MIP - 1alpha) and MIP - 1beta production in primary human monocytes through a pathway dependent on nuclear factor - kappaB.	CD11b,12,17,Gene/Protein	integrins,38,47,Gene/Protein	antibodies,51,61,Gene/Protein	soluble CD23,65,77,Gene/Protein	macrophage inflammatory protein 1alpha,86,124,Gene/Protein	MIP - 1alpha,127,139,Gene/Protein	MIP - 1beta,145,156,Gene/Protein	nuclear factor - kappaB,226,249,Gene/Protein	"[{""token"": ""CD11b"", ""start_span"": 12, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""integrins"", ""start_span"": 38, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""antibodies"", ""start_span"": 51, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""soluble CD23"", ""start_span"": 65, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""macrophage inflammatory protein 1alpha"", ""start_span"": 86, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""MIP - 1alpha"", ""start_span"": 127, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""MIP - 1beta"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factor - kappaB"", ""start_span"": 226, ""end_span"": 249, ""type"": ""Gene/Protein""}]"	test
Plasmin 0. 043 to 1. 43 CTA U / mL, but not active site - blocked plasmin, triggered concentration - dependent expression of mRNA for interleukin - 1alpha ( IL - 1alpha), IL - 1beta, tumor necrosis factor - alpha ( TNF - alpha), and TF with maximum responses after 4 hours.	Plasmin,0,7,Gene/Protein	active site - blocked plasmin,44,73,Gene/Protein	interleukin - 1alpha,134,154,Gene/Protein	IL - 1alpha,157,168,Gene/Protein	IL - 1beta,171,181,Gene/Protein	tumor necrosis factor - alpha,183,212,Gene/Protein	TNF - alpha,215,226,Gene/Protein	TF,233,235,Gene/Protein	"[{""token"": ""Plasmin"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""active site - blocked plasmin"", ""start_span"": 44, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""interleukin - 1alpha"", ""start_span"": 134, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1alpha"", ""start_span"": 157, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 171, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 183, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 215, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""TF"", ""start_span"": 233, ""end_span"": 235, ""type"": ""Gene/Protein""}]"	test
Recruitment of p300 by cAMP - responsive element - binding protein - Rel cross - talk at the composite CD28 response element ( CD28RE) - TRE element of the IL - 2 promoter is essential for promoter inducibility during T - cell activation, and CD28RE - TRE is the exclusive target of the human T - cell lymphotropic virus type I oncoprotein Tax.	p300,15,19,Gene/Protein	cAMP - responsive element - binding protein - Rel,23,72,Gene/Protein	composite CD28 response element,93,124,Gene/Protein	CD28RE,127,133,Gene/Protein	TRE element,137,148,Gene/Protein	IL - 2 promoter,156,171,Gene/Protein	CD28RE - TRE,243,255,Gene/Protein	oncoprotein Tax,328,343,Gene/Protein	"[{""token"": ""p300"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""cAMP - responsive element - binding protein - Rel"", ""start_span"": 23, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""composite CD28 response element"", ""start_span"": 93, ""end_span"": 124, ""type"": ""Gene/Protein""}, {""token"": ""CD28RE"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""TRE element"", ""start_span"": 137, ""end_span"": 148, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 promoter"", ""start_span"": 156, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""CD28RE - TRE"", ""start_span"": 243, ""end_span"": 255, ""type"": ""Gene/Protein""}, {""token"": ""oncoprotein Tax"", ""start_span"": 328, ""end_span"": 343, ""type"": ""Gene/Protein""}]"	test
Apoptosis produced in B cells through Fas ( APO - 1, CD95) triggering is regulated by signals derived from other surface receptors: CD40 engagement produces upregulation of Fas expression and marked susceptibility to Fas - induced cell death, whereas antigen receptor engagement, or IL - 4R engagement, inhibits Fas killing and in so doing induces a state of Fas - resistance, even in otherwise sensitive, CD40 - stimulated targets.	Fas,38,41,Gene/Protein	APO - 1,44,51,Gene/Protein	CD95,53,57,Gene/Protein	Fas,173,176,Gene/Protein	Fas,217,220,Gene/Protein	Fas,312,315,Gene/Protein	Fas,359,362,Gene/Protein	CD40,406,410,Gene/Protein	"[{""token"": ""Fas"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""APO - 1"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""CD95"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""Fas"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""Fas"", ""start_span"": 217, ""end_span"": 220, ""type"": ""Gene/Protein""}, {""token"": ""Fas"", ""start_span"": 312, ""end_span"": 315, ""type"": ""Gene/Protein""}, {""token"": ""Fas"", ""start_span"": 359, ""end_span"": 362, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 406, ""end_span"": 410, ""type"": ""Gene/Protein""}]"	test
Additionally, sequence variation at C / EBP site I, which lies immediately upstream of the distal nuclear factor kappa B site and immediately downstream of a binding site for activating transcription factor ( ATF) / cyclic AMP response element binding protein ( CREB), has been shown to affect HIV - 1 long terminal repeat ( LTR) activity.	C / EBP site I,36,50,Gene/Protein	distal nuclear factor kappa B site,91,125,Gene/Protein	activating transcription factor,175,206,Gene/Protein	ATF,209,212,Gene/Protein	cyclic AMP response element binding protein,216,259,Gene/Protein	CREB,262,266,Gene/Protein	HIV - 1 long terminal repeat,294,322,Gene/Protein	LTR,325,328,Gene/Protein	"[{""token"": ""C / EBP site I"", ""start_span"": 36, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""distal nuclear factor kappa B site"", ""start_span"": 91, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""activating transcription factor"", ""start_span"": 175, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""ATF"", ""start_span"": 209, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""cyclic AMP response element binding protein"", ""start_span"": 216, ""end_span"": 259, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 262, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""HIV - 1 long terminal repeat"", ""start_span"": 294, ""end_span"": 322, ""type"": ""Gene/Protein""}, {""token"": ""LTR"", ""start_span"": 325, ""end_span"": 328, ""type"": ""Gene/Protein""}]"	test
Within 3 h of challenge by LPS, ATF - 2 mutant mice had decreased induction of the adhesion molecules E - selectin, P - selectin and VCAM - 1 as well as the cytokines tumor necrosis factor - alpha, IL - 1beta and IL - 6 compared with control mice.	adhesion molecules,83,101,Gene/Protein	E - selectin,102,114,Gene/Protein	P - selectin,116,128,Gene/Protein	VCAM - 1,133,141,Gene/Protein	cytokines,157,166,Gene/Protein	tumor necrosis factor - alpha,167,196,Gene/Protein	IL - 1beta,198,208,Gene/Protein	IL - 6,213,219,Gene/Protein	"[{""token"": ""adhesion molecules"", ""start_span"": 83, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""E - selectin"", ""start_span"": 102, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""P - selectin"", ""start_span"": 116, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""VCAM - 1"", ""start_span"": 133, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 157, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 167, ""end_span"": 196, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 198, ""end_span"": 208, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 213, ""end_span"": 219, ""type"": ""Gene/Protein""}]"	test
IFN - gamma induces rapid degradation of the RANK adapter protein, TRAF6 ( tumour necrosis factor receptor - associated factor 6), which results in strong inhibition of the RANKL - induced activation of the transcription factor NF - kappaB and JNK.	IFN - gamma,0,11,Gene/Protein	RANK adapter protein,45,65,Gene/Protein	TRAF6,67,72,Gene/Protein	tumour necrosis factor receptor - associated factor 6,75,128,Gene/Protein	RANKL,173,178,Gene/Protein	transcription factor,207,227,Gene/Protein	NF - kappaB,228,239,Gene/Protein	JNK,244,247,Gene/Protein	"[{""token"": ""IFN - gamma"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""RANK adapter protein"", ""start_span"": 45, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""TRAF6"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""tumour necrosis factor receptor - associated factor 6"", ""start_span"": 75, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""RANKL"", ""start_span"": 173, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 207, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 244, ""end_span"": 247, ""type"": ""Gene/Protein""}]"	test
