Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
These observations provide evidence that enhanced proliferation in N - ras - transformed cells compromises teratocarcinoma cell differentiation by a mechanism that transiently suppresses homeobox gene induction and implies a central role for homeobox genes in RA - induced cell differentiation.	N - ras,67,74,Gene_or_gene_product	cells,89,94,Cell	teratocarcinoma cell,107,127,Cell	homeobox,187,195,Gene_or_gene_product	homeobox,242,250,Gene_or_gene_product	RA,260,262,Chemical	cell,273,277,Cell	"[{""token"": ""N - ras"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 89, ""end_span"": 94, ""type"": ""Cell""}, {""token"": ""teratocarcinoma cell"", ""start_span"": 107, ""end_span"": 127, ""type"": ""Cell""}, {""token"": ""homeobox"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Gene_or_gene_product""}, {""token"": ""homeobox"", ""start_span"": 242, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""RA"", ""start_span"": 260, ""end_span"": 262, ""type"": ""Chemical""}, {""token"": ""cell"", ""start_span"": 273, ""end_span"": 277, ""type"": ""Cell""}]"	valid
Furthermore, Ang II stimulated sFlt - 1 production in a dose - and time - dependent manner from human villous explants and cultured trophoblasts but not from endothelial cells, suggesting that trophoblasts are the primary source of sFlt - 1 during pregnancy.	Ang II,13,19,Gene_or_gene_product	sFlt - 1,31,39,Gene_or_gene_product	human,96,101,Organism	trophoblasts,132,144,Cell	endothelial cells,158,175,Cell	trophoblasts,193,205,Cell	sFlt - 1,232,240,Gene_or_gene_product	"[{""token"": ""Ang II"", ""start_span"": 13, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""sFlt - 1"", ""start_span"": 31, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Organism""}, {""token"": ""trophoblasts"", ""start_span"": 132, ""end_span"": 144, ""type"": ""Cell""}, {""token"": ""endothelial cells"", ""start_span"": 158, ""end_span"": 175, ""type"": ""Cell""}, {""token"": ""trophoblasts"", ""start_span"": 193, ""end_span"": 205, ""type"": ""Cell""}, {""token"": ""sFlt - 1"", ""start_span"": 232, ""end_span"": 240, ""type"": ""Gene_or_gene_product""}]"	valid
These findings reveal a previously unrecognized regulatory role for Ang II on sFlt - 1 expression in murine and human pregnancy and suggest that elevated sFlt - 1 levels in preeclampsia may be caused by a dysregulation of the local renin / angiotensin system.	Ang II,68,74,Gene_or_gene_product	sFlt - 1,78,86,Gene_or_gene_product	murine,101,107,Organism	human,112,117,Organism	sFlt - 1,154,162,Gene_or_gene_product	renin,232,237,Gene_or_gene_product	angiotensin,240,251,Gene_or_gene_product	"[{""token"": ""Ang II"", ""start_span"": 68, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""sFlt - 1"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""murine"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Organism""}, {""token"": ""sFlt - 1"", ""start_span"": 154, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""renin"", ""start_span"": 232, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensin"", ""start_span"": 240, ""end_span"": 251, ""type"": ""Gene_or_gene_product""}]"	valid
Ectopic decorin expression up - regulates VEGF expression in mouse cerebral endothelial cells via activation of the transcription factors Sp1, HIF1alpha, and Stat3.	decorin,8,15,Gene_or_gene_product	VEGF,42,46,Gene_or_gene_product	mouse,61,66,Organism	cerebral endothelial cells,67,93,Cell	Sp1,138,141,Gene_or_gene_product	HIF1alpha,143,152,Gene_or_gene_product	Stat3,158,163,Gene_or_gene_product	"[{""token"": ""decorin"", ""start_span"": 8, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""mouse"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Organism""}, {""token"": ""cerebral endothelial cells"", ""start_span"": 67, ""end_span"": 93, ""type"": ""Cell""}, {""token"": ""Sp1"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF1alpha"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""Stat3"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}]"	valid
"Correlation between D2 - 40 + LVI and menopausal - status, HER2 - status and histological type was not significant, while there was a significant correlation of D2 - 40 and so called "" triple negative "" tumors ( ER / PR and HER2neu - negative)."	D2 - 40,20,27,Gene_or_gene_product	HER2,59,63,Gene_or_gene_product	D2 - 40,161,168,Gene_or_gene_product	tumors,203,209,Cancer	ER,212,214,Gene_or_gene_product	PR,217,219,Gene_or_gene_product	HER2neu,224,231,Gene_or_gene_product	"[{""token"": ""D2 - 40"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""HER2"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""D2 - 40"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 203, ""end_span"": 209, ""type"": ""Cancer""}, {""token"": ""ER"", ""start_span"": 212, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}, {""token"": ""PR"", ""start_span"": 217, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""HER2neu"", ""start_span"": 224, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}]"	valid
In human endothelial cells, cediranib inhibited VEGF - E - induced phosphorylation of VEGFR - 2 and VEGF - C156S - induced phosphorylation of VEGFR - 3 at concentrations of less than / = 1nmol / L and inhibited activation of downstream signaling molecules.	human,3,8,Organism	endothelial cells,9,26,Cell	cediranib,28,37,Chemical	VEGF - E,48,56,Gene_or_gene_product	VEGFR - 2,86,95,Gene_or_gene_product	VEGF - C156S,100,112,Gene_or_gene_product	VEGFR - 3,142,151,Gene_or_gene_product	"[{""token"": ""human"", ""start_span"": 3, ""end_span"": 8, ""type"": ""Organism""}, {""token"": ""endothelial cells"", ""start_span"": 9, ""end_span"": 26, ""type"": ""Cell""}, {""token"": ""cediranib"", ""start_span"": 28, ""end_span"": 37, ""type"": ""Chemical""}, {""token"": ""VEGF - E"", ""start_span"": 48, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR - 2"", ""start_span"": 86, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C156S"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR - 3"", ""start_span"": 142, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}]"	valid
Consistent with the decrease in lymph node metastasis, tumor lymphangiogenesis and expression of vascular endothelial growth factor C ( VEGF - C) was significantly decreased in artemisinin - treated mice, as compared to control mice.	lymph node,32,42,Multi	tumor,55,60,Cancer	vascular endothelial growth factor C,97,133,Gene_or_gene_product	VEGF - C,136,144,Gene_or_gene_product	artemisinin,177,188,Chemical	mice,199,203,Organism	mice,228,232,Organism	"[{""token"": ""lymph node"", ""start_span"": 32, ""end_span"": 42, ""type"": ""Multi""}, {""token"": ""tumor"", ""start_span"": 55, ""end_span"": 60, ""type"": ""Cancer""}, {""token"": ""vascular endothelial growth factor C"", ""start_span"": 97, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 136, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}, {""token"": ""artemisinin"", ""start_span"": 177, ""end_span"": 188, ""type"": ""Chemical""}, {""token"": ""mice"", ""start_span"": 199, ""end_span"": 203, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 228, ""end_span"": 232, ""type"": ""Organism""}]"	valid
Antibodies developed to human endosialin were used to investigate endosialin expression and function in human prenatal brain pericytes and pericytes residing in tumors.	human,24,29,Organism	endosialin,30,40,Gene_or_gene_product	endosialin,66,76,Gene_or_gene_product	human,104,109,Organism	prenatal brain pericytes,110,134,Cell	pericytes,139,148,Cell	tumors,161,167,Cancer	"[{""token"": ""human"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Organism""}, {""token"": ""endosialin"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""endosialin"", ""start_span"": 66, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Organism""}, {""token"": ""prenatal brain pericytes"", ""start_span"": 110, ""end_span"": 134, ""type"": ""Cell""}, {""token"": ""pericytes"", ""start_span"": 139, ""end_span"": 148, ""type"": ""Cell""}, {""token"": ""tumors"", ""start_span"": 161, ""end_span"": 167, ""type"": ""Cancer""}]"	valid
The Interferon - inducible gene IFI16, a member of the HIN200 family, is activated by oxidative stress and cell density, in addition to Interferons, and it is implicated in the regulation of endothelial cell proliferation and vessel formation in vitro.	Interferon,4,14,Gene_or_gene_product	IFI16,32,37,Gene_or_gene_product	HIN200,55,61,Gene_or_gene_product	cell,107,111,Cell	Interferons,136,147,Gene_or_gene_product	endothelial cell,191,207,Cell	vessel,226,232,Multi	"[{""token"": ""Interferon"", ""start_span"": 4, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""IFI16"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIN200"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Cell""}, {""token"": ""Interferons"", ""start_span"": 136, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 191, ""end_span"": 207, ""type"": ""Cell""}, {""token"": ""vessel"", ""start_span"": 226, ""end_span"": 232, ""type"": ""Multi""}]"	valid
To examine whether IFI16 induction might be extended to other proinflammatory cytokines such as tumor necrosis factor ( TNF) - alpha, we used the strategy of the RNA interference to knock down IFI16 expression, and analyze the capability of TNF - alpha to stimulate intercellular adhesion molecule - 1 ( ICAM - 1 or CD54) expression in the absence of functional IFI16.	IFI16,19,24,Gene_or_gene_product	IFI16,193,198,Gene_or_gene_product	TNF - alpha,241,252,Gene_or_gene_product	intercellular adhesion molecule - 1,266,301,Gene_or_gene_product	ICAM - 1,304,312,Gene_or_gene_product	CD54,316,320,Gene_or_gene_product	IFI16,362,367,Gene_or_gene_product	"[{""token"": ""IFI16"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""IFI16"", ""start_span"": 193, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 241, ""end_span"": 252, ""type"": ""Gene_or_gene_product""}, {""token"": ""intercellular adhesion molecule - 1"", ""start_span"": 266, ""end_span"": 301, ""type"": ""Gene_or_gene_product""}, {""token"": ""ICAM - 1"", ""start_span"": 304, ""end_span"": 312, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD54"", ""start_span"": 316, ""end_span"": 320, ""type"": ""Gene_or_gene_product""}, {""token"": ""IFI16"", ""start_span"": 362, ""end_span"": 367, ""type"": ""Gene_or_gene_product""}]"	valid
These results suggest that CSC contribute to tumor angiogenesis by promoting both local endothelial cell activity and systemic angiogenic processes involving bone marrow - derived EPC in a vascular endothelial growth factor - dependent and stromal - derived factor 1 - dependent manner.	CSC,27,30,Cell	tumor,45,50,Cancer	endothelial cell,88,104,Cell	bone marrow,158,169,Multi	EPC,180,183,Cell	vascular endothelial growth factor,189,223,Gene_or_gene_product	stromal - derived factor 1,240,266,Gene_or_gene_product	"[{""token"": ""CSC"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Cell""}, {""token"": ""tumor"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Cancer""}, {""token"": ""endothelial cell"", ""start_span"": 88, ""end_span"": 104, ""type"": ""Cell""}, {""token"": ""bone marrow"", ""start_span"": 158, ""end_span"": 169, ""type"": ""Multi""}, {""token"": ""EPC"", ""start_span"": 180, ""end_span"": 183, ""type"": ""Cell""}, {""token"": ""vascular endothelial growth factor"", ""start_span"": 189, ""end_span"": 223, ""type"": ""Gene_or_gene_product""}, {""token"": ""stromal - derived factor 1"", ""start_span"": 240, ""end_span"": 266, ""type"": ""Gene_or_gene_product""}]"	valid
METHODS: We assessed the role of CDC4 / FBXW7 in gastric cancer, through loss of heterozygosity ( LOH) and multiplex ligation - dependent probe amplification ( MLPA) on 47 flow - sorted gastric carcinomas including early - onset gastric cancers ( EOGC) and xenografted conventional gastric carcinomas.	CDC4,33,37,Gene_or_gene_product	FBXW7,40,45,Gene_or_gene_product	gastric cancer,49,63,Cancer	gastric carcinomas,186,204,Cancer	early - onset gastric cancers,215,244,Cancer	EOGC,247,251,Cancer	gastric carcinomas,282,300,Cancer	"[{""token"": ""CDC4"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""FBXW7"", ""start_span"": 40, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""gastric cancer"", ""start_span"": 49, ""end_span"": 63, ""type"": ""Cancer""}, {""token"": ""gastric carcinomas"", ""start_span"": 186, ""end_span"": 204, ""type"": ""Cancer""}, {""token"": ""early - onset gastric cancers"", ""start_span"": 215, ""end_span"": 244, ""type"": ""Cancer""}, {""token"": ""EOGC"", ""start_span"": 247, ""end_span"": 251, ""type"": ""Cancer""}, {""token"": ""gastric carcinomas"", ""start_span"": 282, ""end_span"": 300, ""type"": ""Cancer""}]"	valid
CONCLUSION: Loss of CDC4 / FBXW7 appears to play a role in both EOGC and conventional gastric carcinogenesis, and c - myc overexpression is likely to be an important oncogenic consequence of CDC4 / FBXW7 loss.	CDC4,20,24,Gene_or_gene_product	FBXW7,27,32,Gene_or_gene_product	EOGC,64,68,Cancer	gastric,86,93,Organ	c - myc,114,121,Gene_or_gene_product	CDC4,191,195,Gene_or_gene_product	FBXW7,198,203,Gene_or_gene_product	"[{""token"": ""CDC4"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""FBXW7"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""EOGC"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Cancer""}, {""token"": ""gastric"", ""start_span"": 86, ""end_span"": 93, ""type"": ""Organ""}, {""token"": ""c - myc"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDC4"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene_or_gene_product""}, {""token"": ""FBXW7"", ""start_span"": 198, ""end_span"": 203, ""type"": ""Gene_or_gene_product""}]"	valid
Our initial investigations show that the naturally occurring organoselenium compound selenomethionine ( SM) and the synthetic 1, 4 - phenylenebis ( methylene) selenocyanate ( p - XSC) can inhibit human prostate cancer cell viability; however, in contrast to SM, p - XSC is active at physiologically relevant doses.	selenomethionine,85,101,Chemical	SM,104,106,Chemical	p - XSC,175,182,Chemical	human,196,201,Organism	prostate cancer cell,202,222,Cell	SM,258,260,Chemical	p - XSC,262,269,Chemical	"[{""token"": ""selenomethionine"", ""start_span"": 85, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""SM"", ""start_span"": 104, ""end_span"": 106, ""type"": ""Chemical""}, {""token"": ""p - XSC"", ""start_span"": 175, ""end_span"": 182, ""type"": ""Chemical""}, {""token"": ""human"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Organism""}, {""token"": ""prostate cancer cell"", ""start_span"": 202, ""end_span"": 222, ""type"": ""Cell""}, {""token"": ""SM"", ""start_span"": 258, ""end_span"": 260, ""type"": ""Chemical""}, {""token"": ""p - XSC"", ""start_span"": 262, ""end_span"": 269, ""type"": ""Chemical""}]"	valid
Inhibition of Akt, however, does not fully attenuate p - XSC - mediated downregulation of AR activity, suggesting that inhibition of AR signaling by p - XSC does not occur solely through alterations in the phosphatidylinositol 3 - kinase / Akt survival pathway.	Akt,14,17,Gene_or_gene_product	p - XSC,53,60,Chemical	AR,90,92,Gene_or_gene_product	AR,133,135,Gene_or_gene_product	p - XSC,149,156,Chemical	phosphatidylinositol 3 - kinase,206,237,Gene_or_gene_product	Akt,240,243,Gene_or_gene_product	"[{""token"": ""Akt"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""p - XSC"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Chemical""}, {""token"": ""AR"", ""start_span"": 90, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""AR"", ""start_span"": 133, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""p - XSC"", ""start_span"": 149, ""end_span"": 156, ""type"": ""Chemical""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 206, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 240, ""end_span"": 243, ""type"": ""Gene_or_gene_product""}]"	valid
By interacting with Sp1, HMGA2 interferes with the recruitment of HDAC2 to the hTERT proximal promoter, enhancing localized histone H3 - K9 acetylation and thereby stimulating hTERT expression and telomerase activity.	Sp1,20,23,Gene_or_gene_product	HMGA2,25,30,Gene_or_gene_product	HDAC2,66,71,Gene_or_gene_product	hTERT,79,84,Gene_or_gene_product	histone H3,124,134,Gene_or_gene_product	hTERT,176,181,Gene_or_gene_product	telomerase,197,207,Gene_or_gene_product	"[{""token"": ""Sp1"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""HMGA2"", ""start_span"": 25, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""HDAC2"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""hTERT"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone H3"", ""start_span"": 124, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""hTERT"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""telomerase"", ""start_span"": 197, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}]"	valid
This study investigated the expression of TS and DPD in cervical lymph node metastases and its relationship with primary OSCC, as well as the interaction between these enzymes and Kangai 1 ( KAI1 / CD82) which is a metastasis suppressor protein.	TS,42,44,Gene_or_gene_product	DPD,49,52,Gene_or_gene_product	cervical lymph node,56,75,Multi	primary OSCC,113,125,Cancer	Kangai 1,180,188,Gene_or_gene_product	KAI1,191,195,Gene_or_gene_product	CD82,198,202,Gene_or_gene_product	"[{""token"": ""TS"", ""start_span"": 42, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPD"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""cervical lymph node"", ""start_span"": 56, ""end_span"": 75, ""type"": ""Multi""}, {""token"": ""primary OSCC"", ""start_span"": 113, ""end_span"": 125, ""type"": ""Cancer""}, {""token"": ""Kangai 1"", ""start_span"": 180, ""end_span"": 188, ""type"": ""Gene_or_gene_product""}, {""token"": ""KAI1"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD82"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"	valid
Therefore, our results indicate that emodin inhibits HER - 2 / neu tyrosine kinase activity and preferentially suppresses growth and induces differentiation of HER - 2 / neu - overexpressing cancer cells.	emodin,37,43,Chemical	HER - 2,53,60,Gene_or_gene_product	neu,63,66,Gene_or_gene_product	tyrosine,67,75,Amino_acid	HER - 2,160,167,Gene_or_gene_product	neu,170,173,Gene_or_gene_product	cancer cells,191,203,Cell	"[{""token"": ""emodin"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Chemical""}, {""token"": ""HER - 2"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""tyrosine"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Amino_acid""}, {""token"": ""HER - 2"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""neu"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}, {""token"": ""cancer cells"", ""start_span"": 191, ""end_span"": 203, ""type"": ""Cell""}]"	valid
This study was designed to evaluate the potential implication of stromelysin - 3 ( ST3), a newly identified member of the matrix - degrading metalloproteinase family, and of BM - 40 / SPARC, a glycoprotein associated with the extracellular matrix, during the progression of human colorectal cancers.	stromelysin - 3,65,80,Gene_or_gene_product	ST3,83,86,Gene_or_gene_product	BM - 40,174,181,Gene_or_gene_product	SPARC,184,189,Gene_or_gene_product	extracellular matrix,226,246,Cellular_component	human,274,279,Organism	colorectal cancers,280,298,Cancer	"[{""token"": ""stromelysin - 3"", ""start_span"": 65, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""ST3"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""BM - 40"", ""start_span"": 174, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""SPARC"", ""start_span"": 184, ""end_span"": 189, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular matrix"", ""start_span"": 226, ""end_span"": 246, ""type"": ""Cellular_component""}, {""token"": ""human"", ""start_span"": 274, ""end_span"": 279, ""type"": ""Organism""}, {""token"": ""colorectal cancers"", ""start_span"": 280, ""end_span"": 298, ""type"": ""Cancer""}]"	valid
We analyzed the relative abundance of ST3 and BM - 40 / SPARC transcripts by Northern blot, and their distribution by in situ hybridization, in normal mucosa, benign adenomas, and primary colorectal adenocarcinomas and their liver metastases.	ST3,38,41,Gene_or_gene_product	BM - 40,46,53,Gene_or_gene_product	SPARC,56,61,Gene_or_gene_product	mucosa,151,157,Multi	benign adenomas,159,174,Pathological_formation	colorectal adenocarcinomas,188,214,Cancer	liver,225,230,Organ	"[{""token"": ""ST3"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""BM - 40"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""SPARC"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""mucosa"", ""start_span"": 151, ""end_span"": 157, ""type"": ""Multi""}, {""token"": ""benign adenomas"", ""start_span"": 159, ""end_span"": 174, ""type"": ""Pathological_formation""}, {""token"": ""colorectal adenocarcinomas"", ""start_span"": 188, ""end_span"": 214, ""type"": ""Cancer""}, {""token"": ""liver"", ""start_span"": 225, ""end_span"": 230, ""type"": ""Organ""}]"	valid
No [ 13C] glucose utilization was detected in H4 spheroids, but uptake of alanine and accumulation of labeled lactate, glutamate and glutamine indicated oxidation via the tricarboxylic acid ( TCA) cycle.	H4 spheroids,46,58,Cell	alanine,74,81,Amino_acid	lactate,110,117,Chemical	glutamate,119,128,Amino_acid	glutamine,133,142,Amino_acid	tricarboxylic acid,171,189,Chemical	TCA,192,195,Chemical	"[{""token"": ""H4 spheroids"", ""start_span"": 46, ""end_span"": 58, ""type"": ""Cell""}, {""token"": ""alanine"", ""start_span"": 74, ""end_span"": 81, ""type"": ""Amino_acid""}, {""token"": ""lactate"", ""start_span"": 110, ""end_span"": 117, ""type"": ""Chemical""}, {""token"": ""glutamate"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Amino_acid""}, {""token"": ""glutamine"", ""start_span"": 133, ""end_span"": 142, ""type"": ""Amino_acid""}, {""token"": ""tricarboxylic acid"", ""start_span"": 171, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""TCA"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Chemical""}]"	valid
Human cytomegalovirus ( HCMV), like other DNA tumor viruses, induces morphological transformation of cells in vitro and stimulates host cell macromolecular synthesis in infected cells.	Human cytomegalovirus,0,21,Organism	HCMV,24,28,Organism	DNA,42,45,Cellular_component	tumor,46,51,Cancer	cells,101,106,Cell	cell,136,140,Cell	cells,178,183,Cell	"[{""token"": ""Human cytomegalovirus"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Organism""}, {""token"": ""HCMV"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Organism""}, {""token"": ""DNA"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Cellular_component""}, {""token"": ""tumor"", ""start_span"": 46, ""end_span"": 51, ""type"": ""Cancer""}, {""token"": ""cells"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 178, ""end_span"": 183, ""type"": ""Cell""}]"	valid
Vascular and neoplastic tissue from 14 colonic adenocarcinomas, 13 carcinoids, 6 renal - cell carcinomas and 7 malignant lymphomas were analyzed for somatostatin receptors by use of quantitative receptor autoradiography.	Vascular,0,8,Tissue	neoplastic tissue,13,30,Tissue	colonic adenocarcinomas,39,62,Cancer	carcinoids,67,77,Cancer	renal - cell carcinomas,81,104,Cancer	malignant lymphomas,111,130,Cancer	somatostatin receptors,149,171,Gene_or_gene_product	"[{""token"": ""Vascular"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Tissue""}, {""token"": ""neoplastic tissue"", ""start_span"": 13, ""end_span"": 30, ""type"": ""Tissue""}, {""token"": ""colonic adenocarcinomas"", ""start_span"": 39, ""end_span"": 62, ""type"": ""Cancer""}, {""token"": ""carcinoids"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Cancer""}, {""token"": ""renal - cell carcinomas"", ""start_span"": 81, ""end_span"": 104, ""type"": ""Cancer""}, {""token"": ""malignant lymphomas"", ""start_span"": 111, ""end_span"": 130, ""type"": ""Cancer""}, {""token"": ""somatostatin receptors"", ""start_span"": 149, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}]"	valid
The results suggest that somatostatin and somatostatin receptors may play a regulatory role for hemodynamic tumor - host interactions, possibly involving tumor stroma generation, tumor environment, angiogenesis and, particularly, vascular drainage of poorly differentiated neoplasms.	somatostatin,25,37,Gene_or_gene_product	somatostatin receptors,42,64,Gene_or_gene_product	tumor,108,113,Cancer	tumor stroma,154,166,Tissue	tumor,179,184,Cancer	vascular,230,238,Multi	neoplasms,273,282,Cancer	"[{""token"": ""somatostatin"", ""start_span"": 25, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""somatostatin receptors"", ""start_span"": 42, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 108, ""end_span"": 113, ""type"": ""Cancer""}, {""token"": ""tumor stroma"", ""start_span"": 154, ""end_span"": 166, ""type"": ""Tissue""}, {""token"": ""tumor"", ""start_span"": 179, ""end_span"": 184, ""type"": ""Cancer""}, {""token"": ""vascular"", ""start_span"": 230, ""end_span"": 238, ""type"": ""Multi""}, {""token"": ""neoplasms"", ""start_span"": 273, ""end_span"": 282, ""type"": ""Cancer""}]"	valid
