Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Taken together, our results suggest that the induction of de novo lipid synthesis by androgen requires the transcriptional up - regulation of HK2 and PFKFB2, and phosphorylation of PFKFB2 generated by the PI3K / Akt signalling pathway to supply the source for lipogenesis from glucose in prostate cancer cells.	lipid,66,71,Chemical	androgen,85,93,Chemical	HK2,142,145,Gene_or_gene_product	PFKFB2,150,156,Gene_or_gene_product	PFKFB2,181,187,Gene_or_gene_product	PI3K,205,209,Gene_or_gene_product	Akt,212,215,Gene_or_gene_product	glucose,277,284,Chemical	prostate cancer cells,288,309,Cell	"[{""token"": ""lipid"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Chemical""}, {""token"": ""androgen"", ""start_span"": 85, ""end_span"": 93, ""type"": ""Chemical""}, {""token"": ""HK2"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""PFKFB2"", ""start_span"": 150, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""PFKFB2"", ""start_span"": 181, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 212, ""end_span"": 215, ""type"": ""Gene_or_gene_product""}, {""token"": ""glucose"", ""start_span"": 277, ""end_span"": 284, ""type"": ""Chemical""}, {""token"": ""prostate cancer cells"", ""start_span"": 288, ""end_span"": 309, ""type"": ""Cell""}]"	valid
Thymidylate synthase ( TS) and dihydropyrimidine dehydrogenase ( DPD) are 5 - fluorouracil ( 5 - FU) metabolizing enzymes and are involved in the sensitivity of carcinoma patients to 5 - FU.	Thymidylate synthase,0,20,Gene_or_gene_product	TS,23,25,Gene_or_gene_product	dihydropyrimidine dehydrogenase,31,62,Gene_or_gene_product	DPD,65,68,Gene_or_gene_product	5 - fluorouracil,74,90,Chemical	5 - FU,93,99,Chemical	carcinoma,161,170,Cancer	patients,171,179,Organism	5 - FU,183,189,Chemical	"[{""token"": ""Thymidylate synthase"", ""start_span"": 0, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""TS"", ""start_span"": 23, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""dihydropyrimidine dehydrogenase"", ""start_span"": 31, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPD"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""5 - fluorouracil"", ""start_span"": 74, ""end_span"": 90, ""type"": ""Chemical""}, {""token"": ""5 - FU"", ""start_span"": 93, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""carcinoma"", ""start_span"": 161, ""end_span"": 170, ""type"": ""Cancer""}, {""token"": ""patients"", ""start_span"": 171, ""end_span"": 179, ""type"": ""Organism""}, {""token"": ""5 - FU"", ""start_span"": 183, ""end_span"": 189, ""type"": ""Chemical""}]"	valid
The different tumorigenic potential of SV40 in WAP - T and WAP - mutCK1delta / WAP - T tumors was also reflected by a significantly different expression of various genes known to be involved in tumor progression, specifically of those involved in wnt - signaling and DNA repair.	SV40,39,43,Organism	WAP - T,47,54,Gene_or_gene_product	WAP,59,62,Gene_or_gene_product	mutCK1delta,65,76,Gene_or_gene_product	WAP - T,79,86,Gene_or_gene_product	tumors,87,93,Cancer	tumor,194,199,Cancer	wnt,247,250,Gene_or_gene_product	DNA,267,270,Cellular_component	"[{""token"": ""SV40"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Organism""}, {""token"": ""WAP - T"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""mutCK1delta"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP - T"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumors"", ""start_span"": 87, ""end_span"": 93, ""type"": ""Cancer""}, {""token"": ""tumor"", ""start_span"": 194, ""end_span"": 199, ""type"": ""Cancer""}, {""token"": ""wnt"", ""start_span"": 247, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""DNA"", ""start_span"": 267, ""end_span"": 270, ""type"": ""Cellular_component""}]"	valid
From in vivo experiments using new methods such as the rabbit cornea, it is now becoming clear that the growth of a capillary involves an ordered sequence of events that includes lysis of the basement membrane of a parent venule, directional migration of capillary endothelial cells toward the angiogenic stimulus, lumen formation, development of branches, and anastomosis of the tip of one tube with another to form a loop.	rabbit,55,61,Organism	cornea,62,68,Multi	capillary,116,125,Tissue	basement membrane,192,209,Cellular_component	venule,222,228,Multi	capillary endothelial cells,255,282,Cell	lumen,315,320,Immaterial_anatomical_entity	branches,347,355,Tissue	tube,391,395,Tissue	"[{""token"": ""rabbit"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Organism""}, {""token"": ""cornea"", ""start_span"": 62, ""end_span"": 68, ""type"": ""Multi""}, {""token"": ""capillary"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Tissue""}, {""token"": ""basement membrane"", ""start_span"": 192, ""end_span"": 209, ""type"": ""Cellular_component""}, {""token"": ""venule"", ""start_span"": 222, ""end_span"": 228, ""type"": ""Multi""}, {""token"": ""capillary endothelial cells"", ""start_span"": 255, ""end_span"": 282, ""type"": ""Cell""}, {""token"": ""lumen"", ""start_span"": 315, ""end_span"": 320, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""branches"", ""start_span"": 347, ""end_span"": 355, ""type"": ""Tissue""}, {""token"": ""tube"", ""start_span"": 391, ""end_span"": 395, ""type"": ""Tissue""}]"	valid
H4IIEC3 ( H4), a differentiated rat hepatoma line and H5, its dedifferentiated subclone, were investigated as proliferating spheroids and as implanted subcutaneous tumors in juvenile rats.	H4IIEC3,0,7,Cell	H4,10,12,Cell	rat,32,35,Organism	hepatoma line,36,49,Cell	H5,54,56,Cell	subclone,79,87,Cell	spheroids,124,133,Cell	subcutaneous tumors,151,170,Cancer	juvenile rats,174,187,Organism	"[{""token"": ""H4IIEC3"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Cell""}, {""token"": ""H4"", ""start_span"": 10, ""end_span"": 12, ""type"": ""Cell""}, {""token"": ""rat"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Organism""}, {""token"": ""hepatoma line"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Cell""}, {""token"": ""H5"", ""start_span"": 54, ""end_span"": 56, ""type"": ""Cell""}, {""token"": ""subclone"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Cell""}, {""token"": ""spheroids"", ""start_span"": 124, ""end_span"": 133, ""type"": ""Cell""}, {""token"": ""subcutaneous tumors"", ""start_span"": 151, ""end_span"": 170, ""type"": ""Cancer""}, {""token"": ""juvenile rats"", ""start_span"": 174, ""end_span"": 187, ""type"": ""Organism""}]"	valid
Two of the mutations included a G to C substitution at codon 12, and a G to A substitution at codon 18, resulting in a glycine to arginine, and an alanine to threonine change at these amino acids, respectively.	G,32,33,Chemical	C,37,38,Chemical	G,71,72,Chemical	A,76,77,Chemical	glycine,119,126,Amino_acid	arginine,130,138,Amino_acid	alanine,147,154,Amino_acid	threonine,158,167,Amino_acid	amino acids,184,195,Amino_acid	"[{""token"": ""G"", ""start_span"": 32, ""end_span"": 33, ""type"": ""Chemical""}, {""token"": ""C"", ""start_span"": 37, ""end_span"": 38, ""type"": ""Chemical""}, {""token"": ""G"", ""start_span"": 71, ""end_span"": 72, ""type"": ""Chemical""}, {""token"": ""A"", ""start_span"": 76, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""glycine"", ""start_span"": 119, ""end_span"": 126, ""type"": ""Amino_acid""}, {""token"": ""arginine"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Amino_acid""}, {""token"": ""alanine"", ""start_span"": 147, ""end_span"": 154, ""type"": ""Amino_acid""}, {""token"": ""threonine"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Amino_acid""}, {""token"": ""amino acids"", ""start_span"": 184, ""end_span"": 195, ""type"": ""Amino_acid""}]"	valid
Levels of uPA, urokinase - plasminogen activator receptor ( uPAR) and plasminogen activator inhibitor - 1 ( PAI - 1) were measured semiquantitatively in paraffin sections of tumours from 147 patients with NSCLC.	uPA,10,13,Gene_or_gene_product	urokinase - plasminogen activator receptor,15,57,Gene_or_gene_product	uPAR,60,64,Gene_or_gene_product	plasminogen activator inhibitor - 1,70,105,Gene_or_gene_product	PAI - 1,108,115,Gene_or_gene_product	sections,162,170,Cancer	tumours,174,181,Cancer	patients,191,199,Organism	NSCLC,205,210,Cancer	"[{""token"": ""uPA"", ""start_span"": 10, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""urokinase - plasminogen activator receptor"", ""start_span"": 15, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPAR"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""plasminogen activator inhibitor - 1"", ""start_span"": 70, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""PAI - 1"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""sections"", ""start_span"": 162, ""end_span"": 170, ""type"": ""Cancer""}, {""token"": ""tumours"", ""start_span"": 174, ""end_span"": 181, ""type"": ""Cancer""}, {""token"": ""patients"", ""start_span"": 191, ""end_span"": 199, ""type"": ""Organism""}, {""token"": ""NSCLC"", ""start_span"": 205, ""end_span"": 210, ""type"": ""Cancer""}]"	valid
Highly specialized cells, the thyrocytes, express a thyroid - specific set of genes for thyroglobulin ( Tg), thyroperoxidase, and the transcription factors TTF - 1, TTF - 2, and Pax - 8.	cells,19,24,Cell	thyrocytes,30,40,Cell	thyroid,52,59,Organ	thyroglobulin,88,101,Gene_or_gene_product	Tg,104,106,Gene_or_gene_product	thyroperoxidase,109,124,Gene_or_gene_product	TTF - 1,156,163,Gene_or_gene_product	TTF - 2,165,172,Gene_or_gene_product	Pax - 8,178,185,Gene_or_gene_product	"[{""token"": ""cells"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Cell""}, {""token"": ""thyrocytes"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Cell""}, {""token"": ""thyroid"", ""start_span"": 52, ""end_span"": 59, ""type"": ""Organ""}, {""token"": ""thyroglobulin"", ""start_span"": 88, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tg"", ""start_span"": 104, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""thyroperoxidase"", ""start_span"": 109, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""TTF - 1"", ""start_span"": 156, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""TTF - 2"", ""start_span"": 165, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pax - 8"", ""start_span"": 178, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}]"	test
Constitutively active RhoA ( FRTL - 5 - RhoA QL cells) exhibited a fibroblast - like phenotype with organized actin fibers, whereas cells expressing the RhoA negative dominant phenotype ( FRTL - 5 - RhoA N19 cells) present a rounded morphology and lose normal cytoskeletal architecture.	RhoA,22,26,Gene_or_gene_product	RhoA,40,44,Gene_or_gene_product	fibroblast,67,77,Cell	actin,110,115,Gene_or_gene_product	fibers,116,122,Cellular_component	cells,132,137,Cell	RhoA,153,157,Gene_or_gene_product	FRTL - 5 - RhoA N19 cells,188,213,Cell	cytoskeletal,260,272,Cellular_component	"[{""token"": ""RhoA"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""fibroblast"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""actin"", ""start_span"": 110, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""fibers"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Cellular_component""}, {""token"": ""cells"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Cell""}, {""token"": ""RhoA"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}, {""token"": ""FRTL - 5 - RhoA N19 cells"", ""start_span"": 188, ""end_span"": 213, ""type"": ""Cell""}, {""token"": ""cytoskeletal"", ""start_span"": 260, ""end_span"": 272, ""type"": ""Cellular_component""}]"	test
Complexes containing VEGF165, NRP1, and KDR were also formed in an intercellular fashion by co - culture of EC expressing KDR only, with cells expressing NRP1 only, for example, breast carcinoma cells.	VEGF165,21,28,Gene_or_gene_product	NRP1,30,34,Gene_or_gene_product	KDR,40,43,Gene_or_gene_product	intercellular,67,80,Immaterial_anatomical_entity	EC,108,110,Cell	KDR,122,125,Gene_or_gene_product	cells,137,142,Cell	NRP1,154,158,Gene_or_gene_product	breast carcinoma cells,178,200,Cell	"[{""token"": ""VEGF165"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""NRP1"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""intercellular"", ""start_span"": 67, ""end_span"": 80, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""EC"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Cell""}, {""token"": ""KDR"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 137, ""end_span"": 142, ""type"": ""Cell""}, {""token"": ""NRP1"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""breast carcinoma cells"", ""start_span"": 178, ""end_span"": 200, ""type"": ""Cell""}]"	test
The expression of JUN, ERBB2, MYC, cyclin D, PCNA, bFGF, VEGF and Hsp70 proteins revealed a positive correlation to lymph node involvement.	JUN,18,21,Gene_or_gene_product	ERBB2,23,28,Gene_or_gene_product	MYC,30,33,Gene_or_gene_product	cyclin D,35,43,Gene_or_gene_product	PCNA,45,49,Gene_or_gene_product	bFGF,51,55,Gene_or_gene_product	VEGF,57,61,Gene_or_gene_product	Hsp70,66,71,Gene_or_gene_product	lymph node,116,126,Multi	"[{""token"": ""JUN"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERBB2"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""MYC"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D"", ""start_span"": 35, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""PCNA"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""bFGF"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsp70"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymph node"", ""start_span"": 116, ""end_span"": 126, ""type"": ""Multi""}]"	test
Administration of 317615 x 2HCI orally twice daily to nude mice bearing subcutaneous MX - 1 tumors or SKOV - 3 tumors resulted in a decreased number of intratumoral vessels as determined by CD31 and CD105 staining with decreases of 35% and 43% in MX - 1 tumors and 60% and 75% in SKOV - 3 tumors, respectively.	317615 x 2HCI,18,31,Chemical	nude mice,54,63,Organism	MX - 1 tumors,85,98,Cancer	SKOV - 3 tumors,102,117,Cancer	intratumoral vessels,152,172,Multi	CD31,190,194,Gene_or_gene_product	CD105,199,204,Gene_or_gene_product	MX - 1 tumors,247,260,Cancer	SKOV - 3 tumors,280,295,Cancer	"[{""token"": ""317615 x 2HCI"", ""start_span"": 18, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""nude mice"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Organism""}, {""token"": ""MX - 1 tumors"", ""start_span"": 85, ""end_span"": 98, ""type"": ""Cancer""}, {""token"": ""SKOV - 3 tumors"", ""start_span"": 102, ""end_span"": 117, ""type"": ""Cancer""}, {""token"": ""intratumoral vessels"", ""start_span"": 152, ""end_span"": 172, ""type"": ""Multi""}, {""token"": ""CD31"", ""start_span"": 190, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD105"", ""start_span"": 199, ""end_span"": 204, ""type"": ""Gene_or_gene_product""}, {""token"": ""MX - 1 tumors"", ""start_span"": 247, ""end_span"": 260, ""type"": ""Cancer""}, {""token"": ""SKOV - 3 tumors"", ""start_span"": 280, ""end_span"": 295, ""type"": ""Cancer""}]"	test
HGF were stimulated with lipopolysaccharide ( LPS), vesicle ( Ve) and outer membrane protein ( OMP) from Actinobacillus actinomycetemcomitans and Porphyromonas gingivalis.	HGF,0,3,Cell	lipopolysaccharide,25,43,Chemical	LPS,46,49,Chemical	vesicle,52,59,Gene_or_gene_product	Ve,62,64,Gene_or_gene_product	outer membrane protein,70,92,Gene_or_gene_product	OMP,95,98,Gene_or_gene_product	Actinobacillus actinomycetemcomitans,105,141,Organism	Porphyromonas gingivalis,146,170,Organism	"[{""token"": ""HGF"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Cell""}, {""token"": ""lipopolysaccharide"", ""start_span"": 25, ""end_span"": 43, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Chemical""}, {""token"": ""vesicle"", ""start_span"": 52, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ve"", ""start_span"": 62, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""outer membrane protein"", ""start_span"": 70, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""OMP"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""Actinobacillus actinomycetemcomitans"", ""start_span"": 105, ""end_span"": 141, ""type"": ""Organism""}, {""token"": ""Porphyromonas gingivalis"", ""start_span"": 146, ""end_span"": 170, ""type"": ""Organism""}]"	test
Inhibition of the endothelial cell autocrine angiotensin system, with either the angiotensin - converting enzyme inhibitor lisinopril or the angiotensin II receptor antagonist sar1, ile8 - angiotensin II, leads to increased endothelial cell migration and urokinase - like plasminogen activator ( u - PA) activity ( Bell, L., and J. A. Madri. 1990. Am. J. Pathol. 137: 7 - 12).	endothelial cell,18,34,Cell	angiotensin,45,56,Gene_or_gene_product	angiotensin - converting enzyme,81,112,Gene_or_gene_product	lisinopril,123,133,Chemical	angiotensin II receptor,141,164,Gene_or_gene_product	sar1,176,180,Gene_or_gene_product	endothelial cell,224,240,Cell	urokinase - like plasminogen activator,255,293,Gene_or_gene_product	u - PA,296,302,Gene_or_gene_product	"[{""token"": ""endothelial cell"", ""start_span"": 18, ""end_span"": 34, ""type"": ""Cell""}, {""token"": ""angiotensin"", ""start_span"": 45, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensin - converting enzyme"", ""start_span"": 81, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""lisinopril"", ""start_span"": 123, ""end_span"": 133, ""type"": ""Chemical""}, {""token"": ""angiotensin II receptor"", ""start_span"": 141, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""sar1"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}, {""token"": ""endothelial cell"", ""start_span"": 224, ""end_span"": 240, ""type"": ""Cell""}, {""token"": ""urokinase - like plasminogen activator"", ""start_span"": 255, ""end_span"": 293, ""type"": ""Gene_or_gene_product""}, {""token"": ""u - PA"", ""start_span"": 296, ""end_span"": 302, ""type"": ""Gene_or_gene_product""}]"	test
In this study we demonstrate that exposure of primary cultures of cardiac and vascular cells to hypoxia or AdCA5, an adenovirus encoding a constitutively active form of HIF - 1alpha, modulates the expression of genes encoding the angiogenic factors angiopoietin - 1 ( ANGPT1), ANGPT2, placental growth factor, and platelet - derived growth factor - B.	cardiac,66,73,Cell	vascular cells,78,92,Cell	AdCA5,107,112,Organism	HIF - 1alpha,169,181,Gene_or_gene_product	angiopoietin - 1,249,265,Gene_or_gene_product	ANGPT1,268,274,Gene_or_gene_product	ANGPT2,277,283,Gene_or_gene_product	placental growth factor,285,308,Gene_or_gene_product	platelet - derived growth factor - B,314,350,Gene_or_gene_product	"[{""token"": ""cardiac"", ""start_span"": 66, ""end_span"": 73, ""type"": ""Cell""}, {""token"": ""vascular cells"", ""start_span"": 78, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""AdCA5"", ""start_span"": 107, ""end_span"": 112, ""type"": ""Organism""}, {""token"": ""HIF - 1alpha"", ""start_span"": 169, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiopoietin - 1"", ""start_span"": 249, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}, {""token"": ""ANGPT1"", ""start_span"": 268, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}, {""token"": ""ANGPT2"", ""start_span"": 277, ""end_span"": 283, ""type"": ""Gene_or_gene_product""}, {""token"": ""placental growth factor"", ""start_span"": 285, ""end_span"": 308, ""type"": ""Gene_or_gene_product""}, {""token"": ""platelet - derived growth factor - B"", ""start_span"": 314, ""end_span"": 350, ""type"": ""Gene_or_gene_product""}]"	test
Colon cancer overexpresses insulin - like growth factor 1 ( IGF1) and insulin - like growth factor 1 receptor ( IGF1 - R), as compared with normal or adenomatous mucosa, and it has been postulated that colorectal cancer cells depend on the IGF1 / IGF1 - R pathway for their growth and progression.	Colon cancer,0,12,Cancer	insulin - like growth factor 1,27,57,Gene_or_gene_product	IGF1,60,64,Gene_or_gene_product	insulin - like growth factor 1 receptor,70,109,Gene_or_gene_product	IGF1 - R,112,120,Gene_or_gene_product	adenomatous mucosa,150,168,Multi	colorectal cancer cells,202,225,Cell	IGF1,240,244,Gene_or_gene_product	IGF1 - R,247,255,Gene_or_gene_product	"[{""token"": ""Colon cancer"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Cancer""}, {""token"": ""insulin - like growth factor 1"", ""start_span"": 27, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin - like growth factor 1 receptor"", ""start_span"": 70, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1 - R"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""adenomatous mucosa"", ""start_span"": 150, ""end_span"": 168, ""type"": ""Multi""}, {""token"": ""colorectal cancer cells"", ""start_span"": 202, ""end_span"": 225, ""type"": ""Cell""}, {""token"": ""IGF1"", ""start_span"": 240, ""end_span"": 244, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF1 - R"", ""start_span"": 247, ""end_span"": 255, ""type"": ""Gene_or_gene_product""}]"	test
Topotecan - and gimatecan induced moderate up - regulation of TRAIL - R1 and - R2 which resulted in a different cell response to the combination in androgen - independent cells ( DU - 145 and PC - 3).	Topotecan,0,9,Chemical	gimatecan,16,25,Chemical	TRAIL - R1,62,72,Gene_or_gene_product	- R2,77,81,Gene_or_gene_product	cell,112,116,Cell	androgen,148,156,Chemical	cells,171,176,Cell	DU - 145,179,187,Cell	PC - 3,192,198,Cell	"[{""token"": ""Topotecan"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""gimatecan"", ""start_span"": 16, ""end_span"": 25, ""type"": ""Chemical""}, {""token"": ""TRAIL - R1"", ""start_span"": 62, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""- R2"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Cell""}, {""token"": ""androgen"", ""start_span"": 148, ""end_span"": 156, ""type"": ""Chemical""}, {""token"": ""cells"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Cell""}, {""token"": ""DU - 145"", ""start_span"": 179, ""end_span"": 187, ""type"": ""Cell""}, {""token"": ""PC - 3"", ""start_span"": 192, ""end_span"": 198, ""type"": ""Cell""}]"	test
G ( i) protein, phosphatidylinositol - 3 kinase ( PI3K), p38 mitogen - activated protein kinase ( MAPK), cytosolic phospholipase A ( 2) and urokinase type plasminogen activator ( uPA) are required for LPA - induced cells invasion.	phosphatidylinositol - 3 kinase,16,47,Gene_or_gene_product	PI3K,50,54,Gene_or_gene_product	p38 mitogen - activated protein kinase,57,95,Gene_or_gene_product	MAPK,98,102,Gene_or_gene_product	cytosolic,105,114,Organism_substance	urokinase type plasminogen activator,140,176,Gene_or_gene_product	uPA,179,182,Gene_or_gene_product	LPA,201,204,Chemical	cells,215,220,Cell	"[{""token"": ""phosphatidylinositol - 3 kinase"", ""start_span"": 16, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38 mitogen - activated protein kinase"", ""start_span"": 57, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytosolic"", ""start_span"": 105, ""end_span"": 114, ""type"": ""Organism_substance""}, {""token"": ""urokinase type plasminogen activator"", ""start_span"": 140, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""LPA"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Chemical""}, {""token"": ""cells"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Cell""}]"	test
One such agent, 3 - bromopyruvate ( 3 - BrPA), a lactic acid analog, has been shown to inhibit both glycolytic and mitochondrial ATP production in rapidly growing cancers ( Ko et al., Cancer Letts., 173, 83 - 91, 2001), leave normal cells alone, and eradicate advanced cancers ( 19 of 19) in a rodent model ( Ko et al., Biochem. Biophys. Res. Commun., 324, 269 - 275, 2004).	3 - bromopyruvate,16,33,Chemical	3 - BrPA,36,44,Chemical	lactic acid analog,49,67,Chemical	mitochondrial,115,128,Cellular_component	ATP,129,132,Chemical	cancers,163,170,Cancer	cells,233,238,Cell	cancers,269,276,Cancer	rodent,294,300,Organism	"[{""token"": ""3 - bromopyruvate"", ""start_span"": 16, ""end_span"": 33, ""type"": ""Chemical""}, {""token"": ""3 - BrPA"", ""start_span"": 36, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""lactic acid analog"", ""start_span"": 49, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 115, ""end_span"": 128, ""type"": ""Cellular_component""}, {""token"": ""ATP"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Chemical""}, {""token"": ""cancers"", ""start_span"": 163, ""end_span"": 170, ""type"": ""Cancer""}, {""token"": ""cells"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Cell""}, {""token"": ""cancers"", ""start_span"": 269, ""end_span"": 276, ""type"": ""Cancer""}, {""token"": ""rodent"", ""start_span"": 294, ""end_span"": 300, ""type"": ""Organism""}]"	test
