In humans, increased TTYH2 expression is associated with cancer progression, whereas fly Tweety is associated with developmental processes.	"TTYH2	21	26	Protein"	"Tweety	89	95	Protein"	"[{""token"": ""TTYH2"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""Tweety"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Protein""}]"
In addition to N - glycosylation, ubiquitination mediated by the HECT type E3 ubiquitin ligase Nedd4 - 2 is a post - translation modification important in regulating membrane proteins.	"ubiquitin	34	43	Protein"	"Nedd4 - 2	95	104	Protein"	"[{""token"": ""ubiquitin"", ""start_span"": 34, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""Nedd4 - 2"", ""start_span"": 95, ""end_span"": 104, ""type"": ""Protein""}]"
We have also shown that Nedd4 - 2 - mediated ubiquitination of TTYH2 is a critical regulator of cell surface and total cellular levels of this protein.	"Nedd4 - 2	24	33	Protein"	"TTYH2	63	68	Protein"	"[{""token"": ""Nedd4 - 2"", ""start_span"": 24, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""TTYH2"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Protein""}]"
Like most plant viruses, geminiviruses are targeted by RNA silencing and encode suppressor proteins such as AL2 and L2 to counter this defense.	"AL2	108	111	Protein"	"L2	116	118	Protein"	"[{""token"": ""AL2"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""L2"", ""start_span"": 116, ""end_span"": 118, ""type"": ""Protein""}]"
These related proteins can suppress silencing by multiple mechanisms, one of which involves interacting with and inhibiting adenosine kinase ( ADK), a cellular enzyme associated with the methyl cycle that generates S - adenosyl - methionine, an essential methyltransferase cofactor.	"adenosine kinase	124	140	Protein"	"ADK	143	146	Protein"	"[{""token"": ""adenosine kinase"", ""start_span"": 124, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""ADK"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Protein""}]"
Finally, we demonstrate that Beet curly top virus L2 - mutant DNA present in tissues that have recovered from infection is hypermethylated and that host recovery requires AGO4, a component of the RNA - directed methylation pathway.	"L2	50	52	Protein"	"AGO4	171	175	Protein"	"[{""token"": ""L2"", ""start_span"": 50, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""AGO4"", ""start_span"": 171, ""end_span"": 175, ""type"": ""Protein""}]"
These data support the hypothesis that CaMK II activation by exercise increases GLUT4 expression via increased accessibility of MEF2A to its cis - element on the gene.	"GLUT4	80	85	Protein"	"MEF2A	128	133	Protein"	"[{""token"": ""GLUT4"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""MEF2A"", ""start_span"": 128, ""end_span"": 133, ""type"": ""Protein""}]"
Here we report the identification of HLTF as a second RAD5 homologue in human cells.	"HLTF	37	41	Protein"	"RAD5	54	58	Protein"	"[{""token"": ""HLTF"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""RAD5"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Protein""}]"
Mutating the highly conserved N terminus increases substrate ubiquitination and the number of substrate lysines targeted, allows ubiquitination of APC substrates lacking their destruction boxes, increases resistance to the APC inhibitors Emi1 and BubR1 in vitro, and bypasses the spindle checkpoint in vivo.	"Emi1	238	242	Protein"	"BubR1	247	252	Protein"	"[{""token"": ""Emi1"", ""start_span"": 238, ""end_span"": 242, ""type"": ""Protein""}, {""token"": ""BubR1"", ""start_span"": 247, ""end_span"": 252, ""type"": ""Protein""}]"
Fusion of the UbcH10 N terminus to UbcH5 restricts ubiquitination activity but does not direct specific interactions with the APC.	"UbcH10	14	20	Protein"	"UbcH5	35	40	Protein"	"[{""token"": ""UbcH10"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""UbcH5"", ""start_span"": 35, ""end_span"": 40, ""type"": ""Protein""}]"
Indeed, RCS1 is efficiently ubiquitinated by APC / C in vitro and degraded during mitotic exit in a Cdh1 - dependent manner in vivo.	"RCS1	8	12	Protein"	"Cdh1	100	104	Protein"	"[{""token"": ""RCS1"", ""start_span"": 8, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""Cdh1"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Protein""}]"
Biochemically, mitotic RCS1 associates with the NuRD chromatin - remodeling complex, and this RCS1 complex is likely involved in regulating gene expression or chromatin structure, which in turn may control anaphase onset.	"RCS1	23	27	Protein"	"RCS1	94	98	Protein"	"[{""token"": ""RCS1"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""RCS1"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Protein""}]"
Two genomic clones, Nat1 and Nat2, were isolated from a C57BL / 6J ( B6) mouse ( rapid acetylator) genomic library.	"Nat1	20	24	Protein"	"Nat2	29	33	Protein"	"[{""token"": ""Nat1"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""Nat2"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}]"
The Nat1 and Nat2 genes both have intronless coding regions of 870 nucleotides and display greater than 47% deduced amino acid similarity with human, rabbit, and chicken N - acetyltransferases.	"Nat1	4	8	Protein"	"Nat2	13	17	Protein"	"[{""token"": ""Nat1"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""Nat2"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}]"
MDM2 mediates UT - A1 ubiquitination both in vivo and in vitro.	"MDM2	0	4	Protein"	"UT - A1	14	21	Protein"	"[{""token"": ""MDM2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""UT - A1"", ""start_span"": 14, ""end_span"": 21, ""type"": ""Protein""}]"
Overexpression of MDM2 promotes UT - A1 degradation.	"MDM2	18	22	Protein"	"UT - A1	32	39	Protein"	"[{""token"": ""MDM2"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""UT - A1"", ""start_span"": 32, ""end_span"": 39, ""type"": ""Protein""}]"
The ubiquitin - proteasome degradation pathway provides an important novel mechanism for UT - A1 regulation.	"ubiquitin	4	13	Protein"	"UT - A1	89	96	Protein"	"[{""token"": ""ubiquitin"", ""start_span"": 4, ""end_span"": 13, ""type"": ""Protein""}, {""token"": ""UT - A1"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Protein""}]"
Treatment of cells with DRAQ5, which results in temporary opening of the chromatin structure, causes a dramatic immobilization of poleta but not poliota.	"poleta	130	136	Protein"	"poliota	145	152	Protein"	"[{""token"": ""poleta"", ""start_span"": 130, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""poliota"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Protein""}]"
In the current study, transfected C6 glioma cells or primary cortical cultures were used to show that PKC activation results in incorporation of ubiquitin into GLT - 1 immunoprecipitates.	"ubiquitin	145	154	Protein"	"GLT - 1	160	167	Protein"	"[{""token"": ""ubiquitin"", ""start_span"": 145, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""GLT - 1"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Protein""}]"
These cellular responses to pO2 are largely controlled by enzymes that belong to the Fe ( II) alpha - ketoglutarate ( alphaKG) dependent dioxygenase superfamily, including the human enzyme called the factor inhibiting HIF ( FIH - 1), which couples O2 - activation to the hydroxylation of the hypoxia inducible factor alpha ( HIFalpha).	"factor inhibiting HIF	200	221	Protein"	"FIH - 1	224	231	Protein"	"[{""token"": ""factor inhibiting HIF"", ""start_span"": 200, ""end_span"": 221, ""type"": ""Protein""}, {""token"": ""FIH - 1"", ""start_span"": 224, ""end_span"": 231, ""type"": ""Protein""}]"
Identification of ephrin - B2 and ephrin - B3 as cellular receptors for these viruses has enabled the development of immunotherapeutic reagents which prevent virus attachment and subsequent fusion.	"ephrin - B2	18	29	Protein"	"ephrin - B3	34	45	Protein"	"[{""token"": ""ephrin - B2"", ""start_span"": 18, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""ephrin - B3"", ""start_span"": 34, ""end_span"": 45, ""type"": ""Protein""}]"
Synergistic induction of nuclear factor - kappaB by transforming growth factor - beta and tumour necrosis factor - alpha is mediated by protein kinase A - dependent RelA acetylation.	"tumour necrosis factor - alpha	90	120	Protein"	"RelA	165	169	Protein"	"[{""token"": ""tumour necrosis factor - alpha"", ""start_span"": 90, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""RelA"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Protein""}]"
Human alpha one proteinase inhibitor ( alpha1 - PI) was cloned and expressed in Aspergillus niger, filamentious fungus that can grow in defined media and can perform glycosylation.	"alpha one proteinase inhibitor	6	36	Protein"	"alpha1 - PI	39	50	Protein"	"[{""token"": ""alpha one proteinase inhibitor"", ""start_span"": 6, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""alpha1 - PI"", ""start_span"": 39, ""end_span"": 50, ""type"": ""Protein""}]"
BACKGROUND: Transcriptional regulation of the putative tumor suppressor gene X - linked inhibitor of apoptosis protein - associated factor 1 ( XAF1) by promoter methylation has been related to tumor progression in gastric and bladder cancer.	"X - linked inhibitor of apoptosis protein - associated factor 1	77	140	Protein"	"XAF1	143	147	Protein"	"[{""token"": ""X - linked inhibitor of apoptosis protein - associated factor 1"", ""start_span"": 77, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""XAF1"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Protein""}]"
Prolyl hydroxylase domain proteins ( PHD isozymes 1 - 3) regulate levels of the alpha - subunit of the hypoxia inducible factor ( HIF) through proline hydroxylation, earmarking HIFalpha for proteosome - mediated degradation.	"PHD isozymes 1	37	51	Protein"	"3	54	55	Protein"	"[{""token"": ""PHD isozymes 1"", ""start_span"": 37, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 54, ""end_span"": 55, ""type"": ""Protein""}]"
Histone H2B monoubiquitination in the chromatin of FLOWERING LOCUS C regulates flowering time in Arabidopsis.	"Histone H2B	0	11	Protein"	"FLOWERING LOCUS C	51	68	Protein"	"[{""token"": ""Histone H2B"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""FLOWERING LOCUS C"", ""start_span"": 51, ""end_span"": 68, ""type"": ""Protein""}]"
Here, we examine the Arabidopsis thaliana homologs of the yeast E2 and E3 enzymes responsible for H2B monoubiquitination ( H2Bub1).	"H2B	98	101	Protein"	"H2Bub1	123	129	Protein"	"[{""token"": ""H2B"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""H2Bub1"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Protein""}]"
We showed, furthermore, that both full - length RBBP6 and the isolated RING finger domain were able to ubiquitinate YB - 1, resulting in its degradation in the proteosome.	"RBBP6	48	53	Protein"	"YB - 1	116	122	Protein"	"[{""token"": ""RBBP6"", ""start_span"": 48, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""YB - 1"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Protein""}]"
As a result, RBBP6 was able to suppress the levels of YB - 1 in vivo and to reduce its transactivational ability.	"RBBP6	13	18	Protein"	"YB - 1	54	60	Protein"	"[{""token"": ""RBBP6"", ""start_span"": 13, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""YB - 1"", ""start_span"": 54, ""end_span"": 60, ""type"": ""Protein""}]"
Its interaction with the huntingtin fragment and its role in aggresome formation required the huntingtin N - terminal N17 domain, adjacent to the polyQ domain.	"huntingtin	25	35	Protein"	"huntingtin	94	104	Protein"	"[{""token"": ""huntingtin"", ""start_span"": 25, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""huntingtin"", ""start_span"": 94, ""end_span"": 104, ""type"": ""Protein""}]"
Proteomics - based identification of novel factor inhibiting hypoxia - inducible factor ( FIH) substrates indicates widespread asparaginyl hydroxylation of ankyrin repeat domain - containing proteins.	"factor inhibiting hypoxia - inducible factor	43	87	Protein"	"FIH	90	93	Protein"	"[{""token"": ""factor inhibiting hypoxia - inducible factor"", ""start_span"": 43, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""FIH"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Protein""}]"
Overall the work has defined 13 new FIH - dependent hydroxylation sites with a degenerate consensus corresponding to that of the ankyrin repeat and a range of ARD - containing proteins as actual and potential substrates for FIH.	"FIH	36	39	Protein"	"FIH	224	227	Protein"	"[{""token"": ""FIH"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""FIH"", ""start_span"": 224, ""end_span"": 227, ""type"": ""Protein""}]"
Several ARD - containing proteins were multiply hydroxylated, and detailed studies of one, Tankyrase - 2, revealed eight sites that were differentially sensitive to FIH - catalyzed hydroxylation.	"Tankyrase - 2	91	104	Protein"	"FIH	165	168	Protein"	"[{""token"": ""Tankyrase - 2"", ""start_span"": 91, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""FIH"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Protein""}]"
Galphaq reduces cAMP production by decreasing Galphas protein abundance.	"Galphaq	0	7	Protein"	"Galphas	46	53	Protein"	"[{""token"": ""Galphaq"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""Galphas"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Protein""}]"
The heterotrimeric guanine nucleotide - binding protein Galphaq transduces signals from heptahelical transmembrane receptors ( e. g., alpha ( 1) - adrenergic, endothelin 1A, and angiotensin II) to stimulate generation of inositol - 1, 4, 5 - trisphosphate and diacylglycerol.	"Galphaq	56	63	Protein"	"angiotensin II	178	192	Protein"	"[{""token"": ""Galphaq"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""angiotensin II"", ""start_span"": 178, ""end_span"": 192, ""type"": ""Protein""}]"
Akt knockdown inhibits Galphaq - induced reduction of Galphas protein.	"Galphaq	23	30	Protein"	"Galphas	54	61	Protein"	"[{""token"": ""Galphaq"", ""start_span"": 23, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""Galphas"", ""start_span"": 54, ""end_span"": 61, ""type"": ""Protein""}]"
Therefore, increased expression of Galphaq decreases cAMP production through Akt - mediated Galphas protein ubiquitination and proteasomal degradation.	"Galphaq	35	42	Protein"	"Galphas	92	99	Protein"	"[{""token"": ""Galphaq"", ""start_span"": 35, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""Galphas"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Protein""}]"
The procedure can also be employed to stain peripheral blood samples in order to assess mean histone acetylation levels in patients treated with histone deacetylase inhibitors.	"histone	93	100	Protein"	"histone	145	152	Protein"	"[{""token"": ""histone"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Protein""}]"
gp160 of HIV - I synthesized by persistently infected Molt - 3 cells is terminally glycosylated: evidence that cleavage of gp160 occurs subsequent to oligosaccharide processing.	"gp160	0	5	Protein"	"gp160	123	128	Protein"	"[{""token"": ""gp160"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""gp160"", ""start_span"": 123, ""end_span"": 128, ""type"": ""Protein""}]"
The carbohydrate analysis of gp160 and gp120 and the behavior of the glycoproteins and glycopeptides derived from them on immobilized lectins demonstrate that both of these glycoproteins contain complex - and high - mannose - type Asn - linked oligosaccharides.	"gp160	29	34	Protein"	"gp120	39	44	Protein"	"[{""token"": ""gp160"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""gp120"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Protein""}]"
Pulse - chase analysis of the conversion of [ 35S] cysteine - labeled gp160 showed that in Molt - 3 cells it takes about 2 h for gp120 to arise with a half - time of conversion of about 5 h.	"gp160	70	75	Protein"	"gp120	129	134	Protein"	"[{""token"": ""gp160"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""gp120"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Protein""}]"
The object of this study was to define minimized biotin - binding fragments, or ' prorecognition sites ', of either the egg - white glycoprotein avidin or its bacterial analogue streptavidin.	"avidin	145	151	Protein"	"streptavidin	178	190	Protein"	"[{""token"": ""avidin"", ""start_span"": 145, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""streptavidin"", ""start_span"": 178, ""end_span"": 190, ""type"": ""Protein""}]"
The capacity to assign biotin - binding activity to the tyrosine - containing domain of avidin underscores its primary chemical contribution to the binding of biotin by avidin.	"avidin	88	94	Protein"	"avidin	169	175	Protein"	"[{""token"": ""avidin"", ""start_span"": 88, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""avidin"", ""start_span"": 169, ""end_span"": 175, ""type"": ""Protein""}]"
"In order to identify pharmacological agents that cause selective apoptosis in tumors with deregulated Myc expression, we designed a cell - based screening assay based on our Anti - cancer Screening Apoptosis Program ( ASAP) technology targeting increased activity in a "" Myc - addicted "" cancer cell panel."	"Myc	102	105	Protein"	"Myc	271	274	Protein"	"[{""token"": ""Myc"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""Myc"", ""start_span"": 271, ""end_span"": 274, ""type"": ""Protein""}]"
We have identified a novel set of substituted 4 - aryl - 3 - ( 3 - aryl - 1 - oxo - 2 - propenyl) - 2 ( 1H) - quinolinones that activates apoptosis in cancer cell lines with deregulated Myc, but show low activity in cell lines where Myc is not deregulated.	"Myc	186	189	Protein"	"Myc	233	236	Protein"	"[{""token"": ""Myc"", ""start_span"": 186, ""end_span"": 189, ""type"": ""Protein""}, {""token"": ""Myc"", ""start_span"": 233, ""end_span"": 236, ""type"": ""Protein""}]"
K5 targets multiple immunoreceptors, including MHC Class I, CD86, intracellular adhesion molecule ( ICAM) 1 and MHC Class I - related chain ( MIC) - A / B, thereby preventing detection from cytotoxic T lymphocytes ( CTLs) and natural killer ( NK) cells.	"CD86	60	64	Protein"	"B	153	154	Protein"	"[{""token"": ""CD86"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""B"", ""start_span"": 153, ""end_span"": 154, ""type"": ""Protein""}]"
While overexpression of several MARCH genes downregulate cell surface receptors such as MHC Class I, MHC Class II, CD86 and ICAM 1, determining their physiological roles has proved difficult.	"CD86	115	119	Protein"	"ICAM 1	124	130	Protein"	"[{""token"": ""CD86"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""ICAM 1"", ""start_span"": 124, ""end_span"": 130, ""type"": ""Protein""}]"
In the last few years, muscular dystrophies due to reduced glycosylation of alpha - dystroglycan ( ADG) have emerged as a common group of conditions, now referred to as dystroglycanopathies.	"alpha - dystroglycan	76	96	Protein"	"ADG	99	102	Protein"	"[{""token"": ""alpha - dystroglycan"", ""start_span"": 76, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""ADG"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Protein""}]"
Members of the APOBEC family of cellular polynucleotide cytidine deaminases, most notably APOBEC3G and APOBEC3F, are potent inhibitors of HIV - 1 infection.	"APOBEC3G	90	98	Protein"	"APOBEC3F	103	111	Protein"	"[{""token"": ""APOBEC3G"", ""start_span"": 90, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""APOBEC3F"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Protein""}]"
In the present study, we observed that HBZ specifically suppressed NF - kappaB - driven transcription mediated by p65 ( the classical pathway) without inhibiting the alternative NF - kappaB signaling pathway.	"HBZ	39	42	Protein"	"p65	114	117	Protein"	"[{""token"": ""HBZ"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Protein""}]"
Selective suppression of the classical NF - kappaB pathway by HBZ renders the alternative NF - kappaB pathway predominant after activation of NF - kappaB by Tax or other stimuli, which might be critical for oncogenesis.	"HBZ	62	65	Protein"	"Tax	157	160	Protein"	"[{""token"": ""HBZ"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""Tax"", ""start_span"": 157, ""end_span"": 160, ""type"": ""Protein""}]"
The deletion mutants lacked the exon skipping activity of cystic fibrosis transmembrane conductance regulator ( CFTR) exon 9.	"cystic fibrosis transmembrane conductance regulator	58	109	Protein"	"CFTR	112	116	Protein"	"[{""token"": ""cystic fibrosis transmembrane conductance regulator"", ""start_span"": 58, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""CFTR"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}]"
Our results suggest that intracellular localization of TDP - 43 and proteasomal function may be involved in inclusion formation and neurodegeneration in TDP - 43 proteinopathies.	"TDP - 43	55	63	Protein"	"TDP - 43	153	161	Protein"	"[{""token"": ""TDP - 43"", ""start_span"": 55, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""TDP - 43"", ""start_span"": 153, ""end_span"": 161, ""type"": ""Protein""}]"
In contrast, although lysine 219 is absolutely required for modification of DRalpha, other features of the DRalpha tail act to limit the extent of ubiquitination.	"DRalpha	76	83	Protein"	"DRalpha	107	114	Protein"	"[{""token"": ""DRalpha"", ""start_span"": 76, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""DRalpha"", ""start_span"": 107, ""end_span"": 114, ""type"": ""Protein""}]"
Papillomavirus E2 proteins and the host BRD4 protein associate with transcriptionally active cellular chromatin.	"E2	15	17	Protein"	"BRD4	40	44	Protein"	"[{""token"": ""E2"", ""start_span"": 15, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""BRD4"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}]"
The interaction of papillomavirus E2 proteins with cellular Brd4 protein is important for transcriptional regulation of viral genes and partitioning of viral genomes.	"E2	34	36	Protein"	"Brd4	60	64	Protein"	"[{""token"": ""E2"", ""start_span"": 34, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""Brd4"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}]"
Bovine papillomavirus type 1 ( BPV - 1) E2 binds cellular chromatin in complex with Brd4 in both mitotic and interphase cells.	"E2	40	42	Protein"	"Brd4	84	88	Protein"	"[{""token"": ""E2"", ""start_span"": 40, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""Brd4"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Protein""}]"
Both E2 and Brd4 were found bound to most transcriptionally active promoters in C33A cells.	"E2	5	7	Protein"	"Brd4	12	16	Protein"	"[{""token"": ""E2"", ""start_span"": 5, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""Brd4"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}]"
E2 binding did not correlate with the presence of consensus E2 binding sites in the promoters.	"E2	0	2	Protein"	"E2	60	62	Protein"	"[{""token"": ""E2"", ""start_span"": 0, ""end_span"": 2, ""type"": ""Protein""}, {""token"": ""E2"", ""start_span"": 60, ""end_span"": 62, ""type"": ""Protein""}]"
Furthermore, the mRNA levels of E2 - bound cellular genes were not significantly changed by E2 expression.	"E2	32	34	Protein"	"E2	92	94	Protein"	"[{""token"": ""E2"", ""start_span"": 32, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""E2"", ""start_span"": 92, ""end_span"": 94, ""type"": ""Protein""}]"
We infer from the Drosophila model that MYOC - associated ocular hypertension in the human eye may result from aggregation of MYOC and induction of the UPR in trabecular meshwork cells.	"MYOC	40	44	Protein"	"MYOC	126	130	Protein"	"[{""token"": ""MYOC"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""MYOC"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Protein""}]"
This process could occur at a late age with wild - type MYOC, but might be accelerated by MYOC mutants to account for juvenile onset glaucoma.	"MYOC	56	60	Protein"	"MYOC	90	94	Protein"	"[{""token"": ""MYOC"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""MYOC"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Protein""}]"
Degradation of FAT10 by the 26S proteasome is independent of ubiquitylation but relies on NUB1L.	"FAT10	15	20	Protein"	"NUB1L	90	95	Protein"	"[{""token"": ""FAT10"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""NUB1L"", ""start_span"": 90, ""end_span"": 95, ""type"": ""Protein""}]"
R5 / PTG is one of the glycogen targeting subunits of type 1 protein phosphatase, a master regulator of glycogen synthesis.	"R5	0	2	Protein"	"PTG	5	8	Protein"	"[{""token"": ""R5"", ""start_span"": 0, ""end_span"": 2, ""type"": ""Protein""}, {""token"": ""PTG"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Protein""}]"
R5 / PTG recruits the phosphatase to the places where glycogen synthesis occurs, allowing the activation of glycogen synthase and the inactivation of glycogen phosphorylase, thus increasing glycogen synthesis and decreasing its degradation.	"R5	0	2	Protein"	"PTG	5	8	Protein"	"[{""token"": ""R5"", ""start_span"": 0, ""end_span"": 2, ""type"": ""Protein""}, {""token"": ""PTG"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Protein""}]"
In this report, we show that the activity of R5 / PTG is regulated by AMP - activated protein kinase ( AMPK).	"R5	45	47	Protein"	"PTG	50	53	Protein"	"[{""token"": ""R5"", ""start_span"": 45, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""PTG"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Protein""}]"
We demonstrate that AMPK interacts physically with R5 / PTG and modifies its basal phosphorylation status.	"R5	51	53	Protein"	"PTG	56	59	Protein"	"[{""token"": ""R5"", ""start_span"": 51, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""PTG"", ""start_span"": 56, ""end_span"": 59, ""type"": ""Protein""}]"
We have also mapped the major phosphorylation sites of R5 / PTG by mass spectrometry analysis, observing that phosphorylation of Ser - 8 and Ser - 268 increased upon activation of AMPK.	"R5	55	57	Protein"	"PTG	60	63	Protein"	"[{""token"": ""R5"", ""start_span"": 55, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""PTG"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}]"
Together, our results demonstrate a mechanism for brokering crosstalk between H3K4 methylation and H3 acetylation and reveal a molecular link between chromatin modulation and tumor suppressor mechanisms.	"H3K4	78	82	Protein"	"H3	99	101	Protein"	"[{""token"": ""H3K4"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 99, ""end_span"": 101, ""type"": ""Protein""}]"
CHIP regulates leucine - rich repeat kinase - 2 ubiquitination, degradation, and toxicity.	"CHIP	0	4	Protein"	"leucine - rich repeat kinase - 2	15	47	Protein"	"[{""token"": ""CHIP"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""leucine - rich repeat kinase - 2"", ""start_span"": 15, ""end_span"": 47, ""type"": ""Protein""}]"
Mutation in leucine - rich repeat kinase - 2 ( LRRK2) is the most common cause of late - onset Parkinson ' s disease ( PD).	"leucine - rich repeat kinase - 2	12	44	Protein"	"LRRK2	47	52	Protein"	"[{""token"": ""leucine - rich repeat kinase - 2"", ""start_span"": 12, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""LRRK2"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Protein""}]"
Moreover, HSP90 forms a complex with LRRK2, and inhibition of HSP90 chaperone activity by 17AAG leads to proteasomal degradation of LRRK2, resulting in increased cell viability.	"LRRK2	37	42	Protein"	"LRRK2	132	137	Protein"	"[{""token"": ""LRRK2"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""LRRK2"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Protein""}]"
